Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_speed,Wind_direction,Weather
0.0,53.391588,-6.263239,0.0,56.789695,52,6,E,Dry
64.0,53.391508,-6.26333,5.715954,57.174791,52,6,E,Dry
69.0,53.391511,-6.263494,7.37314,55.640539,52,6,E,Dry
74.0,53.391429,-6.26357,6.661508,55.66914,52,6,E,Dry
78.0,53.391335,-6.263561,8.535629,55.336753,52,6,E,Dry
84.0,53.391226,-6.263591,6.022556,55.61778,52,6,E,Dry
87.0,53.391122,-6.263616,10.758851,55.185777,52,6,E,Dry
91.0,53.391009,-6.263707,11.429197,55.372151,52,6,E,Dry
94.0,53.390896,-6.263756,13.487892,55.109887,52,6,E,Dry
97.0,53.390787,-6.2638,13.013796,54.973768,52,6,E,Dry
100.0,53.390677,-6.263917,15.487604,55.196509,52,6,E,Dry
102.0,53.390587,-6.263958,16.595712,54.74406,52,6,E,Dry
104.0,53.390488,-6.263997,17.732996,52.692253,52,6,E,Dry
106.0,53.390391,-6.26405,19.063117,53.065471,52,6,E,Dry
108.0,53.390285,-6.26411,20.687377,55.452476,52,6,E,Dry
110.0,53.390175,-6.264199,23.396068,53.89678,52,6,E,Dry
112.0,53.390068,-6.264176,21.501828,52.962278,52,6,E,Dry
114.0,53.389965,-6.264231,21.515271,52.76202,52,6,E,Dry
116.0,53.389861,-6.264292,21.265392,54.460036,52,6,E,Dry
118.0,53.38976,-6.264317,19.810701,52.328568,52,6,E,Dry
121.0,53.389645,-6.264384,17.324769,53.4715,52,6,E,Dry
123.0,53.389543,-6.264425,20.675039,49.986418,52,6,E,Dry
126.0,53.389439,-6.264473,21.594821,54.5176,52,6,E,Dry
128.0,53.389333,-6.264489,21.587133,54.877757,52,6,E,Dry
130.0,53.389231,-6.264419,21.111958,53.726332,51,6,E,Dry
132.0,53.389159,-6.264292,20.39314,53.128933,51,6,E,Dry
134.0,53.389122,-6.264117,20.052838,52.013715,51,6,E,Dry
136.0,53.38907,-6.26395,21.16878,51.763884,51,6,E,Dry
138.0,53.389045,-6.263783,20.308935,51.969805,51,6,E,Dry
140.0,53.389014,-6.263608,21.447061,52.241417,50,6,E,Dry
