Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
0.0,53.385429,-6.256442,0.506173,51.457732,82,W,7.31,Dry
13.0,53.385518,-6.256405,5.544,63.675076,82,W,7.31,Dry
19.0,53.385604,-6.25649,6.336,59.049893,81,W,7.31,Dry
23.0,53.385657,-6.256667,9.612,57.982754,81,W,7.31,Dry
28.0,53.385709,-6.256827,9.036,56.027127,81,W,7.31,Dry
32.0,53.385718,-6.257016,11.088,52.32034,81,W,7.31,Dry
34.0,53.385738,-6.257201,12.668332,50.414253,81,W,7.31,Dry
37.0,53.385794,-6.257338,11.783778,50.836622,81,W,7.31,Dry
40.0,53.385854,-6.25752,15.078558,50.965589,81,W,7.31,Dry
44.0,53.385925,-6.257654,7.353381,51.800308,81,W,7.31,Dry
48.0,53.385954,-6.257801,12.380148,51.681951,81,W,7.31,Dry
50.0,53.386016,-6.257942,14.203751,51.289949,81,W,7.31,Dry
53.0,53.386076,-6.258127,15.869106,51.616343,81,W,7.31,Dry
57.0,53.38613,-6.258292,9.363751,52.258674,81,W,7.31,Dry
62.0,53.386078,-6.258467,8.799642,51.723414,81,W,7.31,Dry
65.0,53.385982,-6.258602,16.50601,52.614908,81,W,7.31,Dry
68.0,53.385916,-6.258764,17.471843,50.784808,81,W,7.31,Dry
71.0,53.385828,-6.258841,13.333291,50.978933,81,W,7.31,Dry
75.0,53.385749,-6.258933,11.666407,50.788379,81,W,7.31,Dry
78.0,53.385657,-6.259023,13.741084,50.811128,81,W,7.31,Dry
81.0,53.385571,-6.259106,13.047145,51.128222,80,W,7.31,Dry
84.0,53.385476,-6.25915,13.100093,51.013418,80,W,7.31,Dry
87.0,53.385373,-6.259197,16.294906,50.78334,80,W,7.31,Dry
89.0,53.385277,-6.259171,17.256363,51.843117,80,W,7.31,Dry
92.0,53.385167,-6.259205,13.691786,51.329117,80,W,7.31,Dry
95.0,53.385057,-6.259228,14.095607,51.324274,80,W,7.31,Dry
98.0,53.384955,-6.259232,12.980864,51.19313,80,W,7.31,Dry
104.0,53.384922,-6.259089,7.822151,49.719856,80,W,7.31,Dry
107.0,53.384899,-6.258913,16.656129,50.641703,80,W,7.31,Dry
109.0,53.384879,-6.258761,18.750154,50.824752,80,W,7.31,Dry
112.0,53.384788,-6.258647,14.284287,50.216354,80,W,7.31,Dry
116.0,53.384676,-6.258598,9.959503,49.494018,80,W,7.31,Dry
119.0,53.38458,-6.258603,12.583219,48.235473,80,W,7.31,Dry
121.0,53.384492,-6.258648,16.371395,48.615641,80,W,7.31,Dry
124.0,53.38437,-6.258704,17.539521,49.365338,80,W,7.31,Dry
127.0,53.384234,-6.258718,17.468548,49.999078,80,W,7.31,Dry
130.0,53.384127,-6.258717,13.560319,49.18748,80,W,7.31,Dry
134.0,53.38402,-6.258721,12.93083,48.852427,80,W,7.31,Dry
137.0,53.383915,-6.258762,12.751148,47.264575,79,W,7.31,Dry
140.0,53.3838,-6.258773,15.666718,47.989626,79,W,7.31,Dry
143.0,53.383679,-6.258812,14.959421,47.980676,79,W,7.31,Dry
147.0,53.383562,-6.258803,13.56781,47.474543,79,W,7.31,Dry
150.0,53.38345,-6.258777,15.28029,45.967371,79,W,7.31,Dry
153.0,53.383395,-6.258617,15.131496,46.176957,79,W,7.31,Dry
155.0,53.383309,-6.258536,16.394735,46.820869,79,W,7.31,Dry
157.0,53.383194,-6.258462,22.809168,46.674566,79,W,7.31,Dry
160.0,53.383112,-6.258303,18.765199,46.681038,79,W,7.31,Dry
162.0,53.383017,-6.258214,18.954113,47.189864,79,W,7.31,Dry
164.0,53.382912,-6.258158,22.35119,47.811468,79,W,7.31,Dry
166.0,53.382846,-6.258016,21.206068,47.753203,79,W,7.31,Dry
169.0,53.382841,-6.25784,14.146475,46.184408,79,W,7.31,Dry
172.0,53.38292,-6.257654,18.144446,45.961755,79,W,7.31,Dry
174.0,53.382991,-6.257531,19.383994,46.366367,79,W,7.31,Dry
176.0,53.383049,-6.257408,18.460424,46.40234,79,W,7.31,Dry
178.0,53.383124,-6.257247,15.875417,46.080627,79,W,7.31,Dry
180.0,53.383188,-6.257139,17.774729,45.703816,79,W,7.31,Dry
182.0,53.383254,-6.25701,19.40923,46.400856,79,W,7.31,Dry
184.0,53.383309,-6.256887,18.803011,46.85346,79,W,7.31,Dry
186.0,53.383346,-6.256743,19.058215,46.001464,79,W,7.31,Dry
188.0,53.3834,-6.256609,18.512478,46.0767,79,W,7.31,Dry
190.0,53.383456,-6.256471,19.08506,46.205574,78,W,7.31,Dry
192.0,53.383508,-6.256346,17.69595,46.439588,78,W,7.31,Dry
196.0,53.383557,-6.25619,9.679692,45.768851,78,W,7.31,Dry
200.0,53.38361,-6.256033,15.04568,46.382293,78,W,7.31,Dry
202.0,53.383665,-6.255884,20.088853,46.583481,78,W,7.31,Dry
204.0,53.38372,-6.255743,20.17193,46.777905,78,W,7.31,Dry
206.0,53.383776,-6.255572,22.864134,47.024586,78,W,7.31,Dry
208.0,53.383826,-6.255409,22.577391,46.568278,78,W,7.31,Dry
210.0,53.383889,-6.255236,23.517701,47.002035,78,W,7.31,Dry
212.0,53.383928,-6.255098,18.796555,46.812367,78,W,7.31,Dry
215.0,53.383898,-6.254879,18.731766,46.941273,78,W,7.31,Dry
217.0,53.383838,-6.254704,23.233829,46.430211,78,W,7.31,Dry
219.0,53.383776,-6.254519,24.408113,46.525647,78,W,7.31,Dry
221.0,53.38371,-6.254341,24.167383,46.767641,78,W,7.31,Dry
223.0,53.38364,-6.254179,23.467422,46.27405,78,W,7.31,Dry
225.0,53.383581,-6.253999,24.415498,46.565476,78,W,7.31,Dry
227.0,53.383512,-6.253832,23.919607,46.632561,78,W,7.31,Dry
229.0,53.383497,-6.253673,18.781934,46.001706,78,W,7.31,Dry
232.0,53.383573,-6.253507,16.630074,46.026687,78,W,7.31,Dry
234.0,53.38365,-6.25342,18.461479,46.473463,78,W,7.31,Dry
236.0,53.383748,-6.253315,22.026619,46.680307,78,W,7.31,Dry
238.0,53.383846,-6.253245,21.165772,46.129301,78,W,7.31,Dry
240.0,53.383946,-6.25323,19.072711,46.495879,78,W,7.31,Dry
243.0,53.384081,-6.253187,19.300325,46.042386,77,W,7.31,Dry
245.0,53.384172,-6.253165,18.81851,45.500642,77,W,7.31,Dry
247.0,53.384264,-6.253156,17.64682,46.02457,77,W,7.31,Dry
250.0,53.384393,-6.253141,16.794626,46.767282,77,W,7.31,Dry
252.0,53.384484,-6.253117,18.923164,46.870362,77,W,7.31,Dry
254.0,53.384583,-6.253106,19.584314,47.146384,77,W,7.31,Dry
256.0,53.384667,-6.253047,17.909214,47.631272,77,W,7.31,Dry
259.0,53.384764,-6.253071,18.797662,47.379579,77,W,7.31,Dry
262.0,53.38487,-6.253221,19.510683,48.329266,77,W,7.31,Dry
264.0,53.384906,-6.253367,18.136093,49.167574,77,W,7.31,Dry
266.0,53.384938,-6.253531,17.860377,49.399889,77,W,7.31,Dry
269.0,53.384985,-6.2537,15.89683,49.671951,77,W,7.31,Dry
272.0,53.385084,-6.253814,12.888051,51.451384,77,W,7.31,Dry
275.0,53.385181,-6.25386,11.820001,51.022484,77,W,7.31,Dry
278.0,53.385285,-6.253917,14.738557,50.641274,77,W,7.31,Dry
281.0,53.385334,-6.25411,15.454029,50.639852,77,W,7.31,Dry
284.0,53.385386,-6.254271,14.374711,49.04066,77,W,7.31,Dry
288.0,53.385426,-6.254439,11.312294,48.089662,77,W,7.31,Dry
291.0,53.385451,-6.254631,16.859278,48.290228,77,W,7.31,Dry
294.0,53.385509,-6.254799,14.856418,48.486712,77,W,7.31,Dry
297.0,53.385549,-6.254957,11.895594,48.601639,76,W,7.31,Dry
300.0,53.385531,-6.255105,11.95048,49.48601,76,W,7.31,Dry
302.0,53.3856,-6.255278,16.784226,50.056209,76,W,7.31,Dry
305.0,53.385651,-6.255479,15.01116,49.652614,76,W,7.31,Dry
309.0,53.385694,-6.255617,2.705732,50.129441,76,W,7.31,Dry
