Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_speed,Wind_direction,Weather
198.0,53.388966,-6.257675,20.19237,49.859375,59,7,WE,Dry
200.0,53.389065,-6.257615,20.421355,49.487076,58,7,WE,Dry
202.0,53.389169,-6.257563,21.507644,49.465608,58,7,WE,Dry
204.0,53.389266,-6.257524,20.591669,50.091037,58,7,WE,Dry
206.0,53.389359,-6.257495,18.576945,49.974591,58,7,WE,Dry
208.0,53.389447,-6.257457,17.561908,50.059904,58,7,WE,Dry
210.0,53.389543,-6.257463,17.543149,50.603227,58,7,WE,Dry
213.0,53.389588,-6.257633,11.788919,50.210796,58,7,WE,Dry
217.0,53.389599,-6.257832,12.326962,50.925913,57,7,WE,Dry
220.0,53.389628,-6.258026,14.71636,51.646035,57,7,WE,Dry
223.0,53.389662,-6.258236,15.435593,51.766105,57,7,WE,Dry
226.0,53.389682,-6.258388,10.822651,51.987233,57,7,WE,Dry
229.0,53.3897,-6.25857,14.486895,52.315156,57,7,WE,Dry
232.0,53.389728,-6.258775,15.717332,51.718334,57,7,WE,Dry
235.0,53.38977,-6.258989,16.823374,51.381361,56,7,WE,Dry
237.0,53.38981,-6.259129,16.880765,51.151744,56,7,WE,Dry
239.0,53.389828,-6.259287,18.342995,51.731485,56,7,WE,Dry
241.0,53.389849,-6.259452,19.728275,51.828865,56,7,WE,Dry
242.0,53.389868,-6.25961,19.131572,51.605186,56,7,WE,Dry
244.0,53.389895,-6.259769,19.541597,51.336308,54,7,WE,Dry
246.0,53.389933,-6.259917,19.20531,51.920035,54,7,WE,Dry
248.0,53.389965,-6.260072,19.398442,51.734386,54,7,WE,Dry
250.0,53.39,-6.26023,19.404847,52.156252,54,7,WE,Dry
252.0,53.390029,-6.260383,19.036231,52.806334,54,7,WE,Dry
255.0,53.390083,-6.260585,17.286497,53.102766,54,7,WE,Dry
258.0,53.390126,-6.260742,12.659646,52.892702,54,7,WE,Dry
262.0,53.390154,-6.260924,14.980189,53.10108,54,7,WE,Dry
264.0,53.390175,-6.261076,16.948474,53.29485,54,7,WE,Dry
267.0,53.390211,-6.261278,15.748705,54.124416,53,7,WE,Dry
270.0,53.39025,-6.261475,16.227955,52.867722,53,7,WE,Dry
273.0,53.390278,-6.261685,17.376679,54.249317,53,7,WE,Dry
276.0,53.390278,-6.261897,15.448101,54.66892,52,7,WE,Dry
279.0,53.390286,-6.262055,10.998295,54.351092,52,7,WE,Dry
283.0,53.390291,-6.26222,8.135048,54.210701,52,7,WE,Dry
287.0,53.390371,-6.262351,9.471909,53.664901,52,7,WE,Dry
290.0,53.390494,-6.26233,16.07391,54.279861,52,7,WE,Dry
293.0,53.390609,-6.262313,14.887347,54.605573,51,7,WE,Dry
296.0,53.390722,-6.262278,15.322104,55.20743,51,7,WE,Dry
299.0,53.390839,-6.262295,15.198898,55.854519,51,7,WE,Dry
302.0,53.390966,-6.262316,16.937349,55.657701,50,7,WE,Dry
305.0,53.391092,-6.262344,15.774036,55.378518,50,7,WE,Dry
308.0,53.3912,-6.262396,13.95142,55.88647,50,7,WE,Dry
311.0,53.391303,-6.262404,13.580811,55.393779,50,7,WE,Dry
317.0,53.391409,-6.262394,6.256066,55.35919,49,7,WE,Dry
322.0,53.391501,-6.262379,8.539491,56.042224,49,7,WE,Dry
326.0,53.3916,-6.262375,9.12999,56.25958,49,7,WE,Dry
330.0,53.391692,-6.262355,7.111035,56.804613,49,7,WE,Dry
335.0,53.391784,-6.262454,6.006148,56.797987,49,7,WE,Dry
338.0,53.39181,-6.262604,9.858307,57.95546,48,7,WE,Dry
341.0,53.391811,-6.262794,13.897652,57.629249,48,7,WE,Dry
343.0,53.391822,-6.262971,13.864619,56.502846,48,7,WE,Dry
345.0,53.391826,-6.263132,15.776899,56.68869,48,7,WE,Dry
348.0,53.391838,-6.263299,11.953461,57.063152,48,7,WE,Dry
353.0,53.391819,-6.263447,6.234307,56.811251,48,7,WE,Dry
356.0,53.39174,-6.263533,9.936603,56.511647,48,7,WE,Dry
359.0,53.391631,-6.263484,13.281926,56.312184,48,7,WE,Dry
363.0,53.391541,-6.263479,8.10783,56.353304,47,7,WE,Dry
369.0,53.391522,-6.263312,7.389895,56.555125,47,7,WE,Dry
402.0,53.391475,-6.263179,0.0,56.856192,47,7,WE,Dry
