Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
0.0,53.384937,-6.259082,0.0,50.764919,96,W,6.39,Dry
18.0,53.384911,-6.259244,6.957997,50.477376,96,W,6.39,Dry
25.0,53.385034,-6.259246,10.766666,50.413586,96,W,6.39,Dry
28.0,53.385134,-6.259232,12.421589,51.765319,96,W,6.39,Dry
32.0,53.385246,-6.259201,10.597372,53.124512,96,W,6.39,Dry
36.0,53.385341,-6.25913,10.274542,53.539712,96,W,6.39,Dry
39.0,53.385431,-6.259126,9.398877,51.599439,96,W,6.39,Dry
42.0,53.385529,-6.259136,9.186355,52.101947,96,W,6.39,Dry
46.0,53.385582,-6.259296,8.339396,52.639442,96,W,6.39,Dry
51.0,53.385585,-6.259466,6.283605,52.381717,96,W,6.39,Dry
56.0,53.385583,-6.259648,8.589866,54.267898,96,W,6.39,Dry
60.0,53.385594,-6.259838,9.965908,55.434632,96,W,6.39,Dry
65.0,53.385612,-6.26002,8.801158,54.329946,96,W,6.39,Dry
70.0,53.385711,-6.260038,8.063817,54.541966,96,W,6.39,Dry
73.0,53.3x85817,-6.260057,8.922561,54.939903,96,W,6.39,Dry
77.0,53.385917,-6.26013,8.115509,53.705045,96,W,6.39,Dry
81.0,53.385988,-6.260232,6.875768,51.455273,96,W,6.39,Dry
85.0,53.386049,-6.260346,9.084398,50.988412,96,W,6.39,Dry
89.0,53.386066,-6.260523,8.002371,51.367896,96,W,6.39,Dry
94.0,53.386053,-6.260673,4.252968,50.240277,96,W,6.39,Dry
99.0,53.386037,-6.260824,6.672023,49.735851,96,W,6.39,Dry
107.0,53.386038,-6.260663,6.370741,50.414915,96,W,6.39,Dry
110.0,53.386046,-6.260507,9.489806,50.72811,96,W,6.39,Dry
115.0,53.385989,-6.260383,7.942957,50.707136,96,W,6.39,Dry
119.0,53.385902,-6.260325,6.674052,51.695785,96,W,6.39,Dry
123.0,53.385796,-6.260345,8.304681,51.710626,96,W,6.39,Dry
127.0,53.3857,-6.260368,7.919645,52.199605,96,W,6.39,Dry
130.0,53.385607,-6.260308,8.459142,53.26325,96,W,6.39,Dry
135.0,53.385549,-6.260157,7.807617,51.39077,96,W,6.39,Dry
138.0,53.385557,-6.25999,11.036274,52.600619,96,W,6.39,Dry
142.0,53.385583,-6.259829,10.849755,53.84133,95,W,6.39,Dry
146.0,53.385563,-6.259648,10.225377,54.147832,95,W,6.39,Dry
150.0,53.385561,-6.259467,10.381619,55.185467,95,W,6.39,Dry
154.0,53.385586,-6.2593,9.922058,54.411011,95,W,6.39,Dry
157.0,53.385625,-6.259163,10.831263,54.16711,95,W,6.39,Dry
161.0,53.385661,-6.25898,11.049533,54.055665,95,W,6.39,Dry
164.0,53.385682,-6.258822,11.040281,54.251093,95,W,6.39,Dry
168.0,53.385615,-6.25868,10.722792,53.332968,95,W,6.39,Dry
172.0,53.385573,-6.258539,8.96705,52.999151,95,W,6.39,Dry
176.0,53.385532,-6.25838,11.168327,52.671902,95,W,6.39,Dry
180.0,53.385525,-6.258217,10.477026,52.682354,95,W,6.39,Dry
184.0,53.385564,-6.258053,10.321191,52.49674,95,W,6.39,Dry
188.0,53.385604,-6.257878,11.500833,51.788176,95,W,6.39,Dry
192.0,53.385623,-6.257703,10.110179,50.946796,95,W,6.39,Dry
196.0,53.385569,-6.257544,12.834619,50.429619,95,W,6.39,Dry
199.0,53.385504,-6.257399,12.101148,51.388734,95,W,6.39,Dry
202.0,53.385453,-6.257269,11.709903,51.330867,95,W,6.39,Dry
206.0,53.385407,-6.257109,9.040542,51.263902,95,W,6.39,Dry
217.0,53.385506,-6.25695,2.103029,50.401088,95,W,6.39,Dry
219.0,53.3856,-6.256932,9.379047,49.448021,95,W,6.39,Dry
221.0,53.385696,-6.256858,14.754107,48.849268,95,W,6.39,Dry
226.0,53.385804,-6.256919,8.835171,49.891594,95,W,6.39,Dry
229.0,53.385846,-6.257058,11.121986,50.230685,95,W,6.39,Dry
233.0,53.385917,-6.257181,8.942191,49.949177,95,W,6.39,Dry
237.0,53.385973,-6.257379,14.72895,51.361457,95,W,6.39,Dry
242.0,53.386034,-6.257513,9.427505,50.551325,95,W,6.39,Dry
246.0,53.386097,-6.257672,10.287542,50.70007,95,W,6.39,Dry
249.0,53.386123,-6.257816,11.489935,50.887575,95,W,6.39,Dry
254.0,53.386137,-6.257982,5.664065,47.454383,95,W,6.39,Dry
257.0,53.386125,-6.258156,9.099685,48.21967,95,W,6.39,Dry
260.0,53.386204,-6.258275,15.636601,48.353774,95,W,6.39,Dry
263.0,53.386162,-6.258454,11.780354,50.08218,95,W,6.39,Dry
267.0,53.386055,-6.258557,13.131429,48.735185,95,W,6.39,Dry
270.0,53.38596,-6.258598,11.019987,49.655364,95,W,6.39,Dry
274.0,53.385867,-6.258706,10.442881,50.785227,95,W,6.39,Dry
278.0,53.385826,-6.258862,9.208827,50.862205,95,W,6.39,Dry
281.0,53.385751,-6.25895,11.062307,51.21253,95,W,6.39,Dry
284.0,53.385653,-6.259089,16.869618,51.89005,94,W,6.39,Dry
286.0,53.385537,-6.259145,20.689558,52.448363,94,W,6.39,Dry
288.0,53.385418,-6.259172,16.519758,53.113697,94,W,6.39,Dry
291.0,53.38529,-6.259179,15.790939,53.135108,94,W,6.39,Dry
294.0,53.385195,-6.259194,11.306497,53.539526,94,W,6.39,Dry
298.0,53.385083,-6.259236,9.484461,51.782818,94,W,6.39,Dry
301.0,53.384993,-6.259245,10.880028,51.574918,94,W,6.39,Dry
306.0,53.384907,-6.259195,6.65895,51.258465,94,W,6.39,Dry
310.0,53.384926,-6.25901,9.181456,51.045069,94,W,6.39,Dry
314.0,53.384911,-6.258829,11.277699,50.860203,94,W,6.39,Dry
318.0,53.384858,-6.258665,11.110633,49.911288,94,W,6.39,Dry
322.0,53.384802,-6.258535,9.737983,50.197165,94,W,6.39,Dry
330.0,53.384881,-6.258622,12.126654,50.829755,94,W,6.39,Dry
334.0,53.38492,-6.258789,9.067331,50.693842,94,W,6.39,Dry
