Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
0.0,53.385133,-6.253751,0.549952,50.211405,32,W,7.31,Dry
33.0,53.385062,-6.253602,6.715713,49.922085,32,W,7.31,Dry
35.0,53.384977,-6.253419,21.929625,49.819955,32,W,7.31,Dry
37.0,53.384906,-6.253252,22.235122,50.298206,32,W,7.31,Dry
39.0,53.384804,-6.253124,18.09811,49.81957,32,W,7.31,Dry
41.0,53.384702,-6.253008,19.060474,49.131338,32,W,7.31,Dry
43.0,53.384574,-6.253044,21.149507,49.134948,32,W,7.31,Dry
45.0,53.384452,-6.253072,23.811012,48.921388,32,W,7.31,Dry
47.0,53.384346,-6.253073,24.785486,48.591343,32,W,7.31,Dry
49.0,53.38423,-6.253124,24.727763,48.809805,32,W,7.31,Dry
51.0,53.384115,-6.253155,22.805243,49.520593,32,W,7.31,Dry
53.0,53.384014,-6.25319,21.078307,49.504588,32,W,7.31,Dry
55.0,53.383912,-6.253209,20.370962,49.563959,32,W,7.31,Dry
57.0,53.383816,-6.253237,19.312845,49.58611,32,W,7.31,Dry
59.0,53.383715,-6.253235,21.076795,48.89494,32,W,7.31,Dry
61.0,53.383636,-6.253325,22.229412,48.89386,31,W,7.31,Dry
63.0,53.38354,-6.253428,20.350325,48.861195,31,W,7.31,Dry
66.0,53.383456,-6.253514,15.305006,48.936907,31,W,7.31,Dry
69.0,53.383418,-6.253696,18.70123,48.674075,31,W,7.31,Dry
71.0,53.383452,-6.253863,21.292115,48.509032,31,W,7.31,Dry
73.0,53.383512,-6.254028,23.188367,48.364282,31,W,7.31,Dry
75.0,53.383618,-6.254128,23.851093,48.377064,31,W,7.31,Dry
77.0,53.383676,-6.254294,24.41966,48.249511,31,W,7.31,Dry
79.0,53.383694,-6.254507,24.458758,48.051464,31,W,7.31,Dry
81.0,53.383753,-6.254668,23.778097,48.103451,31,W,7.31,Dry
83.0,53.383815,-6.254836,24.412096,47.950917,31,W,7.31,Dry
85.0,53.383856,-6.254978,24.294806,47.893639,31,W,7.31,Dry
89.0,53.383815,-6.255183,22.024187,48.220471,31,W,7.31,Dry
91.0,53.383753,-6.255369,22.832931,48.483912,31,W,7.31,Dry
93.0,53.383688,-6.255554,23.03836,48.295063,31,W,7.31,Dry
95.0,53.383605,-6.255767,24.261798,48.188477,30,W,7.31,Dry
97.0,53.383535,-6.255934,23.483484,48.090839,30,W,7.31,Dry
99.0,53.383469,-6.256105,23.0062,47.969732,30,W,7.31,Dry
101.0,53.383414,-6.256275,22.448018,47.561646,30,W,7.31,Dry
103.0,53.383366,-6.256454,22.674563,47.039796,30,W,7.31,Dry
105.0,53.383313,-6.256629,22.817263,47.050419,30,W,7.31,Dry
107.0,53.383255,-6.256798,23.376159,46.595916,30,W,7.31,Dry
109.0,53.38317,-6.25695,24.044189,46.288006,30,W,7.31,Dry
111.0,53.383096,-6.257109,23.549766,46.210874,30,W,7.31,Dry
113.0,53.383021,-6.25728,25.306784,45.67035,30,W,7.31,Dry
