Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
0.0,53.38528,-6.256035,0.0,47.138515,83,W,7.69,Dry
24.0,53.385289,-6.256196,6.48,46.915799,83,W,7.69,Dry
28.0,53.38542,-6.256152,7.992,47.556302,83,W,7.69,Dry
29.0,53.385445,-6.256406,11.449416,51.096631,83,W,7.69,Dry
33.0,53.385547,-6.256565,11.664155,50.23664,83,W,7.69,Dry
37.0,53.385652,-6.256659,10.763052,49.25269,83,W,7.69,Dry
41.0,53.385733,-6.256755,13.927316,50.000073,83,W,7.69,Dry
43.0,53.385753,-6.256992,17.858433,49.905499,83,W,7.69,Dry
45.0,53.385762,-6.257159,16.546497,50.191481,83,W,7.69,Dry
47.0,53.38581,-6.257323,19.271695,50.361065,83,W,7.69,Dry
50.0,53.38587,-6.257477,13.932694,50.887027,83,W,7.69,Dry
52.0,53.385927,-6.257655,15.233115,50.365508,83,W,7.69,Dry
55.0,53.385989,-6.257831,16.678656,51.154733,83,W,7.69,Dry
58.0,53.386047,-6.257989,13.786293,51.034962,83,W,7.69,Dry
61.0,53.386103,-6.25815,12.913379,51.371497,83,W,7.69,Dry
64.0,53.386152,-6.258299,14.486437,51.170575,83,W,7.69,Dry
68.0,53.386088,-6.258468,7.692382,50.585569,83,W,7.69,Dry
70.0,53.386003,-6.258636,19.903347,50.128627,83,W,7.69,Dry
73.0,53.385917,-6.258759,16.536149,49.799855,83,W,7.69,Dry
75.0,53.38583,-6.258847,21.460924,50.436344,83,W,7.69,Dry
77.0,53.38575,-6.25897,21.54083,51.271222,83,W,7.69,Dry
81.0,53.385672,-6.259136,17.190652,52.827081,83,W,7.69,Dry
83.0,53.385646,-6.259294,20.540577,54.227268,83,W,7.69,Dry
86.0,53.385597,-6.259455,14.330258,54.250307,83,W,7.69,Dry
89.0,53.385592,-6.259641,14.887862,54.023482,83,W,7.69,Dry
91.0,53.385619,-6.259798,18.20021,55.498272,83,W,7.69,Dry
94.0,53.385683,-6.259964,14.693477,54.341256,83,W,7.69,Dry
97.0,53.385806,-6.260024,15.331139,53.695966,83,W,7.69,Dry
100.0,53.385904,-6.260066,14.835075,53.028144,83,W,7.69,Dry
103.0,53.38598,-6.260177,15.079803,52.991713,83,W,7.69,Dry
106.0,53.386007,-6.260355,14.738061,51.883415,83,W,7.69,Dry
110.0,53.386044,-6.26053,12.046652,51.719772,82,W,7.69,Dry
115.0,53.386074,-6.260708,14.722314,51.213595,82,W,7.69,Dry
128.0,53.386064,-6.260526,12.874883,50.703706,82,W,7.69,Dry
131.0,53.385986,-6.260402,11.148782,50.570782,82,W,7.69,Dry
134.0,53.385885,-6.260368,12.041016,51.102208,82,W,7.69,Dry
138.0,53.385773,-6.260387,9.984287,52.184239,82,W,7.69,Dry
142.0,53.385657,-6.260293,12.693428,52.692524,82,W,7.69,Dry
146.0,53.385634,-6.260134,8.767702,53.017586,81,W,7.69,Dry
149.0,53.385537,-6.260053,13.393394,52.909198,81,W,7.69,Dry
151.0,53.385557,-6.259885,16.701827,53.151723,81,W,7.69,Dry
153.0,53.385609,-6.259762,15.025042,52.50495,81,W,7.69,Dry
158.0,53.385532,-6.259576,12.752894,53.580354,81,W,7.69,Dry
160.0,53.385548,-6.259412,13.271043,53.996067,81,W,7.69,Dry
162.0,53.385616,-6.259291,14.470863,54.265712,81,W,7.69,Dry
164.0,53.38563,-6.259131,18.013595,54.67403,81,W,7.69,Dry
167.0,53.385682,-6.258975,13.302831,53.583238,81,W,7.69,Dry
170.0,53.385756,-6.258858,11.283264,52.95401,81,W,7.69,Dry
173.0,53.385833,-6.258771,11.969089,52.316421,81,W,7.69,Dry
176.0,53.385921,-6.258711,11.614678,51.790206,81,W,7.69,Dry
178.0,53.386028,-6.258626,15.994515,51.529788,81,W,7.69,Dry
181.0,53.386137,-6.258572,13.541908,51.522058,81,W,7.69,Dry
184.0,53.386251,-6.25854,14.385316,50.511832,81,W,7.69,Dry
187.0,53.386356,-6.258529,13.339535,49.993769,81,W,7.69,Dry
190.0,53.386461,-6.258577,14.946628,49.529073,81,W,7.69,Dry
193.0,53.386559,-6.258616,12.903002,49.46358,81,W,7.69,Dry
197.0,53.386644,-6.258549,9.833056,48.714112,81,W,7.69,Dry
201.0,53.386664,-6.258354,12.550829,48.423486,81,W,7.69,Dry
204.0,53.386605,-6.258171,17.004206,49.289601,81,W,7.69,Dry
207.0,53.386551,-6.258039,9.691175,49.593232,81,W,7.69,Dry
211.0,53.386443,-6.258036,10.400945,48.895589,81,W,7.69,Dry
216.0,53.386338,-6.25805,5.789463,50.989923,81,W,7.69,Dry
218.0,53.386248,-6.257958,15.357872,49.926764,81,W,7.69,Dry
221.0,53.386166,-6.257834,14.512311,52.07845,81,W,7.69,Dry
224.0,53.38611,-6.257702,13.764632,49.559103,81,W,7.69,Dry
227.0,53.386033,-6.257559,13.487779,48.964947,81,W,7.69,Dry
230.0,53.385967,-6.25742,13.56156,51.345758,81,W,7.69,Dry
233.0,53.385908,-6.257306,10.824114,49.45345,81,W,7.69,Dry
236.0,53.385844,-6.257153,13.636186,50.9032,81,W,7.69,Dry
240.0,53.38578,-6.256997,11.671205,51.17635,81,W,7.69,Dry
244.0,53.385705,-6.256881,7.646776,50.902805,80,W,7.69,Dry
247.0,53.385599,-6.256947,11.296846,50.479513,80,W,7.69,Dry
252.0,53.385518,-6.256818,14.665123,50.4921,80,W,7.69,Dry
256.0,53.385479,-6.256673,11.73566,49.592806,80,W,7.69,Dry
259.0,53.385447,-6.256487,12.717304,49.658057,80,W,7.69,Dry
263.0,53.38541,-6.25632,10.696212,49.641733,80,W,7.69,Dry
266.0,53.385358,-6.256154,11.817973,49.899501,80,W,7.69,Dry
270.0,53.385263,-6.256015,11.993812,50.269926,80,W,7.69,Dry
274.0,53.385193,-6.255854,10.448131,50.463089,80,W,7.69,Dry
278.0,53.38515,-6.255713,6.814627,50.058353,80,W,7.69,Dry
