Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
0.0,53.385053,-6.255775,0.0,49.980557,89,W,7.69,Dry
16.0,53.385178,-6.25584,1.915011,49.988443,89,W,7.69,Dry
20.0,53.385254,-6.255943,8.430302,49.912366,89,W,7.69,Dry
23.0,53.385326,-6.256042,7.937065,50.156994,89,W,7.69,Dry
26.0,53.385365,-6.256227,9.704368,50.268275,89,W,7.69,Dry
30.0,53.38541,-6.256378,9.840128,49.707506,89,W,7.69,Dry
33.0,53.385488,-6.256505,10.184522,49.891009,89,W,7.69,Dry
38.0,53.385543,-6.256671,11.951497,48.987699,88,W,7.69,Dry
42.0,53.385629,-6.256781,6.651976,49.666994,88,W,7.69,Dry
52.0,53.385718,-6.256685,10.597105,50.100511,88,W,7.69,Dry
59.0,53.38581,-6.256617,5.734847,48.807469,88,W,7.69,Dry
63.0,53.385897,-6.25651,10.133671,49.869111,88,W,7.69,Dry
68.0,53.385936,-6.256363,2.813991,48.616676,88,W,7.69,Dry
71.0,53.385869,-6.256228,9.048204,48.872209,88,W,7.69,Dry
75.0,53.385803,-6.256051,12.217222,49.017991,88,W,7.69,Dry
80.0,53.385753,-6.255898,4.884374,49.513689,88,W,7.69,Dry
84.0,53.38574,-6.255734,11.602136,50.101189,88,W,7.69,Dry
89.0,53.385663,-6.255584,9.706306,49.542004,88,W,7.69,Dry
93.0,53.385614,-6.255432,11.167366,49.793514,88,W,7.69,Dry
97.0,53.38557,-6.255278,10.668377,50.304533,88,W,7.69,Dry
101.0,53.385511,-6.255121,9.565084,50.065065,88,W,7.69,Dry
105.0,53.385531,-6.25492,11.900475,49.679078,88,W,7.69,Dry
109.0,53.385489,-6.254771,9.989612,48.634346,88,W,7.69,Dry
113.0,53.385451,-6.254608,10.774853,49.707326,88,W,7.69,Dry
116.0,53.385431,-6.25446,11.266129,49.55607,88,W,7.69,Dry
119.0,53.385378,-6.254335,12.538861,49.768429,88,W,7.69,Dry
122.0,53.38533,-6.254199,11.888899,51.023731,88,W,7.69,Dry
126.0,53.385272,-6.254062,12.345051,51.399655,88,W,7.69,Dry
130.0,53.385213,-6.253894,12.04398,51.394215,87,W,7.69,Dry
134.0,53.38515,-6.253758,9.082018,49.331905,87,W,7.69,Dry
137.0,53.385069,-6.253689,12.619179,50.034228,87,W,7.69,Dry
140.0,53.384992,-6.253579,12.784053,49.346639,87,W,7.69,Dry
143.0,53.384936,-6.253441,12.210081,48.812049,87,W,7.69,Dry
146.0,53.38487,-6.253309,13.066842,48.585334,87,W,7.69,Dry
149.0,53.384817,-6.253182,11.763187,48.240711,87,W,7.69,Dry
153.0,53.384722,-6.253064,13.380328,48.04352,87,W,7.69,Dry
156.0,53.384628,-6.253078,14.208915,47.471577,87,W,7.69,Dry
159.0,53.384528,-6.253145,14.059799,48.149695,87,W,7.69,Dry
162.0,53.384401,-6.25316,18.379085,48.786288,87,W,7.69,Dry
164.0,53.3843,-6.253188,19.39798,48.875232,87,W,7.69,Dry
166.0,53.384161,-6.253212,19.631593,48.460226,87,W,7.69,Dry
169.0,53.384034,-6.253211,18.113431,48.612916,87,W,7.69,Dry
172.0,53.383898,-6.253229,19.527165,48.708724,87,W,7.69,Dry
174.0,53.383809,-6.253252,19.208187,48.355512,87,W,7.69,Dry
176.0,53.38372,-6.253325,19.803723,49.59144,87,W,7.69,Dry
179.0,53.383611,-6.253426,15.632721,48.43456,87,W,7.69,Dry
182.0,53.383524,-6.253516,13.248034,48.565641,87,W,7.69,Dry
186.0,53.383448,-6.253659,11.744702,47.921633,87,W,7.69,Dry
190.0,53.383476,-6.25383,12.00959,47.221541,87,W,7.69,Dry
193.0,53.383545,-6.25396,12.283359,47.375903,86,W,7.69,Dry
197.0,53.383648,-6.253899,11.668337,47.449318,86,W,7.69,Dry
200.0,53.383656,-6.253734,13.019795,46.632549,86,W,7.69,Dry
203.0,53.383712,-6.253609,12.146797,46.920611,86,W,7.69,Dry
206.0,53.383799,-6.253507,14.136794,46.440107,86,W,7.69,Dry
210.0,53.38391,-6.253551,12.775992,46.944184,86,W,7.69,Dry
213.0,53.383965,-6.253681,11.636184,46.31753,86,W,7.69,Dry
218.0,53.383946,-6.25384,11.85936,46.845857,86,W,7.69,Dry
221.0,53.383841,-6.253948,15.403783,47.771054,86,W,7.69,Dry
224.0,53.383742,-6.253973,11.876813,47.828245,86,W,7.69,Dry
227.0,53.38366,-6.253903,10.921388,47.416962,86,W,7.69,Dry
231.0,53.383565,-6.253934,10.282963,47.117189,86,W,7.69,Dry
234.0,53.383492,-6.253801,14.322453,47.776625,86,W,7.69,Dry
237.0,53.383496,-6.253613,14.150106,48.719916,86,W,7.69,Dry
240.0,53.38357,-6.253476,14.271296,47.817944,86,W,7.69,Dry
243.0,53.383671,-6.253377,16.119204,46.860661,86,W,7.69,Dry
245.0,53.383752,-6.253292,18.415758,47.18918,85,W,7.69,Dry
247.0,53.383849,-6.253236,19.576433,46.449268,85,W,7.69,Dry
249.0,53.383954,-6.253217,19.981248,46.472723,85,W,7.69,Dry
252.0,53.384054,-6.253183,19.530407,46.148788,85,W,7.69,Dry
254.0,53.38415,-6.253158,19.170662,46.37559,85,W,7.69,Dry
256.0,53.384245,-6.253134,18.945216,46.214987,85,W,7.69,Dry
259.0,53.384381,-6.253119,17.838326,46.806294,85,W,7.69,Dry
261.0,53.384481,-6.253101,19.09729,47.894177,85,W,7.69,Dry
263.0,53.38457,-6.253065,18.68689,47.518766,85,W,7.69,Dry
265.0,53.38467,-6.252998,21.555377,47.800853,85,W,7.69,Dry
268.0,53.384776,-6.252996,16.963138,48.486185,85,W,7.69,Dry
270.0,53.384839,-6.253111,16.188085,49.64087,85,W,7.69,Dry
273.0,53.384902,-6.253252,13.03134,49.472841,85,W,7.69,Dry
275.0,53.384949,-6.253452,20.086545,49.439779,85,W,7.69,Dry
277.0,53.385005,-6.25357,16.256897,50.112882,85,W,7.69,Dry
280.0,53.385107,-6.253642,12.20957,50.836098,85,W,7.69,Dry
284.0,53.38519,-6.253716,7.374556,49.148176,85,W,7.69,Dry
287.0,53.385265,-6.253815,11.447678,50.325037,85,W,7.69,Dry
290.0,53.385324,-6.254003,15.892135,49.594394,85,W,7.69,Dry
292.0,53.385388,-6.254145,18.252224,50.740761,85,W,7.69,Dry
295.0,53.385433,-6.254301,11.000643,50.589949,85,W,7.69,Dry
298.0,53.385457,-6.254455,9.609532,49.986902,85,W,7.69,Dry
300.0,53.385502,-6.25459,15.630905,50.710468,84,W,7.69,Dry
303.0,53.385542,-6.254745,11.61432,49.734629,84,W,7.69,Dry
306.0,53.385588,-6.254876,12.230753,50.31023,84,W,7.69,Dry
313.0,53.385641,-6.255014,2.333777,47.543196,84,W,7.69,Dry
317.0,53.38569,-6.25519,10.338812,49.346387,84,W,7.69,Dry
324.0,53.385653,-6.255342,10.170335,49.519668,84,W,7.69,Dry
327.0,53.385708,-6.255502,12.977188,48.964839,84,W,7.69,Dry
331.0,53.385796,-6.255586,7.749994,49.401975,84,W,7.69,Dry
334.0,53.385828,-6.25573,12.992776,49.723486,84,W,7.69,Dry
337.0,53.385877,-6.255912,14.90639,49.467178,84,W,7.69,Dry
340.0,53.385931,-6.256054,10.220559,49.998098,84,W,7.69,Dry
