Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
0.0,53.391631,-6.263707,-3.6,57.476566,75,SSE,5.8,Wet
5.0,53.391555,-6.263273,0.776399,56.925699,75,SSE,5.8,Wet
11.0,53.391594,-6.263235,4.181894,56.958718,75,SSE,5.8,Wet
46.0,53.391512,-6.263298,5.120431,56.725349,75,SSE,5.8,Wet
51.0,53.391489,-6.263471,8.052364,56.253423,75,SSE,5.8,Wet
54.0,53.391402,-6.263527,11.552419,55.933767,74,SSE,5.8,Wet
57.0,53.391292,-6.263566,13.928564,56.063775,74,SSE,5.8,Wet
59.0,53.391197,-6.263598,16.430076,55.73196,74,SSE,5.8,Wet
61.0,53.391096,-6.263646,18.97527,55.441526,74,SSE,5.8,Wet
63.0,53.39098,-6.263695,20.026295,55.320795,74,SSE,5.8,Wet
65.0,53.390872,-6.263738,19.18566,54.848956,74,SSE,5.8,Wet
67.0,53.39077,-6.26379,18.743419,54.622962,74,SSE,5.8,Wet
69.0,53.390657,-6.263875,21.10851,54.541352,74,SSE,5.8,Wet
71.0,53.390551,-6.263926,20.053137,54.222928,74,SSE,5.8,Wet
73.0,53.390435,-6.263971,20.357247,54.396385,74,SSE,5.8,Wet
75.0,53.390327,-6.264024,19.599862,53.943175,74,SSE,5.8,Wet
77.0,53.390215,-6.264077,20.527263,53.844066,74,SSE,5.8,Wet
79.0,53.390115,-6.264139,21.174222,54.27689,74,SSE,5.8,Wet
81.0,53.390027,-6.264205,19.059172,52.859664,74,SSE,5.8,Wet
83.0,53.389934,-6.264216,17.791621,52.52226,73,SSE,5.8,Wet
85.0,53.389805,-6.264265,20.837129,52.121367,73,SSE,5.8,Wet
87.0,53.389701,-6.264298,18.780549,52.782027,73,SSE,5.8,Wet
89.0,53.38959,-6.264361,21.234634,52.8932,73,SSE,5.8,Wet
91.0,53.389492,-6.264417,20.037469,50.830152,73,SSE,5.8,Wet
93.0,53.389389,-6.264476,19.847445,52.10585,73,SSE,5.8,Wet
95.0,53.389272,-6.26449,21.935756,52.881008,73,SSE,5.8,Wet
97.0,53.389192,-6.264399,18.972979,52.876076,73,SSE,5.8,Wet
99.0,53.389119,-6.264213,23.791317,52.390287,73,SSE,5.8,Wet
101.0,53.389084,-6.264043,22.5742,52.493969,73,SSE,5.8,Wet
103.0,53.389045,-6.263904,18.670501,51.921805,72,SSE,5.8,Wet
105.0,53.38901,-6.263751,18.998722,52.330503,72,SSE,5.8,Wet
107.0,53.38897,-6.263582,19.939104,51.410355,72,SSE,5.8,Wet
109.0,53.38892,-6.263415,21.002412,52.580316,72,SSE,5.8,Wet
111.0,53.388884,-6.263266,18.789866,52.214686,72,SSE,5.8,Wet
113.0,53.388853,-6.263095,19.792671,52.052305,71,SSE,5.8,Wet
115.0,53.388817,-6.262933,19.788325,52.571723,71,SSE,5.8,Wet
117.0,53.388779,-6.262777,18.951581,51.759812,71,SSE,5.8,Wet
119.0,53.388742,-6.262628,18.585077,52.235645,71,SSE,5.8,Wet
121.0,53.388703,-6.26245,20.221183,52.125653,71,SSE,5.8,Wet
123.0,53.388672,-6.262294,19.009422,51.942606,71,SSE,5.8,Wet
125.0,53.388639,-6.262116,20.31274,51.363034,71,SSE,5.8,Wet
127.0,53.388609,-6.261948,19.873613,51.019248,71,SSE,5.8,Wet
129.0,53.388578,-6.26178,20.228053,51.46984,71,SSE,5.8,Wet
131.0,53.388536,-6.261617,20.221684,51.263785,70,SSE,5.8,Wet
133.0,53.388497,-6.261441,20.823984,51.754088,70,SSE,5.8,Wet
135.0,53.388457,-6.261272,20.801166,51.311865,70,SSE,5.8,Wet
137.0,53.388414,-6.261085,21.897851,52.04689,70,SSE,5.8,Wet
139.0,53.388378,-6.260926,19.525711,51.668172,70,SSE,5.8,Wet
141.0,53.388352,-6.260754,19.995876,51.278591,70,SSE,5.8,Wet
143.0,53.388311,-6.260575,21.157135,50.035013,70,SSE,5.8,Wet
145.0,53.388276,-6.260387,21.907265,50.151059,69,SSE,5.8,Wet
147.0,53.388235,-6.26022,20.610739,51.579983,69,SSE,5.8,Wet
149.0,53.388196,-6.260048,21.123979,52.259013,69,SSE,5.8,Wet
151.0,53.388166,-6.259889,19.920213,50.176903,69,SSE,5.8,Wet
153.0,53.388118,-6.259731,20.168134,48.998379,69,SSE,5.8,Wet
155.0,53.388074,-6.259554,21.663272,49.949148,69,SSE,5.8,Wet
157.0,53.38803,-6.259401,20.758964,49.516348,68,SSE,5.8,Wet
159.0,53.387972,-6.259248,20.28171,50.031056,68,SSE,5.8,Wet
161.0,53.387918,-6.259089,20.978701,49.872551,68,SSE,5.8,Wet
163.0,53.387873,-6.258908,21.572101,49.720155,68,SSE,5.8,Wet
165.0,53.387815,-6.25877,19.697121,48.673945,68,SSE,5.8,Wet
167.0,53.387748,-6.258603,22.61166,49.101864,68,SSE,5.8,Wet
169.0,53.387695,-6.258448,22.074699,49.409267,68,SSE,5.8,Wet
171.0,53.387644,-6.258301,19.982478,49.291966,68,SSE,5.8,Wet
173.0,53.387589,-6.258146,20.440704,48.201165,67,SSE,5.8,Wet
175.0,53.387529,-6.257997,20.727975,48.863031,67,SSE,5.8,Wet
177.0,53.38748,-6.257854,19.201347,47.977792,67,SSE,5.8,Wet
180.0,53.387411,-6.257681,14.309033,47.769265,67,SSE,5.8,Wet
185.0,53.387366,-6.257539,3.949054,46.903314,67,SSE,5.8,Wet
201.0,53.387268,-6.257561,4.178967,48.282188,67,SSE,5.8,Wet
211.0,53.387245,-6.257723,4.145235,49.567258,67,SSE,5.8,Wet
216.0,53.387167,-6.257844,7.302546,48.648961,67,SSE,5.8,Wet
220.0,53.387048,-6.257962,14.782332,48.313942,67,SSE,5.8,Wet
223.0,53.38695,-6.25803,12.790289,48.492715,67,SSE,5.8,Wet
227.0,53.386837,-6.258044,7.032295,48.413121,67,SSE,5.8,Wet
230.0,53.386731,-6.258133,5.968832,49.214644,67,SSE,5.8,Wet
232.0,53.386645,-6.258197,10.89439,49.236168,67,SSE,5.8,Wet
235.0,53.386542,-6.258258,7.725836,48.599056,67,SSE,5.8,Wet
238.0,53.386439,-6.258309,8.874399,49.306426,66,SSE,5.8,Wet
243.0,53.386314,-6.258189,11.489786,50.229241,66,SSE,5.8,Wet
246.0,53.386229,-6.258114,9.023505,49.189108,66,SSE,5.8,Wet
248.0,53.386167,-6.257992,11.778577,49.837877,66,SSE,5.8,Wet
251.0,53.386089,-6.257843,10.019657,50.535197,66,SSE,5.8,Wet
255.0,53.38602,-6.257718,8.938569,50.36846,66,SSE,5.8,Wet
258.0,53.385932,-6.257566,13.020205,51.024606,65,SSE,5.8,Wet
261.0,53.385868,-6.257397,9.617202,50.159187,65,SSE,5.8,Wet
265.0,53.385788,-6.257305,5.528804,50.250616,65,SSE,5.8,Wet
268.0,53.385751,-6.257142,3.931957,50.576936,65,SSE,5.8,Wet
272.0,53.385687,-6.256986,5.550986,50.131186,65,SSE,5.8,Wet
277.0,53.385614,-6.256851,7.135502,50.217494,65,SSE,5.8,Wet
281.0,53.38554,-6.256741,7.763042,49.53724,65,SSE,5.8,Wet
284.0,53.385472,-6.256607,10.146044,49.098956,65,SSE,5.8,Wet
287.0,53.385414,-6.256457,7.77896,48.993699,64,SSE,5.8,Wet
291.0,53.385317,-6.256354,8.1404,49.257372,64,SSE,5.8,Wet
294.0,53.385267,-6.256217,7.819494,49.550033,64,SSE,5.8,Wet
298.0,53.385227,-6.256055,2.174911,49.962828,64,SSE,5.8,Wet
307.0,53.385215,-6.255845,0.04477,50.403181,64,SSE,5.8,Wet
