Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_speed,Wind_direction,Weather
2023-09-14 13:39:35,53.385194,-6.25591,0.0,50.1234567,79,2.1,WSW,Dry
2023-09-14 13:39:38,53.385175,-6.255895,0.0,53.7654321,79,2.1,WSW,Dry
2023-09-14 13:40:31,53.385228,-6.256088,0.0,52.9876543,78,2.1,WSW,Dry
2023-09-14 13:40:37,53.385357,-6.256198,0.0,49.1234567,77,2.1,WSW,Dry
2023-09-14 13:40:43,53.385485,-6.256448,12.80205,54.7654321,77,2.1,WSW,Dry
2023-09-14 13:40:45,53.38553,-6.256598,12.807014,51.9876543,77,2.1,WSW,Dry
2023-09-14 13:40:48,53.385626,-6.256639,13.899742,53.1234567,77,2.1,WSW,Dry
2023-09-14 13:40:51,53.385683,-6.256771,14.166091,52.7654321,76,2.1,WSW,Dry
2023-09-14 13:40:52,53.385672,-6.256945,16.319399,49.9876543,76,2.1,WSW,Dry
2023-09-14 13:40:54,53.385705,-6.257118,17.589494,54.1234567,76,2.1,WSW,Dry
2023-09-14 13:40:56,53.385719,-6.257323,17.940377,51.7654321,76,2.1,WSW,Dry
2023-09-14 13:40:57,53.385805,-6.257434,21.597462,50.9876543,76,2.1,WSW,Dry
2023-09-14 13:40:59,53.385889,-6.257566,20.745283,53.1234567,76,2.1,WSW,Dry
2023-09-14 13:41:01,53.385945,-6.257692,20.770462,52.7654321,76,2.1,WSW,Dry
2023-09-14 13:41:03,53.385976,-6.257847,20.761693,49.9876543,76,2.1,WSW,Dry
2023-09-14 13:41:06,53.386082,-6.257909,12.682083,54.1234567,76,2.1,WSW,Dry
2023-09-14 13:41:11,53.386183,-6.257841,3.398514,51.7654321,75,2.1,WSW,Dry
2023-09-14 13:41:15,53.386284,-6.257814,7.312795,50.9876543,75,2.1,WSW,Dry
2023-09-14 13:41:18,53.386352,-6.257941,6.991597,53.1234567,75,2.1,WSW,Dry
2023-09-14 13:41:20,53.38641,-6.258106,13.504912,52.7654321,75,2.1,WSW,Dry
2023-09-14 13:41:23,53.386468,-6.258251,14.421594,49.9876543,75,2.1,WSW,Dry
2023-09-14 13:41:26,53.386554,-6.258348,14.404943,54.1234567,75,2.1,WSW,Dry
2023-09-14 13:41:30,53.386684,-6.258265,13.806021,51.7654321,75,2.1,WSW,Dry
2023-09-14 13:41:33,53.386772,-6.258151,14.550174,50.9876543,75,2.1,WSW,Dry
2023-09-14 13:41:35,53.386857,-6.25809,16.427501,53.1234567,75,2.1,WSW,Dry
2023-09-14 13:41:37,53.386945,-6.257996,18.339486,52.7654321,75,2.1,WSW,Dry
2023-09-14 13:41:39,53.387039,-6.257887,20.187063,49.9876543,75,2.1,WSW,Dry
2023-09-14 13:41:41,53.387117,-6.257802,18.313985,54.1234567,75,2.1,WSW,Dry
2023-09-14 13:41:44,53.387188,-6.257707,11.219366,51.7654321,75,2.1,WSW,Dry
2023-09-14 13:41:52,53.387292,-6.257725,8.446452,50.9876543,75,2.1,WSW,Dry
2023-09-14 13:41:55,53.38735,-6.257889,15.369725,53.1234567,75,2.1,WSW,Dry
2023-09-14 13:41:58,53.387414,-6.258071,15.142314,52.7654321,75,2.1,WSW,Dry
2023-09-14 13:42:02,53.387453,-6.258209,6.02251,49.9876543,75,2.1,WSW,Dry
2023-09-14 13:42:07,53.387568,-6.258274,12.039089,54.1234567,75,2.1,WSW,Dry
2023-09-14 13:42:10,53.387669,-6.258286,12.828946,51.7654321,75,2.1,WSW,Dry
2023-09-14 13:42:12,53.387769,-6.258258,16.263229,50.9876543,74,2.1,WSW,Dry
2023-09-14 13:42:14,53.387875,-6.258209,18.745013,53.1234567,74,2.1,WSW,Dry
2023-09-14 13:42:16,53.38798,-6.25813,19.828786,52.7654321,74,2.1,WSW,Dry
2023-09-14 13:42:18,53.388083,-6.258062,20.806588,49.9876543,74,2.1,WSW,Dry
2023-09-14 13:42:20,53.388194,-6.25803,21.004466,54.1234567,74,2.1,WSW,Dry
2023-09-14 13:42:22,53.388313,-6.257997,21.988105,51.7654321,74,2.1,WSW,Dry
2023-09-14 13:42:24,53.388425,-6.25796,21.132266,50.9876543,74,2.1,WSW,Dry
2023-09-14 13:42:26,53.388534,-6.25789,22.380975,53.1234567,74,2.1,WSW,Dry
2023-09-14 13:42:28,53.388637,-6.257845,20.51754,52.7654321,74,2.1,WSW,Dry
2023-09-14 13:42:30,53.388741,-6.257804,20.464575,49.9876543,74,2.1,WSW,Dry
2023-09-14 13:42:32,53.388851,-6.257756,21.336224,54.1234567,74,2.1,WSW,Dry
2023-09-14 13:42:34,53.388951,-6.257715,19.370433,51.7654321,74,2.1,WSW,Dry
2023-09-14 13:42:37,53.389064,-6.257632,17.67705,50.9876543,74,2.1,WSW,Dry
2023-09-14 13:42:39,53.389158,-6.257597,18.09905,53.1234567,74,2.1,WSW,Dry
2023-09-14 13:42:41,53.389258,-6.257571,19.287187,52.7654321,74,2.1,WSW,Dry
2023-09-14 13:42:43,53.389349,-6.257523,18.505362,49.9876543,74,2.1,WSW,Dry
2023-09-14 13:42:45,53.389446,-6.257508,17.401694,54.1234567,74,2.1,WSW,Dry
2023-09-14 13:42:49,53.389537,-6.257587,10.681663,51.7654321,74,2.1,WSW,Dry
2023-09-14 13:42:51,53.38955,-6.25774,16.105159,50.9876543,74,2.1,WSW,Dry
2023-09-14 13:42:54,53.389586,-6.257969,18.077063,53.1234567,74,2.1,WSW,Dry
2023-09-14 13:42:56,53.389604,-6.258133,19.308629,52.7654321,74,2.1,WSW,Dry
2023-09-14 13:42:59,53.389648,-6.258369,19.477182,49.9876543,74,2.1,WSW,Dry
2023-09-14 13:43:01,53.389686,-6.25854,20.13079,54.1234567,74,2.1,WSW,Dry
2023-09-14 13:43:03,53.389721,-6.258713,20.528549,51.7654321,74,2.1,WSW,Dry
2023-09-14 13:43:05,53.389742,-6.258886,19.551458,50.9876543,74,2.1,WSW,Dry
2023-09-14 13:43:07,53.389771,-6.259062,19.585535,53.1234567,74,2.1,WSW,Dry
2023-09-14 13:43:09,53.389804,-6.259247,21.329949,52.7654321,74,2.1,WSW,Dry
2023-09-14 13:43:11,53.389848,-6.259422,21.721015,49.9876543,74,2.1,WSW,Dry
2023-09-14 13:43:13,53.389863,-6.259597,21.229864,54.1234567,74,2.1,WSW,Dry
2023-09-14 13:43:15,53.389885,-6.259777,21.360264,51.7654321,74,2.1,WSW,Dry
2023-09-14 13:43:17,53.389928,-6.259938,20.517127,50.9876543,74,2.1,WSW,Dry
2023-09-14 13:43:19,53.389971,-6.260106,21.286511,53.1234567,74,2.1,WSW,Dry
2023-09-14 13:43:21,53.390003,-6.260267,21.057857,52.7654321,73,2.1,WSW,Dry
2023-09-14 13:43:23,53.390041,-6.260434,20.758694,49.9876543,73,2.1,WSW,Dry
2023-09-14 13:43:25,53.390078,-6.260577,18.585784,54.1234567,73,2.1,WSW,Dry
2023-09-14 13:43:27,53.390099,-6.260744,19.691271,51.7654321,73,2.1,WSW,Dry
2023-09-14 13:43:29,53.390137,-6.260893,18.6295,50.9876543,73,2.1,WSW,Dry
2023-09-14 13:43:31,53.390171,-6.261062,20.305183,53.1234567,73,2.1,WSW,Dry
2023-09-14 13:43:33,53.390201,-6.261224,19.805258,52.7654321,73,2.1,WSW,Dry
2023-09-14 13:43:36,53.390236,-6.261433,17.410712,49.9876543,73,2.1,WSW,Dry
2023-09-14 13:43:38,53.390258,-6.261612,20.529348,54.1234567,73,2.1,WSW,Dry
2023-09-14 13:43:40,53.390263,-6.261782,19.565801,51.7654321,73,2.1,WSW,Dry
2023-09-14 13:43:42,53.390284,-6.261946,18.221962,50.9876543,73,2.1,WSW,Dry
2023-09-14 13:43:45,53.390306,-6.26214,13.43486,53.1234567,72,2.1,WSW,Dry
2023-09-14 13:43:48,53.390351,-6.262304,13.231021,52.7654321,72,2.1,WSW,Dry
2023-09-14 13:43:51,53.390456,-6.262369,14.58721,49.9876543,72,2.1,WSW,Dry
2023-09-14 13:43:54,53.390577,-6.262363,17.275423,54.1234567,72,2.1,WSW,Dry
2023-09-14 13:43:57,53.390709,-6.262321,18.202404,51.7654321,72,2.1,WSW,Dry
2023-09-14 13:43:59,53.390804,-6.262323,18.784823,50.9876543,72,2.1,WSW,Dry
2023-09-14 13:44:02,53.390923,-6.262337,15.370385,53.1234567,72,2.1,WSW,Dry
2023-09-14 13:44:05,53.391021,-6.262336,13.091206,52.7654321,72,2.1,WSW,Dry
2023-09-14 13:44:08,53.391131,-6.262359,14.16321,49.9876543,71,2.1,WSW,Dry
2023-09-14 13:44:11,53.391242,-6.262367,14.038705,54.1234567,71,2.1,WSW,Dry
2023-09-14 13:44:14,53.391347,-6.262376,13.465855,51.7654321,71,2.1,WSW,Dry
2023-09-14 13:44:18,53.391456,-6.262346,10.818153,50.9876543,71,2.1,WSW,Dry
2023-09-14 13:44:21,53.391547,-6.262332,10.896925,53.1234567,71,2.1,WSW,Dry
2023-09-14 13:44:26,53.391652,-6.262311,6.465034,52.7654321,71,2.1,WSW,Dry
2023-09-14 13:44:32,53.391748,-6.262312,5.529216,49.9876543,71,2.1,WSW,Dry
2023-09-14 13:44:38,53.391811,-6.262439,6.880126,54.1234567,71,2.1,WSW,Dry
2023-09-14 13:44:43,53.391825,-6.262592,5.495728,51.7654321,71,2.1,WSW,Dry
2023-09-14 13:44:48,53.391815,-6.262756,5.794332,50.9876543,71,2.1,WSW,Dry
2023-09-14 13:44:51,53.391822,-6.26291,10.919814,53.1234567,71,2.1,WSW,Dry
2023-09-14 13:44:54,53.391839,-6.263098,12.921441,52.7654321,71,2.1,WSW,Dry
2023-09-14 13:44:58,53.391868,-6.26328,7.129101,49.9876543,71,2.1,WSW,Dry
2023-09-14 13:45:02,53.391824,-6.263449,11.098973,54.1234567,71,2.1,WSW,Dry
2023-09-14 13:45:04,53.39173,-6.263475,15.238313,51.7654321,71,2.1,WSW,Dry
2023-09-14 13:45:07,53.391612,-6.263455,13.261689,50.9876543,71,2.1,WSW,Dry
2023-09-14 13:45:12,53.391556,-6.263326,9.309419,53.1234567,71,2.1,WSW,Dry
2023-09-14 13:45:17,53.391532,-6.263165,5.850679,52.7654321,71,2.1,WSW,Dry
