Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_speed,Wind_direction,Weather
2023-09-17 14:13:57,53.386169,-6.256644,0.0,52.064305,69,4.6,SE,Wet
2023-09-17 14:14:18,53.386157,-6.256488,7.147435,52.821872,69,4.6,SE,Wet
2023-09-17 14:14:22,53.386134,-6.256309,10.918319,51.939272,69,4.6,SE,Wet
2023-09-17 14:14:25,53.3861,-6.256151,13.615737,51.810488,69,4.6,SE,Wet
2023-09-17 14:14:28,53.386043,-6.25598,15.468234,51.985279,69,4.6,SE,Wet
2023-09-17 14:14:31,53.385992,-6.255826,13.187407,52.288343,69,4.6,SE,Wet
2023-09-17 14:14:34,53.385938,-6.255667,13.263612,52.042114,69,4.6,SE,Wet
2023-09-17 14:14:37,53.38588,-6.255525,14.177942,52.376479,69,4.6,SE,Wet
2023-09-17 14:14:39,53.385804,-6.255361,15.649123,51.739208,69,4.6,SE,Wet
2023-09-17 14:14:41,53.385738,-6.255247,18.204444,52.508068,69,4.6,SE,Wet
2023-09-17 14:14:44,53.385668,-6.255069,15.659453,51.973252,69,4.6,SE,Wet
2023-09-17 14:14:47,53.385585,-6.25493,14.283275,51.478523,69,4.6,SE,Wet
2023-09-17 14:14:50,53.385484,-6.2548,13.884907,50.877725,69,4.6,SE,Wet
2023-09-17 14:14:53,53.385365,-6.254736,14.432312,50.669956,69,4.6,SE,Wet
2023-09-17 14:14:56,53.385273,-6.254621,13.222944,50.965179,69,4.6,SE,Wet
2023-09-17 14:14:58,53.385223,-6.254495,15.543144,52.094237,69,4.6,SE,Wet
2023-09-17 14:15:01,53.385148,-6.254333,16.344546,51.494022,69,4.6,SE,Wet
2023-09-17 14:15:03,53.385083,-6.254225,16.319811,51.188583,69,4.6,SE,Wet
2023-09-17 14:15:06,53.384989,-6.254112,13.486096,49.628701,69,4.6,SE,Wet
2023-09-17 14:15:08,53.384931,-6.253977,15.678516,49.967716,69,4.6,SE,Wet
2023-09-17 14:15:13,53.385009,-6.253819,12.760754,51.061775,69,4.6,SE,Wet
2023-09-17 14:15:16,53.385095,-6.253742,12.69673,51.001924,69,4.6,SE,Wet
2023-09-17 14:15:21,53.385204,-6.253755,9.397623,51.099869,69,4.6,SE,Wet
2023-09-17 14:15:25,53.385249,-6.253898,11.236876,51.857368,68,4.6,SE,Wet
2023-09-17 14:15:28,53.385296,-6.25404,12.444832,51.302774,68,4.6,SE,Wet
2023-09-17 14:15:31,53.38534,-6.254194,13.947073,50.960884,68,4.6,SE,Wet
2023-09-17 14:15:34,53.385393,-6.254343,13.604653,51.114384,68,4.6,SE,Wet
2023-09-17 14:15:37,53.385452,-6.254508,18.804011,51.406491,68,4.6,SE,Wet
2023-09-17 14:15:39,53.385442,-6.254689,18.765196,51.213041,68,4.6,SE,Wet
2023-09-17 14:15:42,53.385418,-6.254849,15.437406,51.199305,68,4.6,SE,Wet
2023-09-17 14:15:46,53.385474,-6.25501,12.16786,50.98595,68,4.6,SE,Wet
2023-09-17 14:15:49,53.385555,-6.255153,13.765168,50.408216,68,4.6,SE,Wet
2023-09-17 14:15:52,53.385592,-6.255341,12.387571,50.381212,68,4.6,SE,Wet
2023-09-17 14:15:56,53.385641,-6.255501,13.800995,51.010201,68,4.6,SE,Wet
2023-09-17 14:15:59,53.385669,-6.255653,12.079265,51.817809,68,4.6,SE,Wet
2023-09-17 14:16:02,53.38572,-6.25581,13.09139,51.630796,68,4.6,SE,Wet
2023-09-17 14:16:05,53.38578,-6.255933,15.360451,52.027017,68,4.6,SE,Wet
2023-09-17 14:16:08,53.38581,-6.256125,15.348274,51.178312,68,4.6,SE,Wet
2023-09-17 14:16:11,53.385888,-6.256281,13.56213,51.371222,68,4.6,SE,Wet
2023-09-17 14:16:17,53.385827,-6.256502,18.910102,53.391285,68,4.6,SE,Wet
2023-09-17 14:16:21,53.38571,-6.256593,12.388095,52.397935,68,4.6,SE,Wet
2023-09-17 14:16:23,53.38563,-6.256675,19.009094,50.931561,68,4.6,SE,Wet
2023-09-17 14:16:27,53.385622,-6.256858,11.804183,54.185116,68,4.6,SE,Wet
2023-09-17 14:16:30,53.385728,-6.256949,11.25054,53.269697,68,4.6,SE,Wet
2023-09-17 14:16:33,53.385803,-6.257085,12.946451,52.810146,68,4.6,SE,Wet
