Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_speed,Wind_direction,Weather
2023-10-12 13:35:24,53.391607,-6.263688,-3.6,57.220276,97,3,E,Dry
2023-10-12 13:35:31,53.391533,-6.263297,2.142977,56.868656,97,3,E,Dry
2023-10-12 13:35:48,53.391501,-6.26328,0.0,56.824152,97,3,E,Dry
2023-10-12 13:36:06,53.391501,-6.263446,8.131111,56.791856,97,3,E,Dry
2023-10-12 13:36:11,53.391459,-6.263596,8.063796,55.929979,97,3,E,Dry
2023-10-12 13:36:13,53.39136,-6.263614,11.657009,55.997764,97,3,E,Dry
2023-10-12 13:36:16,53.391262,-6.263644,13.328026,55.825779,97,3,E,Dry
2023-10-12 13:36:19,53.39116,-6.26368,12.396222,55.831807,97,3,E,Dry
2023-10-12 13:36:22,53.39106,-6.263718,13.447983,55.540371,97,3,E,Dry
2023-10-12 13:36:25,53.390956,-6.263765,14.007398,55.201117,97,3,E,Dry
2023-10-12 13:36:28,53.390863,-6.263845,13.327672,54.723703,97,3,E,Dry
2023-10-12 13:36:31,53.390731,-6.263908,18.397359,54.398965,97,3,E,Dry
2023-10-12 13:36:33,53.390628,-6.263957,20.392795,53.882657,97,3,E,Dry
2023-10-12 13:36:35,53.390511,-6.264008,22.253624,51.973231,97,3,E,Dry
2023-10-12 13:36:37,53.390406,-6.264095,22.592835,52.835634,97,3,E,Dry
2023-10-12 13:36:39,53.3903,-6.264119,21.187241,53.121108,97,3,E,Dry
2023-10-12 13:36:41,53.390196,-6.264186,21.444591,53.058716,96,3,E,Dry
2023-10-12 13:36:43,53.390085,-6.264223,21.627121,52.790138,96,3,E,Dry
2023-10-12 13:36:45,53.389982,-6.264262,20.651973,52.77177,96,3,E,Dry
2023-10-12 13:36:47,53.389875,-6.264306,20.946752,52.934441,96,3,E,Dry
2023-10-12 13:36:49,53.389772,-6.26435,20.382106,52.286397,96,3,E,Dry
2023-10-12 13:36:51,53.389686,-6.264395,17.392364,52.722556,96,3,E,Dry
2023-10-12 13:36:53,53.389592,-6.264427,19.324023,51.881227,96,3,E,Dry
2023-10-12 13:36:55,53.389497,-6.264465,18.539598,51.824469,96,3,E,Dry
2023-10-12 13:36:58,53.389405,-6.264489,12.608484,52.527582,96,3,E,Dry
2023-10-12 13:37:00,53.389291,-6.264491,18.882789,52.362656,96,3,E,Dry
2023-10-12 13:37:02,53.389206,-6.26441,20.312888,52.059512,96,3,E,Dry
2023-10-12 13:37:04,53.38913,-6.26427,22.451845,52.255422,96,3,E,Dry
2023-10-12 13:37:06,53.389088,-6.264108,20.083118,52.277095,96,3,E,Dry
2023-10-12 13:37:08,53.389045,-6.263936,21.319503,52.063567,96,3,E,Dry
2023-10-12 13:37:10,53.389007,-6.263762,22.039857,52.050755,96,3,E,Dry
2023-10-12 13:37:12,53.388967,-6.263599,20.492139,52.033046,96,3,E,Dry
2023-10-12 13:37:14,53.388924,-6.263428,21.482937,51.984467,95,3,E,Dry
2023-10-12 13:37:16,53.388888,-6.263257,21.564441,52.562489,95,3,E,Dry
2023-10-12 13:37:18,53.388844,-6.263089,21.297603,52.498317,95,3,E,Dry
2023-10-12 13:37:20,53.388813,-6.262923,20.927384,52.336525,95,3,E,Dry
2023-10-12 13:37:22,53.388776,-6.262759,20.749188,52.890282,95,3,E,Dry
2023-10-12 13:37:24,53.38873,-6.26259,21.323294,52.864711,95,3,E,Dry
2023-10-12 13:37:26,53.388692,-6.262415,21.209069,51.979666,95,3,E,Dry
2023-10-12 13:37:28,53.388654,-6.262252,20.747367,52.17402,95,3,E,Dry
2023-10-12 13:37:30,53.388617,-6.262082,20.750244,51.567866,95,3,E,Dry
2023-10-12 13:37:32,53.388582,-6.261905,21.499102,51.454749,95,3,E,Dry
2023-10-12 13:37:34,53.388546,-6.261734,21.226668,51.800315,94,3,E,Dry
2023-10-12 13:37:36,53.388509,-6.261564,21.007942,52.058834,94,3,E,Dry
2023-10-12 13:37:39,53.388485,-6.261371,22.30069,51.767648,94,3,E,Dry
2023-10-12 13:37:42,53.388449,-6.261189,14.565466,51.480684,94,3,E,Dry
2023-10-12 13:38:03,53.388393,-6.261049,8.874888,51.120178,94,3,E,Dry
2023-10-12 13:38:06,53.38835,-6.260856,16.230897,51.451415,94,3,E,Dry
2023-10-12 13:38:08,53.388333,-6.2607,18.587558,51.224457,94,3,E,Dry
2023-10-12 13:38:10,53.388295,-6.260536,20.863154,51.508468,94,3,E,Dry
2023-10-12 13:38:12,53.38826,-6.260364,21.933772,51.377932,94,3,E,Dry
2023-10-12 13:38:13,53.388228,-6.260197,21.577271,50.612199,94,3,E,Dry
2023-10-12 13:38:15,53.388193,-6.260027,21.387316,50.50304,94,3,E,Dry
2023-10-12 13:38:17,53.388145,-6.259861,21.914977,50.474871,93,3,E,Dry
2023-10-12 13:38:19,53.388106,-6.2597,20.932133,50.657983,93,3,E,Dry
2023-10-12 13:38:21,53.388058,-6.259539,21.206512,50.280706,93,3,E,Dry
2023-10-12 13:38:23,53.388012,-6.259378,20.93459,49.944935,93,3,E,Dry
2023-10-12 13:38:25,53.387958,-6.259216,21.588304,49.881675,93,3,E,Dry
2023-10-12 13:38:27,53.387905,-6.259063,21.285176,50.289789,93,3,E,Dry
2023-10-12 13:38:29,53.387849,-6.258906,21.167166,49.718519,93,3,E,Dry
2023-10-12 13:38:31,53.387794,-6.258752,21.368041,50.019687,93,3,E,Dry
2023-10-12 13:38:33,53.387739,-6.258609,20.879316,49.772428,93,3,E,Dry
2023-10-12 13:38:35,53.387692,-6.258453,20.648006,48.962295,93,3,E,Dry
2023-10-12 13:38:37,53.387632,-6.258302,21.000486,49.683914,93,3,E,Dry
2023-10-12 13:38:39,53.387574,-6.258143,22.478501,49.207132,93,3,E,Dry
2023-10-12 13:38:41,53.387516,-6.258002,20.931229,49.184621,93,3,E,Dry
2023-10-12 13:38:43,53.387463,-6.257843,20.935461,49.637914,93,3,E,Dry
2023-10-12 13:38:45,53.387408,-6.257715,18.525069,48.919061,93,3,E,Dry
2023-10-12 13:38:48,53.387363,-6.257583,10.632222,48.656598,93,3,E,Dry
2023-10-12 13:39:03,53.387285,-6.257496,4.819519,48.702849,93,3,E,Dry
2023-10-12 13:39:10,53.387213,-6.257611,4.996847,48.233904,93,3,E,Dry
2023-10-12 13:39:16,53.387224,-6.257762,7.446679,48.587485,92,3,E,Dry
2023-10-12 13:39:20,53.387145,-6.257858,9.609642,48.506871,92,3,E,Dry
2023-10-12 13:39:23,53.387057,-6.257968,15.118866,48.68935,92,3,E,Dry
2023-10-12 13:39:26,53.386942,-6.258076,17.485808,48.860956,92,3,E,Dry
2023-10-12 13:39:29,53.386847,-6.258176,14.133353,48.95624,92,3,E,Dry
2023-10-12 13:39:32,53.386742,-6.25823,14.825917,48.965373,92,3,E,Dry
2023-10-12 13:39:34,53.386661,-6.258324,14.975877,49.529215,92,3,E,Dry
2023-10-12 13:39:36,53.386575,-6.258442,15.402424,49.683775,92,3,E,Dry
2023-10-12 13:39:39,53.386454,-6.258486,18.945251,49.664449,92,3,E,Dry
2023-10-12 13:39:41,53.386359,-6.258486,17.781228,49.683233,92,3,E,Dry
2023-10-12 13:39:44,53.386259,-6.258513,19.623492,49.75345,92,3,E,Dry
2023-10-12 13:39:47,53.386133,-6.25856,16.158783,50.216645,92,3,E,Dry
2023-10-12 13:39:49,53.386059,-6.258455,16.426014,51.104295,91,3,E,Dry
2023-10-12 13:39:51,53.386015,-6.25826,19.678977,51.477312,91,3,E,Dry
