Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
2023-11-06 14:30:08,53.385053,-6.255775,0.0,49.980557,89,W,7.69,Dry
2023-11-06 14:30:24,53.385178,-6.25584,1.915011,49.988443,89,W,7.69,Dry
2023-11-06 14:30:28,53.385254,-6.255943,8.430302,49.912366,89,W,7.69,Dry
2023-11-06 14:30:31,53.385326,-6.256042,7.937065,50.156994,89,W,7.69,Dry
2023-11-06 14:30:34,53.385365,-6.256227,9.704368,50.268275,89,W,7.69,Dry
2023-11-06 14:30:38,53.38541,-6.256378,9.840128,49.707506,89,W,7.69,Dry
2023-11-06 14:30:41,53.385488,-6.256505,10.184522,49.891009,89,W,7.69,Dry
2023-11-06 14:30:46,53.385543,-6.256671,11.951497,48.987699,88,W,7.69,Dry
2023-11-06 14:30:50,53.385629,-6.256781,6.651976,49.666994,88,W,7.69,Dry
2023-11-06 14:31:00,53.385718,-6.256685,10.597105,50.100511,88,W,7.69,Dry
2023-11-06 14:31:07,53.38581,-6.256617,5.734847,48.807469,88,W,7.69,Dry
2023-11-06 14:31:11,53.385897,-6.25651,10.133671,49.869111,88,W,7.69,Dry
2023-11-06 14:31:16,53.385936,-6.256363,2.813991,48.616676,88,W,7.69,Dry
2023-11-06 14:31:19,53.385869,-6.256228,9.048204,48.872209,88,W,7.69,Dry
2023-11-06 14:31:23,53.385803,-6.256051,12.217222,49.017991,88,W,7.69,Dry
2023-11-06 14:31:28,53.385753,-6.255898,4.884374,49.513689,88,W,7.69,Dry
2023-11-06 14:31:32,53.38574,-6.255734,11.602136,50.101189,88,W,7.69,Dry
2023-11-06 14:31:37,53.385663,-6.255584,9.706306,49.542004,88,W,7.69,Dry
2023-11-06 14:31:41,53.385614,-6.255432,11.167366,49.793514,88,W,7.69,Dry
2023-11-06 14:31:45,53.38557,-6.255278,10.668377,50.304533,88,W,7.69,Dry
2023-11-06 14:31:49,53.385511,-6.255121,9.565084,50.065065,88,W,7.69,Dry
2023-11-06 14:31:53,53.385531,-6.25492,11.900475,49.679078,88,W,7.69,Dry
2023-11-06 14:31:57,53.385489,-6.254771,9.989612,48.634346,88,W,7.69,Dry
2023-11-06 14:32:01,53.385451,-6.254608,10.774853,49.707326,88,W,7.69,Dry
2023-11-06 14:32:04,53.385431,-6.25446,11.266129,49.55607,88,W,7.69,Dry
2023-11-06 14:32:07,53.385378,-6.254335,12.538861,49.768429,88,W,7.69,Dry
2023-11-06 14:32:10,53.38533,-6.254199,11.888899,51.023731,88,W,7.69,Dry
2023-11-06 14:32:14,53.385272,-6.254062,12.345051,51.399655,88,W,7.69,Dry
2023-11-06 14:32:18,53.385213,-6.253894,12.04398,51.394215,87,W,7.69,Dry
2023-11-06 14:32:22,53.38515,-6.253758,9.082018,49.331905,87,W,7.69,Dry
2023-11-06 14:32:25,53.385069,-6.253689,12.619179,50.034228,87,W,7.69,Dry
2023-11-06 14:32:28,53.384992,-6.253579,12.784053,49.346639,87,W,7.69,Dry
2023-11-06 14:32:31,53.384936,-6.253441,12.210081,48.812049,87,W,7.69,Dry
2023-11-06 14:32:34,53.38487,-6.253309,13.066842,48.585334,87,W,7.69,Dry
2023-11-06 14:32:37,53.384817,-6.253182,11.763187,48.240711,87,W,7.69,Dry
2023-11-06 14:32:41,53.384722,-6.253064,13.380328,48.04352,87,W,7.69,Dry
2023-11-06 14:32:44,53.384628,-6.253078,14.208915,47.471577,87,W,7.69,Dry
2023-11-06 14:32:47,53.384528,-6.253145,14.059799,48.149695,87,W,7.69,Dry
2023-11-06 14:32:50,53.384401,-6.25316,18.379085,48.786288,87,W,7.69,Dry
2023-11-06 14:32:52,53.3843,-6.253188,19.39798,48.875232,87,W,7.69,Dry
2023-11-06 14:32:54,53.384161,-6.253212,19.631593,48.460226,87,W,7.69,Dry
2023-11-06 14:32:57,53.384034,-6.253211,18.113431,48.612916,87,W,7.69,Dry
2023-11-06 14:33:00,53.383898,-6.253229,19.527165,48.708724,87,W,7.69,Dry
2023-11-06 14:33:02,53.383809,-6.253252,19.208187,48.355512,87,W,7.69,Dry
2023-11-06 14:33:04,53.38372,-6.253325,19.803723,49.59144,87,W,7.69,Dry
2023-11-06 14:33:07,53.383611,-6.253426,15.632721,48.43456,87,W,7.69,Dry
2023-11-06 14:33:10,53.383524,-6.253516,13.248034,48.565641,87,W,7.69,Dry
2023-11-06 14:33:14,53.383448,-6.253659,11.744702,47.921633,87,W,7.69,Dry
2023-11-06 14:33:18,53.383476,-6.25383,12.00959,47.221541,87,W,7.69,Dry
