Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
2023-11-03 15:41:48,53.384644,-6.258695,5.328,50.641384,91,W,6.39,Dry
2023-11-03 15:42:05,53.384715,-6.258588,4.428,52.20071,91,W,6.39,Dry
2023-11-03 15:42:09,53.384799,-6.258536,9.59923,47.157806,91,W,6.39,Dry
2023-11-03 15:42:12,53.384899,-6.25862,10.904556,47.88477,91,W,6.39,Dry
2023-11-03 15:42:15,53.384951,-6.258763,11.78368,48.673517,91,W,6.39,Dry
2023-11-03 15:42:19,53.384976,-6.258948,10.825644,49.538731,91,W,6.39,Dry
2023-11-03 15:42:22,53.384959,-6.259105,10.979456,49.77828,91,W,6.39,Dry
2023-11-03 15:42:26,53.384947,-6.259267,6.34205,49.622811,91,W,6.39,Dry
2023-11-03 15:42:31,53.385049,-6.259251,8.865446,49.909915,91,W,6.39,Dry
2023-11-03 15:42:35,53.38518,-6.259218,12.216096,51.261622,91,W,6.39,Dry
2023-11-03 15:42:39,53.385271,-6.259164,5.24778,51.757233,91,W,6.39,Dry
2023-11-03 15:42:42,53.385386,-6.259131,13.860618,52.741584,91,W,6.39,Dry
2023-11-03 15:42:46,53.385486,-6.259122,9.410123,53.040721,91,W,6.39,Dry
2023-11-03 15:42:49,53.3856,-6.259172,10.986653,52.912975,91,W,6.39,Dry
2023-11-03 15:42:52,53.38567,-6.259049,14.107548,51.738472,91,W,6.39,Dry
2023-11-03 15:42:55,53.385704,-6.25889,12.201864,51.380322,91,W,6.39,Dry
2023-11-03 15:42:58,53.385635,-6.258734,14.670444,51.908581,91,W,6.39,Dry
2023-11-03 15:43:01,53.385577,-6.258601,13.00821,51.587585,91,W,6.39,Dry
2023-11-03 15:43:04,53.385491,-6.258502,13.190585,51.038266,90,W,6.39,Dry
2023-11-03 15:43:07,53.385417,-6.258369,15.071981,51.674825,90,W,6.39,Dry
2023-11-03 15:43:11,53.385358,-6.258236,9.92386,51.392478,90,W,6.39,Dry
2023-11-03 15:43:14,53.385287,-6.258102,12.528263,52.145193,90,W,6.39,Dry
2023-11-03 15:43:17,53.385241,-6.257956,14.066103,51.365947,90,W,6.39,Dry
2023-11-03 15:43:20,53.385197,-6.257802,12.545294,51.010715,90,W,6.39,Dry
2023-11-03 15:43:23,53.385146,-6.25766,12.202323,50.820259,90,W,6.39,Dry
2023-11-03 15:43:26,53.385095,-6.257503,14.386959,50.384663,90,W,6.39,Dry
2023-11-03 15:43:29,53.38504,-6.257361,13.619178,50.026938,90,W,6.39,Dry
2023-11-03 15:43:32,53.384992,-6.257227,11.354378,49.119274,90,W,6.39,Dry
2023-11-03 15:43:35,53.384944,-6.257089,11.037642,48.758408,90,W,6.39,Dry
2023-11-03 15:43:39,53.384893,-6.256937,8.401924,48.994137,91,W,6.39,Dry
2023-11-03 15:43:44,53.384903,-6.256771,8.038648,49.345034,91,W,6.39,Dry
2023-11-03 15:43:48,53.385008,-6.256673,10.994719,49.731346,91,W,6.39,Dry
2023-11-03 15:43:52,53.385104,-6.256588,9.167453,49.951837,90,W,6.39,Dry
2023-11-03 15:43:59,53.385206,-6.256607,8.706702,48.726649,90,W,6.39,Dry
2023-11-03 15:44:02,53.385261,-6.256736,11.656272,48.896211,90,W,6.39,Dry
2023-11-03 15:44:06,53.385325,-6.256897,11.610826,49.798019,90,W,6.39,Dry
2023-11-03 15:44:10,53.385392,-6.257015,8.451179,49.019097,90,W,6.39,Dry
2023-11-03 15:44:14,53.385485,-6.257048,10.805888,50.081162,90,W,6.39,Dry
2023-11-03 15:44:20,53.38552,-6.256799,9.478306,50.173741,90,W,6.39,Dry
2023-11-03 15:44:24,53.385542,-6.25659,6.529104,49.740869,90,W,6.39,Dry
2023-11-03 15:44:26,53.385466,-6.256418,18.674119,49.024649,90,W,6.39,Dry
2023-11-03 15:44:28,53.385409,-6.256274,19.265236,49.424478,90,W,6.39,Dry
2023-11-03 15:44:31,53.385356,-6.256101,9.349834,49.918069,90,W,6.39,Dry
