Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
2023-11-06 16:20:13,53.385956,-6.255546,0.0,50.729416,48,W,7.31,Dry
2023-11-06 16:20:16,53.386028,-6.255722,0.0,50.729416,48,W,7.31,Dry
2023-11-06 16:20:19,53.385494,-6.25547,1.885032,50.244347,48,W,7.31,Dry
2023-11-06 16:20:25,53.385492,-6.255463,0.0,50.244347,48,W,7.31,Dry
2023-11-06 16:20:37,53.385733,-6.255461,0.640044,50.662762,48,W,7.31,Dry
2023-11-06 16:20:47,53.385649,-6.255395,9.676343,50.811702,48,W,7.31,Dry
2023-11-06 16:20:49,53.385566,-6.255315,15.170744,50.442594,48,W,7.31,Dry
2023-11-06 16:20:51,53.385489,-6.255191,18.991193,50.039116,48,W,7.31,Dry
2023-11-06 16:20:54,53.385417,-6.25498,18.043492,49.711907,48,W,7.31,Dry
2023-11-06 16:20:56,53.385379,-6.254814,16.011642,49.865018,48,W,7.31,Dry
2023-11-06 16:20:58,53.385339,-6.254667,20.41528,50.013506,48,W,7.31,Dry
2023-11-06 16:21:00,53.385292,-6.254505,21.909331,49.807614,48,W,7.31,Dry
2023-11-06 16:21:03,53.385226,-6.254308,17.324888,50.377895,48,W,7.31,Dry
2023-11-06 16:21:05,53.3852,-6.254107,23.313142,50.906455,48,W,7.31,Dry
2023-11-06 16:21:07,53.385167,-6.25396,20.309389,50.964715,48,W,7.31,Dry
2023-11-06 16:21:10,53.385101,-6.253797,18.442493,50.546182,48,W,7.31,Dry
2023-11-06 16:21:13,53.385007,-6.253704,19.799328,50.472148,48,W,7.31,Dry
2023-11-06 16:21:15,53.384959,-6.253513,22.552142,49.292181,48,W,7.31,Dry
2023-11-06 16:21:17,53.384887,-6.253333,24.813605,49.730054,48,W,7.31,Dry
2023-11-06 16:21:19,53.384822,-6.253185,21.867738,50.003145,48,W,7.31,Dry
2023-11-06 16:21:21,53.384745,-6.253107,18.062288,48.421572,48,W,7.31,Dry
2023-11-06 16:21:24,53.384602,-6.25309,21.443845,48.866482,48,W,7.31,Dry
2023-11-06 16:21:26,53.384482,-6.253065,22.802967,48.868245,48,W,7.31,Dry
2023-11-06 16:21:28,53.384378,-6.253089,22.525925,47.684522,48,W,7.31,Dry
2023-11-06 16:21:30,53.38426,-6.253117,24.175203,47.690583,48,W,7.31,Dry
2023-11-06 16:21:32,53.384145,-6.253143,24.39019,47.919281,48,W,7.31,Dry
2023-11-06 16:21:34,53.384038,-6.253166,22.172834,48.161364,48,W,7.31,Dry
2023-11-06 16:21:36,53.383929,-6.253193,21.924823,48.48142,47,W,7.31,Dry
2023-11-06 16:21:38,53.383824,-6.253215,21.568894,48.677636,47,W,7.31,Dry
2023-11-06 16:21:40,53.383718,-6.253277,22.12535,48.639041,47,W,7.31,Dry
2023-11-06 16:21:42,53.38362,-6.253324,23.070262,48.458464,47,W,7.31,Dry
2023-11-06 16:21:44,53.383532,-6.253436,22.523984,47.856049,47,W,7.31,Dry
2023-11-06 16:21:48,53.383437,-6.253564,15.445296,48.603441,47,W,7.31,Dry
2023-11-06 16:21:51,53.383425,-6.253735,18.260639,48.439823,47,W,7.31,Dry
2023-11-06 16:21:53,53.383507,-6.253875,21.089208,48.326957,47,W,7.31,Dry
2023-11-06 16:21:55,53.383561,-6.254046,23.475484,48.509182,47,W,7.31,Dry
2023-11-06 16:21:57,53.383627,-6.254201,23.089522,48.434912,46,W,7.31,Dry
2023-11-06 16:21:59,53.383683,-6.254376,23.542763,47.94523,46,W,7.31,Dry
2023-11-06 16:22:01,53.383757,-6.254534,23.282125,48.3325,46,W,7.31,Dry
2023-11-06 16:22:03,53.383781,-6.254744,23.591419,47.956885,46,W,7.31,Dry
