Timestamp,Latitude,Longitude,Speed,Altitude,SoC,Wind_direction,Wind_speed,Weather
2023-11-28 10:16:46,53.385759,-6.255561,0.516535,50.325636,97,WE,3,Dry
2023-11-28 10:16:57,53.38582,-6.255187,0.905561,50.180411,97,WE,3,Dry
2023-11-28 10:16:58,53.385936,-6.255192,0.630161,49.95091,97,WE,3,Dry
2023-11-28 10:17:06,53.385845,-6.255154,1.907967,49.613688,97,WE,3,Dry
2023-11-28 10:17:07,53.385841,-6.255139,0.39837,49.622522,97,WE,3,Dry
2023-11-28 10:17:09,53.38595,-6.25522,0.674569,49.819634,97,WE,3,Dry
2023-11-28 10:17:16,53.38586,-6.2552,11.433323,49.898002,97,WE,3,Dry
2023-11-28 10:17:19,53.385764,-6.255028,16.867681,49.767517,97,WE,3,Dry
2023-11-28 10:17:21,53.385688,-6.254918,17.116781,49.472628,97,WE,3,Dry
2023-11-28 10:17:23,53.385585,-6.254845,15.109551,49.302868,97,WE,3,Dry
2023-11-28 10:17:26,53.3855,-6.254751,9.327074,49.315037,97,WE,3,Dry
2023-11-28 10:17:30,53.38548,-6.25459,8.340834,49.270155,96,WE,3,Dry
2023-11-28 10:17:33,53.385452,-6.254435,7.570061,49.155162,96,WE,3,Dry
2023-11-28 10:17:36,53.385391,-6.254285,5.02513,49.564187,96,WE,3,Dry
2023-11-28 10:17:39,53.385368,-6.254138,11.35521,50.061829,96,WE,3,Dry
2023-11-28 10:17:41,53.385295,-6.254027,16.521477,50.057934,96,WE,3,Dry
2023-11-28 10:17:44,53.385246,-6.253868,14.551636,50.282043,96,WE,3,Dry
2023-11-28 10:17:48,53.385145,-6.253752,11.248154,50.553123,96,WE,3,Dry
2023-11-28 10:17:51,53.385063,-6.253678,10.253081,49.619882,96,WE,3,Dry
2023-11-28 10:17:54,53.384997,-6.253568,12.298826,49.71949,96,WE,3,Dry
2023-11-28 10:17:57,53.384934,-6.253433,11.757777,49.536934,96,WE,3,Dry
2023-11-28 10:18:00,53.384867,-6.253309,11.92059,49.53912,96,WE,3,Dry
2023-11-28 10:18:04,53.384788,-6.253196,10.113941,48.80538,96,WE,3,Dry
2023-11-28 10:18:08,53.38471,-6.253045,10.373278,48.565934,96,WE,3,Dry
2023-11-28 10:18:12,53.384611,-6.252996,11.791613,48.419546,96,WE,3,Dry
2023-11-28 10:18:14,53.384534,-6.253129,13.20237,48.570963,96,WE,3,Dry
2023-11-28 10:18:17,53.384457,-6.253278,13.230031,48.125364,96,WE,3,Dry
2023-11-28 10:18:20,53.384351,-6.253373,14.397722,48.289473,96,WE,3,Dry
2023-11-28 10:18:22,53.384263,-6.253504,16.049055,48.212727,96,WE,3,Dry
2023-11-28 10:18:25,53.384149,-6.253482,15.090817,48.350521,96,WE,3,Dry
2023-11-28 10:18:28,53.384065,-6.253402,12.188801,48.842791,96,WE,3,Dry
2023-11-28 10:18:31,53.383961,-6.25338,14.378346,49.262308,96,WE,3,Dry
2023-11-28 10:18:34,53.383857,-6.253411,14.286778,49.124669,96,WE,3,Dry
2023-11-28 10:18:37,53.383766,-6.253381,12.974513,49.169497,96,WE,3,Dry
2023-11-28 10:18:40,53.383675,-6.253329,14.056053,48.676585,95,WE,3,Dry
2023-11-28 10:18:44,53.383593,-6.253244,7.128182,47.856229,95,WE,3,Dry
2023-11-28 10:18:47,53.383495,-6.253248,10.340566,48.734359,95,WE,3,Dry
2023-11-28 10:18:51,53.3834,-6.253327,8.742995,48.616306,95,WE,3,Dry
2023-11-28 10:18:56,53.383364,-6.253518,7.647972,48.411387,95,WE,3,Dry
2023-11-28 10:18:59,53.383417,-6.253669,10.568665,48.191571,95,WE,3,Dry
2023-11-28 10:19:03,53.38346,-6.253838,9.147441,48.618169,95,WE,3,Dry
2023-11-28 10:19:06,53.383496,-6.253997,13.04704,47.93767,95,WE,3,Dry
2023-11-28 10:19:09,53.383549,-6.254138,11.764471,48.265408,95,WE,3,Dry
2023-11-28 10:19:12,53.383625,-6.254269,12.728068,48.542515,95,WE,3,Dry
2023-11-28 10:19:15,53.383703,-6.254399,12.872921,48.522715,95,WE,3,Dry
2023-11-28 10:19:18,53.383772,-6.254518,12.54803,48.529358,95,WE,3,Dry
2023-11-28 10:19:21,53.383864,-6.254659,14.235914,48.421764,95,WE,3,Dry
2023-11-28 10:19:24,53.383954,-6.254785,14.356535,48.608774,95,WE,3,Dry
