timestamp,position_lat,position_long,altitude,distance,speed,cycle_length,Wind speed,Wind Direction,Weather,Precipitation,temperature
28.0,53.3859651,-6.2565225,60.4,92.13,11.581,17,27.4,S,Overcast,0,16.7
29.0,53.3859456,-6.256461,60.2,100.51,11.581,17,27.4,S,Overcast,0,16.7
30.0,53.3859301,-6.2563685,60.0,106.79,11.664,17,27.4,S,Overcast,0,16.7
31.0,53.3859121,-6.2562955,59.8,110.98,12.427,17,27.4,S,Overcast,0,16.7
32.0,53.3858925,-6.2562343,59.8,110.98,13.248,17,27.4,S,Overcast,0,16.7
33.0,53.3858675,-6.2561848,59.8,117.26,14.213,17,27.4,S,Overcast,0,16.7
34.0,53.3858618,-6.2561206,59.8,121.45,14.213,17,27.4,S,Overcast,0,16.7
35.0,53.3858425,-6.2560701,59.8,121.45,14.213,17,27.4,S,Overcast,0,16.7
36.0,53.3858228,-6.2560158,59.6,129.83,13.626,17,27.4,S,Overcast,0,16.7
37.0,53.3857996,-6.2559531,59.6,134.02,13.37,17,27.4,S,Overcast,0,16.7
38.0,53.3857728,-6.2558906,59.4,138.21,13.399,17,27.4,S,Overcast,0,16.7
39.0,53.3857535,-6.2558293,59.4,142.4,14.206,17,27.4,S,Overcast,0,16.7
40.0,53.3857385,-6.2557683,59.4,146.59,15.188,17,27.4,S,Overcast,0,16.7
41.0,53.3857171,-6.2557056,59.4,150.78,15.714,17,27.4,S,Overcast,0,16.7
42.0,53.3856925,-6.2556383,59.4,157.06,15.912,17,27.4,S,Overcast,0,16.7
43.0,53.3856638,-6.2555618,59.2,157.06,15.898,17,27.4,S,Overcast,0,16.7
44.0,53.38563,-6.255483,59.2,157.06,16.042,17,27.4,S,Overcast,0,16.7
45.0,53.3855943,-6.255401,59.0,175.92,18.266,17,27.4,S,Overcast,0,16.7
46.0,53.3855616,-6.2553138,58.8,182.2,20.628,17,27.4,S,Overcast,0,16.7
47.0,53.3855296,-6.2552256,58.6,182.2,22.982,17,27.4,S,Overcast,0,16.7
48.0,53.3854986,-6.2551386,58.4,196.87,23.486,17,27.4,S,Overcast,0,16.7
49.0,53.3854661,-6.2550533,58.2,203.15,23.684,17,27.4,S,Overcast,0,16.7
50.0,53.3854321,-6.2549778,58.2,209.43,23.609,17,27.4,S,Overcast,0,16.7
51.0,53.3854168,-6.2549013,58.2,213.62,22.853,17,27.4,S,Overcast,0,16.7
52.0,53.3854173,-6.2548263,58.2,213.62,22.259,17,27.4,S,Overcast,0,16.7
53.0,53.3854271,-6.254757,58.0,224.1,20.833,17,27.4,S,Overcast,0,16.7
54.0,53.385431,-6.2546815,58.0,228.29,19.163,17,27.4,S,Overcast,0,16.7
55.0,53.3854245,-6.2546121,58.0,228.29,17.496,17,27.4,S,Overcast,0,16.7
56.0,53.3854151,-6.2545508,58.0,236.67,16.69,17,27.4,S,Overcast,0,16.7
57.0,53.3854136,-6.2544973,58.0,240.86,16.182,17,27.4,S,Overcast,0,16.7
58.0,53.3854128,-6.254436,58.2,245.05,15.397,17,27.4,S,Overcast,0,16.7
59.0,53.3854033,-6.2543806,58.2,245.05,14.864,17,27.4,S,Overcast,0,16.7
60.0,53.3853903,-6.2543188,58.2,253.43,14.81,17,27.4,S,Overcast,0,16.7
61.0,53.3853746,-6.2542595,58.0,257.62,15.307,17,27.4,S,Overcast,0,16.7
62.0,53.3853601,-6.2542045,58.2,257.62,15.8,17,27.4,S,Overcast,0,16.7
63.0,53.3853396,-6.2541501,58.2,266.0,15.714,17,27.4,S,Overcast,0,16.7
64.0,53.385318,-6.2540893,58.2,266.0,15.361,17,27.4,S,Overcast,0,16.7
65.0,53.3852943,-6.2540203,58.0,276.48,15.322,17,27.4,S,Overcast,0,16.7
66.0,53.38527,-6.2539486,58.0,282.76,16.463,17,27.4,S,Overcast,0,16.7
67.0,53.3852521,-6.2538891,58.2,284.85,17.77,17,27.4,S,Overcast,0,16.7
68.0,53.3852335,-6.2538448,58.4,284.85,18.749,17,27.4,S,Overcast,0,16.7
69.0,53.3852068,-6.2538101,58.4,293.23,17.86,17,27.4,S,Overcast,0,16.7
70.0,53.3851756,-6.2537805,58.4,297.42,16.297,17,27.4,S,Overcast,0,16.7
71.0,53.3851468,-6.253757,58.6,301.61,14.515,17,27.4,S,Overcast,0,16.7
72.0,53.385116,-6.2537375,58.6,305.8,13.957,17,27.4,S,Overcast,0,16.7
73.0,53.3850855,-6.2537138,58.8,309.99,13.943,17,27.4,S,Overcast,0,16.7
74.0,53.3850681,-6.2536875,58.8,314.18,14.22,17,27.4,S,Overcast,0,16.7
75.0,53.3850458,-6.2536403,58.6,318.37,14.623,17,27.4,S,Overcast,0,16.7
76.0,53.3850188,-6.2535795,58.4,322.56,15.271,17,27.4,S,Overcast,0,16.7
77.0,53.384992,-6.2535063,58.2,328.84,16.29,17,27.4,S,Overcast,0,16.7
78.0,53.3849633,-6.2534306,57.8,335.12,17.55,17,27.4,S,Overcast,0,16.7
79.0,53.3849345,-6.253353,57.4,341.4,19.051,17,27.4,S,Overcast,0,16.7
80.0,53.3849021,-6.2532798,57.2,347.68,20.236,17,27.4,S,Overcast,0,16.7
81.0,53.3848685,-6.2532076,57.0,353.96,20.891,17,27.4,S,Overcast,0,16.7
82.0,53.3848291,-6.2531488,56.8,358.15,21.006,17,27.4,S,Overcast,0,16.7
83.0,53.3847848,-6.2531095,56.6,358.15,20.999,17,27.4,S,Overcast,0,16.7
84.0,53.3847338,-6.2530905,56.4,370.72,20.93,17,27.4,S,Overcast,0,16.7
85.0,53.3846853,-6.2530878,56.4,377.0,20.808,17,27.4,S,Overcast,0,16.7
86.0,53.3846353,-6.2531128,56.4,381.19,20.682,17,27.4,S,Overcast,0,16.7
87.0,53.3845821,-6.253144,56.2,381.19,20.606,17,27.4,S,Overcast,0,16.7
88.0,53.3845261,-6.253161,56.2,395.86,21.103,17,27.4,S,Overcast,0,16.7
89.0,53.3844631,-6.2531773,56.0,402.14,22.032,17,27.4,S,Overcast,0,16.7
90.0,53.3844015,-6.253192,55.8,402.14,22.961,17,27.4,S,Overcast,0,16.7
91.0,53.3843411,-6.2532058,55.8,414.71,23.45,17,27.4,S,Overcast,0,16.7
92.0,53.384281,-6.2532213,55.6,420.99,23.335,17,27.4,S,Overcast,0,16.7
93.0,53.3842235,-6.2532251,55.6,427.27,23.087,17,27.4,S,Overcast,0,16.7
94.0,53.3841641,-6.2532336,55.4,433.55,22.878,17,27.4,S,Overcast,0,16.7
95.0,53.3841068,-6.2532448,55.4,433.55,22.853,17,27.4,S,Overcast,0,16.7
96.0,53.3840518,-6.2532475,55.4,446.12,22.9,17,27.4,S,Overcast,0,16.7
97.0,53.3839966,-6.253252,55.6,452.4,22.748,17,27.4,S,Overcast,0,16.7
98.0,53.3839386,-6.2532613,55.8,460.78,22.72,17,27.4,S,Overcast,0,16.7
99.0,53.3838813,-6.2532705,56.0,460.78,22.748,17,27.4,S,Overcast,0,16.7
100.0,53.3838243,-6.2532845,56.0,473.35,23.026,17,27.4,S,Overcast,0,16.7
101.0,53.3837688,-6.2533103,56.2,479.63,23.17,17,27.4,S,Overcast,0,16.7
102.0,53.3837153,-6.2533518,56.2,479.63,23.306,17,27.4,S,Overcast,0,16.7
103.0,53.3836638,-6.2534001,56.4,492.2,23.396,17,27.4,S,Overcast,0,16.7
104.0,53.3836126,-6.2534481,56.6,498.48,23.479,17,27.4,S,Overcast,0,16.7
105.0,53.3835623,-6.2534943,56.8,504.76,23.404,17,27.4,S,Overcast,0,16.7
106.0,53.383515,-6.2535521,57.0,513.14,23.27,17,27.4,S,Overcast,0,16.7
107.0,53.3834781,-6.2536261,57.0,513.14,23.17,17,27.4,S,Overcast,0,16.7
108.0,53.3834565,-6.2537083,57.4,519.42,23.299,17,27.4,S,Overcast,0,16.7
109.0,53.3834528,-6.2537936,57.4,529.9,22.86,17,27.4,S,Overcast,0,16.7
110.0,53.3834666,-6.2538753,57.6,536.18,22.259,17,27.4,S,Overcast,0,16.7
111.0,53.383493,-6.2539463,57.6,536.18,21.578,17,27.4,S,Overcast,0,16.7
112.0,53.3835221,-6.2540133,57.4,548.75,20.981,17,27.4,S,Overcast,0,16.7
113.0,53.3835528,-6.254084,57.4,552.94,20.524,17,27.4,S,Overcast,0,16.7
114.0,53.3835868,-6.2541596,57.4,552.94,20.063,17,27.4,S,Overcast,0,16.7
115.0,53.3836218,-6.254242,57.4,567.61,21.035,17,27.4,S,Overcast,0,16.7
116.0,53.3836526,-6.2543305,57.4,573.89,22.41,17,27.4,S,Overcast,0,16.7
117.0,53.3836801,-6.2544205,57.2,580.17,23.774,17,27.4,S,Overcast,0,16.7
118.0,53.383708,-6.2545053,57.0,586.45,24.023,17,27.4,S,Overcast,0,16.7
119.0,53.383738,-6.254584,57.0,592.73,23.652,17,27.4,S,Overcast,0,16.7
120.0,53.3837691,-6.2546616,57.0,599.01,23.112,17,27.4,S,Overcast,0,16.7
121.0,53.3838035,-6.2547371,57.2,605.29,22.687,17,27.4,S,Overcast,0,16.7
122.0,53.3838365,-6.2548193,57.2,613.67,22.651,17,27.4,S,Overcast,0,16.7
123.0,53.38386,-6.2549076,57.4,613.67,22.784,17,27.4,S,Overcast,0,16.7
124.0,53.3838721,-6.2549968,57.4,624.15,22.77,17,27.4,S,Overcast,0,16.7
125.0,53.3838691,-6.2550845,57.4,630.43,22.439,17,27.4,S,Overcast,0,16.7
126.0,53.3838548,-6.2551656,57.4,630.43,22.108,17,27.4,S,Overcast,0,16.7
127.0,53.3838313,-6.2552425,57.2,643.0,21.467,17,27.4,S,Overcast,0,16.7
128.0,53.383802,-6.2553231,57.2,649.28,21.125,17,27.4,S,Overcast,0,16.7
129.0,53.383772,-6.255409,57.0,649.28,20.786,17,27.4,S,Overcast,0,16.7
130.0,53.383741,-6.2554953,56.8,661.85,21.766,17,27.4,S,Overcast,0,16.7
131.0,53.3837071,-6.2555783,56.6,668.13,22.756,17,27.4,S,Overcast,0,16.7
132.0,53.3836748,-6.2556603,56.4,674.41,23.638,17,27.4,S,Overcast,0,16.7
133.0,53.3836433,-6.2557428,56.4,674.41,23.645,17,27.4,S,Overcast,0,16.7
134.0,53.3836145,-6.2558273,56.2,689.08,23.346,17,27.4,S,Overcast,0,16.7
135.0,53.3835881,-6.2559145,56.2,689.08,23.155,17,27.4,S,Overcast,0,16.7
136.0,53.3835611,-6.2560016,56.2,701.65,23.011,17,27.4,S,Overcast,0,16.7
137.0,53.3835288,-6.2560863,56.0,707.93,23.148,17,27.4,S,Overcast,0,16.7
138.0,53.383496,-6.2561685,56.0,707.93,23.278,17,27.4,S,Overcast,0,16.7
139.0,53.3834663,-6.2562521,56.0,720.5,23.278,17,27.4,S,Overcast,0,16.7
140.0,53.3834375,-6.256338,56.0,726.78,23.177,17,27.4,S,Overcast,0,16.7
141.0,53.3834066,-6.2564243,55.8,735.16,23.216,17,27.4,S,Overcast,0,16.7
142.0,53.3833745,-6.2565086,55.8,735.16,23.335,17,27.4,S,Overcast,0,16.7
143.0,53.3833403,-6.2565885,55.8,741.44,23.58,17,27.4,S,Overcast,0,16.7
144.0,53.3833073,-6.2566681,55.8,754.01,23.411,17,27.4,S,Overcast,0,16.7
145.0,53.3832766,-6.2567516,55.8,754.01,23.238,17,27.4,S,Overcast,0,16.7
146.0,53.383247,-6.2568358,55.6,766.58,23.072,17,27.4,S,Overcast,0,16.7
147.0,53.3832136,-6.2569176,55.6,772.86,23.17,17,27.4,S,Overcast,0,16.7
148.0,53.3831786,-6.2569966,55.6,779.14,23.299,17,27.4,S,Overcast,0,16.7
149.0,53.3831451,-6.2570765,55.6,787.52,23.299,17,27.4,S,Overcast,0,16.7
150.0,53.3831135,-6.2571555,55.4,793.8,23.195,17,27.4,S,Overcast,0,16.7
151.0,53.3830815,-6.2572338,55.4,800.08,23.119,17,27.4,S,Overcast,0,16.7
152.0,53.3830481,-6.2573135,55.4,806.36,23.202,16,27.4,S,Overcast,0,16.7
153.0,53.3830135,-6.2573913,55.4,806.36,23.389,16,27.4,S,Overcast,0,16.7
154.0,53.38298,-6.2574671,55.2,812.64,23.526,16,27.4,S,Overcast,0,16.7
155.0,53.3829478,-6.2575441,55.2,825.21,23.314,16,27.4,S,Overcast,0,16.7
156.0,53.382913,-6.2576203,55.2,831.49,23.126,16,27.4,S,Overcast,0,16.7
157.0,53.3828786,-6.2576978,55.2,837.77,23.026,16,27.4,S,Overcast,0,16.7
158.0,53.3828458,-6.2577753,55.2,844.05,23.216,16,27.4,S,Overcast,0,16.7
159.0,53.3828181,-6.2578491,55.2,850.33,23.018,16,27.4,S,Overcast,0,16.7
160.0,53.3828045,-6.2579168,55.4,854.52,22.169,16,27.4,S,Overcast,0,16.7
161.0,53.382804,-6.2579756,55.6,858.71,21.006,16,27.4,S,Overcast,0,16.7
162.0,53.3828111,-6.2580261,55.6,858.71,20.196,16,27.4,S,Overcast,0,16.7
163.0,53.3828258,-6.2580613,55.8,860.8,19.03,16,27.4,S,Overcast,0,16.7
164.0,53.3828428,-6.258071,55.8,867.08,16.567,16,27.4,S,Overcast,0,16.7
165.0,53.3828563,-6.2580603,56.0,869.17,13.529,16,27.4,S,Overcast,0,16.7
166.0,53.382863,-6.2580375,56.0,871.26,10.926,16,27.4,S,Overcast,0,16.7
167.0,53.382858,-6.2580176,56.0,871.26,9.875,16,27.4,S,Overcast,0,16.7
168.0,53.382851,-6.2579961,56.0,873.35,9.054,16,27.4,S,Overcast,0,16.7
169.0,53.3828406,-6.2579593,56.0,877.54,8.435,16,27.4,S,Overcast,0,16.7
170.0,53.382833,-6.257907,55.8,881.73,8.01,16,27.4,S,Overcast,0,16.7
171.0,53.3828381,-6.2578423,55.6,888.01,9.029,16,27.4,S,Overcast,0,16.7
172.0,53.3828551,-6.257774,55.6,892.2,11.898,16,27.4,S,Overcast,0,16.7
173.0,53.3828821,-6.257707,55.4,898.48,15.239,16,27.4,S,Overcast,0,16.7
174.0,53.382915,-6.2576355,55.2,898.48,17.46,16,27.4,S,Overcast,0,16.7
175.0,53.3829485,-6.2575606,55.2,911.05,19.202,16,27.4,S,Overcast,0,16.7
176.0,53.3829825,-6.2574843,55.0,917.33,20.657,16,27.4,S,Overcast,0,16.7
177.0,53.3830201,-6.2574061,55.0,923.61,22.41,16,27.4,S,Overcast,0,16.7
178.0,53.3830573,-6.2573295,54.8,929.89,23.188,16,27.4,S,Overcast,0,16.7
179.0,53.3830948,-6.2572525,54.8,938.27,23.533,16,27.4,S,Overcast,0,16.7
180.0,53.3831306,-6.2571761,55.0,944.55,23.36,16,27.4,S,Overcast,0,16.7
181.0,53.3831665,-6.2571011,55.0,950.83,22.997,16,27.4,S,Overcast,0,16.7
182.0,53.3832008,-6.2570205,55.0,950.83,22.68,16,27.4,S,Overcast,0,16.7
183.0,53.383235,-6.2569385,55.0,963.4,22.867,16,27.4,S,Overcast,0,16.7
184.0,53.3832675,-6.2568543,55.0,963.4,23.148,16,27.4,S,Overcast,0,16.7
185.0,53.3832991,-6.2567713,55.0,975.97,23.328,16,27.4,S,Overcast,0,16.7
186.0,53.38333,-6.2566878,55.0,982.25,23.224,16,27.4,S,Overcast,0,16.7
187.0,53.3833618,-6.2566043,55.2,988.53,23.119,16,27.4,S,Overcast,0,16.7
188.0,53.3833945,-6.2565226,55.2,988.53,23.119,16,27.4,S,Overcast,0,16.7
189.0,53.3834281,-6.2564393,55.2,1003.2,23.17,16,27.4,S,Overcast,0,16.7
190.0,53.3834586,-6.2563543,55.2,1009.48,23.216,16,27.4,S,Overcast,0,16.7
191.0,53.3834868,-6.256272,55.4,1015.76,23.162,16,27.4,S,Overcast,0,16.7
192.0,53.3835155,-6.256188,55.4,1015.76,23.065,16,27.4,S,Overcast,0,16.7
193.0,53.3835458,-6.256102,55.6,1028.33,23.094,16,27.4,S,Overcast,0,16.7
194.0,53.3835733,-6.2560153,55.6,1028.33,23.224,16,27.4,S,Overcast,0,16.7
195.0,53.3836011,-6.2559311,55.8,1040.9,23.299,16,27.4,S,Overcast,0,16.7
196.0,53.3836333,-6.2558496,56.0,1047.18,23.17,16,27.4,S,Overcast,0,16.7
197.0,53.3836648,-6.2557658,56.0,1053.46,23.036,16,27.4,S,Overcast,0,16.7
198.0,53.3836941,-6.2556793,55.8,1053.46,22.961,16,27.4,S,Overcast,0,16.7
199.0,53.3837236,-6.255593,55.8,1068.13,23.044,16,27.4,S,Overcast,0,16.7
200.0,53.3837536,-6.2555078,55.8,1074.41,23.101,16,27.4,S,Overcast,0,16.7
201.0,53.3837835,-6.255421,55.8,1074.41,23.155,16,27.4,S,Overcast,0,16.7
202.0,53.3838115,-6.2553336,55.8,1080.69,23.177,16,27.4,S,Overcast,0,16.7
203.0,53.3838408,-6.2552481,55.8,1093.26,23.202,16,27.4,S,Overcast,0,16.7
204.0,53.3838693,-6.2551613,55.8,1099.54,23.224,16,27.4,S,Overcast,0,16.7
205.0,53.3838875,-6.255069,55.8,1105.82,23.17,16,27.4,S,Overcast,0,16.7
206.0,53.3838906,-6.2549735,55.6,1112.1,23.065,16,27.4,S,Overcast,0,16.7
207.0,53.3838766,-6.2548811,55.6,1112.1,22.954,16,27.4,S,Overcast,0,16.7
208.0,53.3838496,-6.2547965,55.4,1126.77,22.907,16,27.4,S,Overcast,0,16.7
209.0,53.3838178,-6.2547166,55.2,1133.05,22.878,16,27.4,S,Overcast,0,16.7
210.0,53.383784,-6.2546356,55.0,1133.05,22.86,16,27.4,S,Overcast,0,16.7
211.0,53.3837516,-6.2545518,55.0,1139.33,22.846,16,27.4,S,Overcast,0,16.7
212.0,53.3837193,-6.2544676,55.0,1151.9,22.975,16,27.4,S,Overcast,0,16.7
213.0,53.3836866,-6.2543838,54.6,1158.18,23.087,16,27.4,S,Overcast,0,16.7
214.0,53.3836535,-6.2543026,54.6,1158.18,23.148,16,27.4,S,Overcast,0,16.7
215.0,53.3836201,-6.2542231,54.6,1170.75,23.087,16,27.4,S,Overcast,0,16.7
216.0,53.383586,-6.2541428,54.6,1177.03,22.975,16,27.4,S,Overcast,0,16.7
217.0,53.383554,-6.254058,54.6,1183.31,23.011,16,27.4,S,Overcast,0,16.7
218.0,53.383524,-6.2539715,54.8,1191.69,23.134,16,27.4,S,Overcast,0,16.7
219.0,53.3834986,-6.2538815,54.8,1197.97,23.36,16,27.4,S,Overcast,0,16.7
220.0,53.383482,-6.2537878,55.0,1197.97,23.436,16,27.4,S,Overcast,0,16.7
221.0,53.383482,-6.2536921,55.2,1210.54,23.396,16,27.4,S,Overcast,0,16.7
222.0,53.383502,-6.2536015,55.4,1210.54,23.335,16,27.4,S,Overcast,0,16.7
223.0,53.3835383,-6.253525,55.6,1223.11,23.285,16,27.4,S,Overcast,0,16.7
224.0,53.3835835,-6.2534646,55.8,1229.39,23.252,16,27.4,S,Overcast,0,16.7
225.0,53.3836333,-6.2534123,56.0,1235.67,23.119,16,27.4,S,Overcast,0,16.7
226.0,53.383686,-6.2533613,56.0,1244.05,23.112,16,27.4,S,Overcast,0,16.7
227.0,53.3837395,-6.2533171,56.0,1250.33,23.314,16,27.4,S,Overcast,0,16.7
228.0,53.3837945,-6.2532825,56.0,1256.61,23.472,16,27.4,S,Overcast,0,16.7
229.0,53.3838518,-6.2532585,56.2,1262.89,23.418,16,27.4,S,Overcast,0,16.7
230.0,53.3839115,-6.2532441,56.2,1269.17,23.306,16,27.4,S,Overcast,0,16.7
231.0,53.3839713,-6.2532316,56.2,1269.17,23.335,16,27.4,S,Overcast,0,16.7
232.0,53.3840308,-6.2532153,56.2,1283.84,23.479,16,27.4,S,Overcast,0,16.7
233.0,53.38409,-6.2531978,56.2,1290.12,23.533,16,27.4,S,Overcast,0,16.7
234.0,53.38415,-6.2531806,56.2,1290.12,23.594,16,27.4,S,Overcast,0,16.7
235.0,53.3842103,-6.2531658,56.0,1302.69,23.81,16,27.4,S,Overcast,0,16.7
236.0,53.3842703,-6.2531515,56.0,1308.97,23.954,16,27.4,S,Overcast,0,16.7
237.0,53.3843323,-6.2531275,55.8,1308.97,24.091,16,27.4,S,Overcast,0,16.7
238.0,53.3843903,-6.2531031,55.8,1315.25,23.76,16,27.4,S,Overcast,0,16.7
239.0,53.3844445,-6.2530853,55.8,1327.82,22.936,16,27.4,S,Overcast,0,16.7
240.0,53.3844998,-6.2530695,55.6,1334.1,21.992,16,27.4,S,Overcast,0,16.7
241.0,53.3845578,-6.2530573,55.4,1334.1,21.33,16,27.4,S,Overcast,0,16.7
242.0,53.3846215,-6.25303,55.4,1346.67,21.881,16,27.4,S,Overcast,0,16.7
243.0,53.3846751,-6.2529843,55.4,1352.95,22.756,16,27.4,S,Overcast,0,16.7
244.0,53.384725,-6.2529635,55.4,1359.23,23.494,16,27.4,S,Overcast,0,16.7
245.0,53.3847756,-6.2529871,55.6,1365.51,23.36,16,27.4,S,Overcast,0,16.7
246.0,53.3848191,-6.2530465,55.8,1365.51,23.011,16,27.4,S,Overcast,0,16.7
247.0,53.3848541,-6.2531201,56.0,1378.08,22.687,16,27.4,S,Overcast,0,16.7
248.0,53.3848853,-6.2532031,56.2,1386.46,22.59,16,27.4,S,Overcast,0,16.7
249.0,53.3849155,-6.2532903,56.4,1386.46,22.5,16,27.4,S,Overcast,0,16.7
250.0,53.3849406,-6.2533838,56.6,1392.74,22.673,16,27.4,S,Overcast,0,16.7
251.0,53.384967,-6.2534745,56.8,1405.31,22.867,16,27.4,S,Overcast,0,16.7
252.0,53.3849973,-6.2535593,56.8,1411.59,23.011,16,27.4,S,Overcast,0,16.7
253.0,53.3850346,-6.2536261,57.0,1411.59,23.011,16,27.4,S,Overcast,0,16.7
254.0,53.3850746,-6.2536685,57.4,1422.07,22.266,16,27.4,S,Overcast,0,16.7
255.0,53.3851051,-6.253685,57.8,1426.26,21.262,16,27.4,S,Overcast,0,16.7
256.0,53.3851355,-6.2536998,58.2,1430.45,19.224,16,27.4,S,Overcast,0,16.7
257.0,53.3851648,-6.2537256,58.4,1432.54,17.302,16,27.4,S,Overcast,0,16.7
258.0,53.385192,-6.253737,58.6,1436.73,15.368,16,27.4,S,Overcast,0,16.7
259.0,53.385213,-6.2537248,58.6,1438.82,14.465,16,27.4,S,Overcast,0,16.7
260.0,53.3852201,-6.2537015,58.6,1440.91,13.565,16,27.4,S,Overcast,0,16.7
261.0,53.385215,-6.2536803,58.8,1440.91,12.992,16,27.4,S,Overcast,0,16.7
262.0,53.3852056,-6.253678,58.8,1443.0,11.891,16,27.4,S,Overcast,0,16.7
263.0,53.3851936,-6.2536751,59.0,1445.09,10.742,16,27.4,S,Overcast,0,16.7
264.0,53.3851756,-6.2536751,59.2,1447.18,9.212,16,27.4,S,Overcast,0,16.7
265.0,53.3851488,-6.253675,59.0,1447.18,8.208,16,27.4,S,Overcast,0,16.7
266.0,53.3851151,-6.2536626,58.8,1455.56,7.733,16,27.4,S,Overcast,0,16.7
267.0,53.3850758,-6.253636,58.8,1461.84,8.298,16,27.4,S,Overcast,0,16.7
268.0,53.3850311,-6.2535928,58.4,1468.12,11.678,16,27.4,S,Overcast,0,16.7
269.0,53.3849925,-6.2535241,58.0,1468.12,15.156,16,27.4,S,Overcast,0,16.7
270.0,53.3849601,-6.2534371,57.6,1482.79,20.016,16,27.4,S,Overcast,0,16.7
271.0,53.3849298,-6.2533475,57.2,1489.07,22.252,16,27.4,S,Overcast,0,16.7
272.0,53.3848986,-6.2532583,56.8,1497.45,24.498,16,27.4,S,Overcast,0,16.7
273.0,53.3848655,-6.2531716,56.6,1497.45,24.696,16,27.4,S,Overcast,0,16.7
274.0,53.3848265,-6.2530963,56.2,1503.73,24.635,16,27.4,S,Overcast,0,16.7
275.0,53.3847755,-6.2530468,56.0,1516.3,24.498,16,27.4,S,Overcast,0,16.7
276.0,53.3847175,-6.2530253,55.8,1522.58,24.278,16,27.4,S,Overcast,0,16.7
277.0,53.3846605,-6.2530325,55.8,1522.58,24.138,16,27.4,S,Overcast,0,16.7
278.0,53.3846003,-6.253059,55.6,1537.25,23.828,16,27.4,S,Overcast,0,16.7
279.0,53.3845416,-6.2530848,55.6,1543.53,23.458,16,27.4,S,Overcast,0,16.7
280.0,53.3844858,-6.2531053,55.6,1549.81,22.846,16,27.4,S,Overcast,0,16.7
281.0,53.3844321,-6.2531198,55.6,1549.81,22.46,16,27.4,S,Overcast,0,16.7
282.0,53.3843795,-6.2531316,55.6,1560.29,21.766,16,27.4,S,Overcast,0,16.7
283.0,53.3843263,-6.2531401,55.6,1560.29,21.316,16,27.4,S,Overcast,0,16.7
284.0,53.384271,-6.2531545,55.6,1560.29,20.869,16,27.4,S,Overcast,0,16.7
285.0,53.3842128,-6.2531631,55.4,1579.15,21.557,16,27.4,S,Overcast,0,16.7
286.0,53.3841526,-6.2531725,55.2,1585.43,22.522,16,27.4,S,Overcast,0,16.7
287.0,53.3840963,-6.253182,55.2,1591.71,23.353,16,27.4,S,Overcast,0,16.7
288.0,53.3840416,-6.2531928,55.2,1591.71,23.486,16,27.4,S,Overcast,0,16.7
