timestamp,position_lat,position_long,altitude,distance,speed,cycle_length,Wind speed,Wind Direction,Weather,Precipitation,temperature
27.0,53.385738,-6.255642,60.8,125.69,16.2,15,17.6,WSW,Partly cloudy,0,14
28.0,53.3857595,-6.255708,60.8,129.88,16.448,15,17.6,WSW,Partly cloudy,0,14
29.0,53.385777,-6.2557736,60.8,134.07,16.848,15,17.6,WSW,Partly cloudy,0,14
30.0,53.3857946,-6.2558368,60.8,140.35,17.089,15,17.6,WSW,Partly cloudy,0,14
31.0,53.3858126,-6.2559006,60.8,148.73,16.992,15,17.6,WSW,Partly cloudy,0,14
32.0,53.385836,-6.2559668,60.8,148.73,16.744,15,17.6,WSW,Partly cloudy,0,14
33.0,53.38586,-6.2560381,60.6,155.01,16.758,15,17.6,WSW,Partly cloudy,0,14
34.0,53.3858875,-6.2561108,60.6,161.29,17.55,15,17.6,WSW,Partly cloudy,0,14
35.0,53.3859141,-6.2561821,60.4,171.77,18.659,15,17.6,WSW,Partly cloudy,0,14
36.0,53.3859378,-6.2562496,60.0,171.77,19.562,15,17.6,WSW,Partly cloudy,0,14
37.0,53.3859558,-6.25631,60.0,178.05,19.458,15,17.6,WSW,Partly cloudy,0,14
38.0,53.3859708,-6.2563563,60.0,182.24,18.281,15,17.6,WSW,Partly cloudy,0,14
39.0,53.3859708,-6.2563956,60.0,182.24,17.111,15,17.6,WSW,Partly cloudy,0,14
40.0,53.3859611,-6.2564271,60.2,184.33,15.595,15,17.6,WSW,Partly cloudy,0,14
41.0,53.3859338,-6.2564361,60.2,188.52,14.213,15,17.6,WSW,Partly cloudy,0,14
42.0,53.3859073,-6.2564641,60.2,192.71,12.6,15,17.6,WSW,Partly cloudy,0,14
43.0,53.38587,-6.2565013,60.4,201.09,12.186,15,17.6,WSW,Partly cloudy,0,14
44.0,53.3858378,-6.256535,60.4,201.09,12.38,15,17.6,WSW,Partly cloudy,0,14
45.0,53.3858073,-6.2565473,60.4,205.28,13.212,15,17.6,WSW,Partly cloudy,0,14
46.0,53.3857858,-6.2565855,60.6,213.66,13.662,15,17.6,WSW,Partly cloudy,0,14
47.0,53.385754,-6.2566361,60.6,219.94,14.357,15,17.6,WSW,Partly cloudy,0,14
48.0,53.3857143,-6.2566966,60.8,219.94,14.652,15,17.6,WSW,Partly cloudy,0,14
49.0,53.3856741,-6.2567375,60.6,230.42,16.042,15,17.6,WSW,Partly cloudy,0,14
50.0,53.385635,-6.2567563,60.6,234.61,17.028,15,17.6,WSW,Partly cloudy,0,14
51.0,53.385599,-6.256746,60.6,234.61,18.018,15,17.6,WSW,Partly cloudy,0,14
52.0,53.385585,-6.2567088,60.6,238.8,17.406,15,17.6,WSW,Partly cloudy,0,14
53.0,53.3855625,-6.256651,60.6,242.99,16.718,15,17.6,WSW,Partly cloudy,0,14
54.0,53.3855381,-6.256583,60.6,249.27,16.124,15,17.6,WSW,Partly cloudy,0,14
55.0,53.3855135,-6.2565115,60.6,259.75,16.816,15,17.6,WSW,Partly cloudy,0,14
56.0,53.3854853,-6.2564376,60.6,259.75,17.744,15,17.6,WSW,Partly cloudy,0,14
57.0,53.3854621,-6.2563581,61.0,266.03,19.429,15,17.6,WSW,Partly cloudy,0,14
58.0,53.3854378,-6.2562823,61.0,278.6,20.725,15,17.6,WSW,Partly cloudy,0,14
59.0,53.3854145,-6.256206,60.8,278.6,22.018,15,17.6,WSW,Partly cloudy,0,14
60.0,53.3853921,-6.2561421,60.8,284.88,22.273,15,17.6,WSW,Partly cloudy,0,14
61.0,53.3853733,-6.2560865,60.8,293.26,20.999,15,17.6,WSW,Partly cloudy,0,14
62.0,53.3853575,-6.2560496,60.8,295.35,18.652,15,17.6,WSW,Partly cloudy,0,14
63.0,53.3853503,-6.2560258,60.8,295.35,16.484,15,17.6,WSW,Partly cloudy,0,14
64.0,53.3853486,-6.2560298,61.0,299.54,14.213,15,17.6,WSW,Partly cloudy,0,14
65.0,53.3853525,-6.2560368,61.2,301.63,12.388,15,17.6,WSW,Partly cloudy,0,14
66.0,53.3853546,-6.2560403,61.2,301.63,10.562,15,17.6,WSW,Partly cloudy,0,14
67.0,53.3853561,-6.2560475,61.2,301.63,9.929,15,17.6,WSW,Partly cloudy,0,14
68.0,53.3853593,-6.2560506,61.2,301.63,9.929,15,17.6,WSW,Partly cloudy,0,14
