timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
0.0,53.3848625,-6.25875,,0.0,0.0,36.7,S,Cloudy,0,16.1
1.0,53.3848651,-6.2587623,,0.0,0.0,36.7,S,Cloudy,0,16.1
2.0,53.3848723,-6.2587781,,0.0,0.0,36.7,S,Cloudy,0,16.1
3.0,53.3848845,-6.2588091,,0.0,0.0,36.7,S,Cloudy,0,16.1
4.0,53.384896,-6.2588585,,2.09,2.095,36.7,S,Cloudy,0,16.1
5.0,53.3849071,-6.2589191,,6.28,5.242,36.7,S,Cloudy,0,16.1
6.0,53.3849171,-6.2589885,,10.47,8.636,36.7,S,Cloudy,0,16.1
7.0,53.3849203,-6.2590613,,14.66,10.177,36.7,S,Cloudy,0,16.1
8.0,53.3849196,-6.259128,,20.94,12.028,36.7,S,Cloudy,0,16.1
9.0,53.3849188,-6.2591923,,25.13,14.206,36.7,S,Cloudy,0,16.1
10.0,53.3849173,-6.2592521,,29.32,16.124,36.7,S,Cloudy,0,16.1
11.0,53.3849171,-6.2593055,,33.51,16.402,36.7,S,Cloudy,0,16.1
12.0,53.3849188,-6.2593543,,35.6,15.995,36.7,S,Cloudy,0,16.1
13.0,53.3849186,-6.2594063,,39.79,15.397,36.7,S,Cloudy,0,16.1
14.0,53.3849198,-6.2594663,,43.98,14.99,36.7,S,Cloudy,0,16.1
15.0,53.384924,-6.2595186,,43.98,14.681,36.7,S,Cloudy,0,16.1
16.0,53.3849303,-6.2595693,,52.36,14.306,36.7,S,Cloudy,0,16.1
17.0,53.384934,-6.2596228,,56.55,14.162,36.7,S,Cloudy,0,16.1
18.0,53.3849365,-6.2596821,,58.64,14.108,36.7,S,Cloudy,0,16.1
19.0,53.3849368,-6.2597448,,62.83,14.17,36.7,S,Cloudy,0,16.1
20.0,53.3849345,-6.25981,,67.02,14.123,36.7,S,Cloudy,0,16.1
21.0,53.3849318,-6.2598745,,67.02,13.997,36.7,S,Cloudy,0,16.1
22.0,53.3849311,-6.2599306,,75.4,14.162,36.7,S,Cloudy,0,16.1
23.0,53.3849265,-6.2599855,,79.59,14.306,36.7,S,Cloudy,0,16.1
24.0,53.3849115,-6.2600313,,83.78,14.306,36.7,S,Cloudy,0,16.1
25.0,53.3848876,-6.2600513,,85.87,14.026,36.7,S,Cloudy,0,16.1
26.0,53.3848635,-6.2600551,,90.06,13.594,36.7,S,Cloudy,0,16.1
27.0,53.3848371,-6.2600578,,92.15,13.104,36.7,S,Cloudy,0,16.1
28.0,53.3848091,-6.2600606,,96.34,12.568,36.7,S,Cloudy,0,16.1
29.0,53.384792,-6.260056,,98.43,12.042,36.7,S,Cloudy,0,16.1
30.0,53.3847725,-6.260054,,98.43,11.707,36.7,S,Cloudy,0,16.1
31.0,53.3847601,-6.2600526,,104.71,11.401,36.7,S,Cloudy,0,16.1
32.0,53.3847575,-6.260053,,106.8,11.142,36.7,S,Cloudy,0,16.1
33.0,53.384758,-6.2600545,,106.8,10.886,36.7,S,Cloudy,0,16.1
34.0,53.3847568,-6.2600565,,106.8,10.796,36.7,S,Cloudy,0,16.1
35.0,53.3847568,-6.2600581,,106.8,10.796,36.7,S,Cloudy,0,16.1
36.0,53.384756,-6.2600595,,106.8,0.0,36.7,S,Cloudy,0,16.1
37.0,53.3847553,-6.260061,,106.8,0.0,36.7,S,Cloudy,0,16.1
42.0,53.3847171,-6.2600863,,106.8,0.0,36.7,S,Cloudy,0,16.1
43.0,53.3846916,-6.2600928,57.8,110.99,1.552,36.7,S,Cloudy,0,16.1
44.0,53.3846683,-6.2601088,57.8,113.08,3.492,36.7,S,Cloudy,0,16.1
45.0,53.38464,-6.2601275,57.6,117.27,5.861,36.7,S,Cloudy,0,16.1
46.0,53.3846073,-6.2601461,57.4,121.46,6.775,36.7,S,Cloudy,0,16.1
47.0,53.384567,-6.2601556,57.2,127.74,8.402,36.7,S,Cloudy,0,16.1
48.0,53.3845225,-6.2601633,57.0,131.93,11.218,36.7,S,Cloudy,0,16.1
49.0,53.384478,-6.2601666,56.8,136.12,14.44,36.7,S,Cloudy,0,16.1
50.0,53.384438,-6.2601678,56.6,142.4,16.877,36.7,S,Cloudy,0,16.1
51.0,53.384393,-6.2601698,56.4,146.59,17.687,36.7,S,Cloudy,0,16.1
52.0,53.384347,-6.2601775,56.2,152.87,17.942,36.7,S,Cloudy,0,16.1
53.0,53.3843041,-6.260186,56.2,157.06,17.881,36.7,S,Cloudy,0,16.1
54.0,53.3842595,-6.260195,56.0,161.25,17.813,36.7,S,Cloudy,0,16.1
55.0,53.3842141,-6.2601991,55.8,167.53,17.676,36.7,S,Cloudy,0,16.1
56.0,53.3841733,-6.2602033,55.8,171.72,17.51,36.7,S,Cloudy,0,16.1
57.0,53.3841295,-6.2602068,55.6,175.91,17.345,36.7,S,Cloudy,0,16.1
58.0,53.384082,-6.2602156,55.4,180.1,17.226,36.7,S,Cloudy,0,16.1
59.0,53.3840361,-6.2602246,55.4,186.38,17.118,36.7,S,Cloudy,0,16.1
60.0,53.383995,-6.2602336,55.2,190.57,17.006,36.7,S,Cloudy,0,16.1
61.0,53.3839505,-6.260238,55.2,194.76,16.916,36.7,S,Cloudy,0,16.1
62.0,53.3839081,-6.2602466,55.2,198.95,16.841,36.7,S,Cloudy,0,16.1
63.0,53.383865,-6.2602591,55.2,205.23,16.78,36.7,S,Cloudy,0,16.1
64.0,53.3838195,-6.2602685,55.2,209.42,16.758,36.7,S,Cloudy,0,16.1
65.0,53.3837775,-6.2602823,55.2,213.61,16.758,36.7,S,Cloudy,0,16.1
66.0,53.3837396,-6.2603123,55.2,219.89,16.758,36.7,S,Cloudy,0,16.1
67.0,53.3837111,-6.2603523,55.0,224.08,16.78,36.7,S,Cloudy,0,16.1
68.0,53.3836896,-6.2603975,55.0,228.27,16.87,36.7,S,Cloudy,0,16.1
69.0,53.3836705,-6.2604473,55.0,232.46,16.884,36.7,S,Cloudy,0,16.1
70.0,53.3836553,-6.260494,55.2,232.46,16.862,36.7,S,Cloudy,0,16.1
71.0,53.3836358,-6.2605368,55.2,238.74,16.441,36.7,S,Cloudy,0,16.1
72.0,53.3836085,-6.2605711,55.4,242.93,15.872,36.7,S,Cloudy,0,16.1
73.0,53.3835763,-6.2606101,55.2,247.12,14.713,36.7,S,Cloudy,0,16.1
74.0,53.3835395,-6.2606533,55.2,251.31,13.756,36.7,S,Cloudy,0,16.1
75.0,53.3835021,-6.2606996,55.2,255.5,13.075,36.7,S,Cloudy,0,16.1
76.0,53.3834686,-6.260747,55.0,259.69,13.158,36.7,S,Cloudy,0,16.1
77.0,53.383438,-6.2607946,55.0,265.97,14.123,36.7,S,Cloudy,0,16.1
78.0,53.3834065,-6.26084,54.8,270.16,15.293,36.7,S,Cloudy,0,16.1
79.0,53.3833726,-6.260882,54.6,274.35,16.182,36.7,S,Cloudy,0,16.1
