timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
0.0,53.385249,-6.2538008,77.2,0.0,0.0,6.1,S,Clear,0,9.4
1.0,53.3852486,-6.2538008,77.2,0.0,0.0,6.1,S,Clear,0,9.4
7.0,53.3851843,-6.25372,76.6,0.0,9.871,6.1,S,Clear,0,9.4
8.0,53.3851608,-6.2537111,76.6,11.41,10.102,6.1,S,Clear,0,9.4
9.0,53.385143,-6.2537015,76.6,13.49,7.668,6.1,S,Clear,0,9.4
10.0,53.3851161,-6.253686,76.4,16.64,12.449,6.1,S,Clear,0,9.4
11.0,53.385087,-6.253663,76.2,20.22,13.09,6.1,S,Clear,0,9.4
12.0,53.3850593,-6.2536305,76.2,23.97,13.468,6.1,S,Clear,0,9.4
13.0,53.3850363,-6.2535876,76.0,27.79,13.918,6.1,S,Clear,0,9.4
14.0,53.3850166,-6.2535358,75.8,31.85,14.962,6.1,S,Clear,0,9.4
15.0,53.384997,-6.2534801,75.6,36.14,15.599,6.1,S,Clear,0,9.4
16.0,53.384976,-6.2534228,75.4,40.59,16.222,6.1,S,Clear,0,9.4
17.0,53.3849535,-6.2533623,75.2,45.31,16.733,6.1,S,Clear,0,9.4
18.0,53.3849308,-6.253301,75.0,50.09,17.276,6.1,S,Clear,0,9.4
19.0,53.3849061,-6.2532405,74.6,54.94,17.435,6.1,S,Clear,0,9.4
20.0,53.3848805,-6.2531808,74.4,59.81,17.723,6.1,S,Clear,0,9.4
21.0,53.3848528,-6.253122,74.2,64.77,17.687,6.1,S,Clear,0,9.4
22.0,53.3848188,-6.2530743,74.2,69.69,17.86,6.1,S,Clear,0,9.4
23.0,53.384779,-6.2530446,74.0,74.52,17.723,6.1,S,Clear,0,9.4
24.0,53.384736,-6.2530298,73.8,79.4,17.716,6.1,S,Clear,0,9.4
25.0,53.3846916,-6.2530243,73.6,84.34,17.518,6.1,S,Clear,0,9.4
26.0,53.3846461,-6.2530256,73.6,89.39,18.047,6.1,S,Clear,0,9.4
27.0,53.3846016,-6.2530351,73.6,94.37,17.514,6.1,S,Clear,0,9.4
28.0,53.384558,-6.2530481,73.6,99.29,17.298,6.1,S,Clear,0,9.4
29.0,53.3845181,-6.2530626,73.6,103.82,15.588,6.1,S,Clear,0,9.4
30.0,53.3844776,-6.253075,73.6,108.39,16.279,6.1,S,Clear,0,9.4
31.0,53.384436,-6.2530875,73.6,113.08,15.901,6.1,S,Clear,0,9.4
32.0,53.3843965,-6.2530986,73.6,117.52,15.304,6.1,S,Clear,0,9.4
33.0,53.3843585,-6.2531105,73.8,121.81,14.566,6.1,S,Clear,0,9.4
34.0,53.3843228,-6.2531218,73.8,125.85,14.022,6.1,S,Clear,0,9.4
35.0,53.3842893,-6.253133,73.8,129.64,13.162,6.1,S,Clear,0,9.4
36.0,53.3842571,-6.2531378,73.8,133.23,12.632,6.1,S,Clear,0,9.4
37.0,53.3842268,-6.253142,73.8,136.6,12.197,6.1,S,Clear,0,9.4
38.0,53.384197,-6.2531456,73.8,139.92,11.765,6.1,S,Clear,0,9.4
39.0,53.3841688,-6.2531468,74.0,143.05,11.063,6.1,S,Clear,0,9.4
40.0,53.3841436,-6.2531465,74.0,145.85,9.673,6.1,S,Clear,0,9.4
41.0,53.3841218,-6.2531478,74.0,148.27,7.934,6.1,S,Clear,0,9.4
42.0,53.3841018,-6.2531515,74.2,150.5,7.726,6.1,S,Clear,0,9.4
43.0,53.3840798,-6.2531566,74.2,152.97,9.112,6.1,S,Clear,0,9.4
44.0,53.384055,-6.2531618,74.4,155.74,10.472,6.1,S,Clear,0,9.4
45.0,53.3840276,-6.2531685,74.4,158.81,11.639,6.1,S,Clear,0,9.4
46.0,53.3839983,-6.253175,74.4,162.1,11.959,6.1,S,Clear,0,9.4
