timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
0.0,53.3834776,-6.253878,70.8,0.0,14.285,6.1,S,Clear,0,9.4
1.0,53.3834956,-6.2539291,70.8,3.92,14.112,6.1,S,Clear,0,9.4
2.0,53.3835141,-6.2539791,70.8,7.82,13.972,6.1,S,Clear,0,9.4
3.0,53.3835323,-6.2540278,70.8,11.62,13.63,6.1,S,Clear,0,9.4
4.0,53.3835473,-6.2540748,70.8,15.15,12.856,6.1,S,Clear,0,9.4
5.0,53.3835628,-6.2541213,70.8,18.68,12.679,6.1,S,Clear,0,9.4
6.0,53.3835786,-6.254167,70.8,22.18,12.377,6.1,S,Clear,0,9.4
7.0,53.3835946,-6.2542095,70.6,25.5,11.858,6.1,S,Clear,0,9.4
8.0,53.3836115,-6.2542516,70.6,28.86,11.927,6.1,S,Clear,0,9.4
9.0,53.3836286,-6.2542971,70.6,32.43,12.985,6.1,S,Clear,0,9.4
10.0,53.3836476,-6.2543483,70.6,36.42,14.659,6.1,S,Clear,0,9.4
11.0,53.3836668,-6.2544013,70.6,40.52,14.954,6.1,S,Clear,0,9.4
12.0,53.383686,-6.2544526,70.6,44.53,14.213,6.1,S,Clear,0,9.4
13.0,53.3837053,-6.2545011,70.4,48.39,13.561,6.1,S,Clear,0,9.4
14.0,53.3837245,-6.2545498,70.4,52.26,14.033,6.1,S,Clear,0,9.4
15.0,53.383743,-6.2545985,70.4,56.08,13.698,6.1,S,Clear,0,9.4
16.0,53.3837601,-6.2546468,70.4,59.8,13.313,6.1,S,Clear,0,9.4
17.0,53.3837775,-6.2546951,70.4,63.53,13.493,6.1,S,Clear,0,9.4
18.0,53.3837965,-6.2547445,70.2,67.43,14.0,6.1,S,Clear,0,9.4
19.0,53.3838156,-6.2547951,70.2,71.39,14.242,6.1,S,Clear,0,9.4
20.0,53.383833,-6.2548483,70.2,75.41,14.407,6.1,S,Clear,0,9.4
21.0,53.3838466,-6.2549035,70.2,79.36,14.051,6.1,S,Clear,0,9.4
22.0,53.383857,-6.2549595,70.2,83.25,13.756,6.1,S,Clear,0,9.4
23.0,53.3838601,-6.255016,70.2,87.0,13.561,6.1,S,Clear,0,9.4
24.0,53.3838563,-6.2550708,70.2,90.65,13.158,6.1,S,Clear,0,9.4
25.0,53.383844,-6.2551233,70.0,94.39,13.568,6.1,S,Clear,0,9.4
26.0,53.3838256,-6.2551746,70.0,98.35,14.27,6.1,S,Clear,0,9.4
27.0,53.383806,-6.2552253,70.0,102.35,14.339,6.1,S,Clear,0,9.4
28.0,53.3837876,-6.255277,70.0,106.34,14.22,6.1,S,Clear,0,9.4
29.0,53.3837696,-6.2553268,70.0,110.19,13.784,6.1,S,Clear,0,9.4
30.0,53.3837518,-6.2553761,70.0,114.01,13.759,6.1,S,Clear,0,9.4
31.0,53.3837336,-6.2554261,69.8,117.89,13.82,6.1,S,Clear,0,9.4
32.0,53.3837205,-6.2554796,69.8,121.72,13.874,6.1,S,Clear,0,9.4
33.0,53.3837028,-6.255533,69.8,125.76,14.792,6.1,S,Clear,0,9.4
34.0,53.383685,-6.255587,69.8,129.84,14.623,6.1,S,Clear,0,9.4
35.0,53.3836668,-6.255639,69.8,133.84,14.198,6.1,S,Clear,0,9.4
36.0,53.3836476,-6.2556883,70.0,137.73,13.871,6.1,S,Clear,0,9.4
37.0,53.3836306,-6.2557371,70.0,141.48,13.244,6.1,S,Clear,0,9.4
38.0,53.383615,-6.2557863,70.0,145.16,13.147,6.1,S,Clear,0,9.4
39.0,53.3835966,-6.255835,70.0,148.98,13.806,6.1,S,Clear,0,9.4
40.0,53.3835768,-6.2558848,70.0,152.94,14.371,6.1,S,Clear,0,9.4
41.0,53.3835586,-6.255935,70.0,156.83,14.044,6.1,S,Clear,0,9.4
42.0,53.38354,-6.2559846,70.0,160.71,13.896,6.1,S,Clear,0,9.4
43.0,53.3835216,-6.2560345,70.0,164.6,13.982,6.1,S,Clear,0,9.4
44.0,53.3835038,-6.256084,70.0,168.42,13.723,6.1,S,Clear,0,9.4
45.0,53.3834823,-6.2561285,69.8,172.21,13.55,6.1,S,Clear,0,9.4
46.0,53.3834628,-6.2561745,69.8,175.95,13.406,6.1,S,Clear,0,9.4
47.0,53.3834438,-6.2562221,69.8,179.74,13.691,6.1,S,Clear,0,9.4
48.0,53.3834248,-6.2562733,69.8,183.74,14.638,6.1,S,Clear,0,9.4
49.0,53.3834063,-6.2563276,69.8,187.88,15.041,6.1,S,Clear,0,9.4
50.0,53.3833873,-6.2563818,69.6,192.04,14.962,6.1,S,Clear,0,9.4
51.0,53.383368,-6.2564345,69.6,196.13,14.638,6.1,S,Clear,0,9.4
52.0,53.3833498,-6.2564866,69.6,200.13,14.267,6.1,S,Clear,0,9.4
53.0,53.3833325,-6.2565383,69.6,204.05,13.997,6.1,S,Clear,0,9.4
54.0,53.3833146,-6.2565893,69.6,207.97,14.033,6.1,S,Clear,0,9.4
55.0,53.383295,-6.2566376,69.4,211.84,13.766,6.1,S,Clear,0,9.4
56.0,53.383276,-6.2566855,69.4,215.65,13.583,6.1,S,Clear,0,9.4
57.0,53.3832585,-6.2567338,69.4,219.39,13.36,6.1,S,Clear,0,9.4
58.0,53.3832398,-6.2567805,69.4,223.11,13.097,6.1,S,Clear,0,9.4
59.0,53.3832241,-6.2568271,69.4,226.66,12.661,6.1,S,Clear,0,9.4
60.0,53.3832085,-6.256873,69.4,230.15,12.416,6.1,S,Clear,0,9.4
