timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
0.0,53.3704576,-6.2548843,12.2,0.0,0.0,36.7,S,Cloudy,0,16.1
1.0,53.3704566,-6.2548793,12.4,0.0,0.0,36.7,S,Cloudy,0,16.1
6.0,53.3704508,-6.2547173,12.4,6.28,5.281,36.7,S,Cloudy,0,16.1
7.0,53.370453,-6.2546731,12.4,10.47,6.548,36.7,S,Cloudy,0,16.1
8.0,53.3704525,-6.2546315,12.6,12.56,8.51,36.7,S,Cloudy,0,16.1
9.0,53.370452,-6.2545863,12.6,12.56,9.461,36.7,S,Cloudy,0,16.1
10.0,53.3704528,-6.2545331,12.8,18.84,10.321,36.7,S,Cloudy,0,16.1
11.0,53.3704525,-6.2544751,12.8,23.03,10.57,36.7,S,Cloudy,0,16.1
12.0,53.3704513,-6.2544201,13.0,23.03,10.818,36.7,S,Cloudy,0,16.1
13.0,53.3704493,-6.2543696,13.0,27.22,10.962,36.7,S,Cloudy,0,16.1
14.0,53.3704475,-6.2543223,13.0,33.5,11.401,36.7,S,Cloudy,0,16.1
15.0,53.3704435,-6.2542786,13.2,33.5,11.83,36.7,S,Cloudy,0,16.1
16.0,53.3704391,-6.2542386,13.2,39.78,11.934,36.7,S,Cloudy,0,16.1
17.0,53.3704345,-6.2542091,13.2,41.87,11.574,36.7,S,Cloudy,0,16.1
18.0,53.3704295,-6.2541906,13.2,41.87,11.218,36.7,S,Cloudy,0,16.1
19.0,53.370427,-6.2541686,13.2,41.87,11.12,36.7,S,Cloudy,0,16.1
20.0,53.370426,-6.2541413,13.2,43.96,11.12,36.7,S,Cloudy,0,16.1
21.0,53.3704266,-6.2541126,13.0,48.15,10.282,36.7,S,Cloudy,0,16.1
22.0,53.3704303,-6.2540855,13.0,50.24,9.227,36.7,S,Cloudy,0,16.1
23.0,53.3704403,-6.254065,12.8,50.24,8.179,36.7,S,Cloudy,0,16.1
24.0,53.3704543,-6.254053,12.8,52.33,7.808,36.7,S,Cloudy,0,16.1
25.0,53.3704753,-6.2540441,12.8,56.52,7.362,36.7,S,Cloudy,0,16.1
26.0,53.3705023,-6.2540301,12.6,58.61,6.919,36.7,S,Cloudy,0,16.1
27.0,53.3705333,-6.2540115,12.6,58.61,6.638,36.7,S,Cloudy,0,16.1
28.0,53.370568,-6.2539913,12.6,62.8,6.768,36.7,S,Cloudy,0,16.1
29.0,53.3706058,-6.2539703,12.6,66.99,7.402,36.7,S,Cloudy,0,16.1
30.0,53.3706458,-6.253946,12.6,66.99,8.035,36.7,S,Cloudy,0,16.1
31.0,53.3706866,-6.2539201,12.8,75.37,10.548,36.7,S,Cloudy,0,16.1
32.0,53.3707271,-6.2538958,12.8,81.65,13.028,36.7,S,Cloudy,0,16.1
33.0,53.3707671,-6.253873,13.0,90.03,15.829,36.7,S,Cloudy,0,16.1
34.0,53.3708065,-6.2538488,13.2,94.22,16.553,36.7,S,Cloudy,0,16.1
35.0,53.3708466,-6.2538236,13.4,94.22,16.794,36.7,S,Cloudy,0,16.1
36.0,53.3708871,-6.2537976,13.4,104.7,16.69,36.7,S,Cloudy,0,16.1
37.0,53.370927,-6.2537731,13.6,108.89,16.69,36.7,S,Cloudy,0,16.1
38.0,53.370966,-6.2537498,13.8,113.08,16.711,36.7,S,Cloudy,0,16.1
39.0,53.3710048,-6.2537255,14.2,113.08,16.765,36.7,S,Cloudy,0,16.1
40.0,53.3710443,-6.253701,14.4,123.56,16.643,36.7,S,Cloudy,0,16.1
41.0,53.3710845,-6.2536766,14.8,127.75,16.51,36.7,S,Cloudy,0,16.1
42.0,53.3711255,-6.253654,15.0,127.75,16.366,36.7,S,Cloudy,0,16.1
43.0,53.3711665,-6.25363,15.4,131.94,16.434,36.7,S,Cloudy,0,16.1
44.0,53.3712075,-6.2536065,15.4,136.13,16.553,36.7,S,Cloudy,0,16.1
45.0,53.3712476,-6.2535833,15.6,146.61,16.69,36.7,S,Cloudy,0,16.1
46.0,53.3712875,-6.2535613,15.8,150.8,16.733,36.7,S,Cloudy,0,16.1
47.0,53.3713278,-6.2535376,16.0,154.99,16.697,36.7,S,Cloudy,0,16.1
48.0,53.3713685,-6.2535133,16.2,154.99,16.643,36.7,S,Cloudy,0,16.1
49.0,53.3714081,-6.2534873,16.2,165.47,16.697,36.7,S,Cloudy,0,16.1
50.0,53.371448,-6.253463,16.4,169.66,16.801,36.7,S,Cloudy,0,16.1
51.0,53.3714873,-6.2534393,16.4,169.66,16.909,36.7,S,Cloudy,0,16.1
52.0,53.3715271,-6.2534176,16.4,173.85,16.891,36.7,S,Cloudy,0,16.1
53.0,53.3715665,-6.2533933,16.4,184.33,16.726,36.7,S,Cloudy,0,16.1
54.0,53.3716058,-6.2533688,16.6,184.33,16.567,36.7,S,Cloudy,0,16.1
55.0,53.3716451,-6.2533441,16.8,188.52,16.47,36.7,S,Cloudy,0,16.1
56.0,53.3716848,-6.25332,16.8,196.9,16.484,36.7,S,Cloudy,0,16.1
57.0,53.3717251,-6.2532948,17.0,196.9,16.499,36.7,S,Cloudy,0,16.1
58.0,53.3717658,-6.2532705,17.2,203.18,16.538,36.7,S,Cloudy,0,16.1
59.0,53.371806,-6.2532455,17.2,207.37,16.614,36.7,S,Cloudy,0,16.1
60.0,53.3718453,-6.2532188,17.4,215.75,16.69,36.7,S,Cloudy,0,16.1
61.0,53.3718841,-6.2531898,17.6,222.03,16.711,36.7,S,Cloudy,0,16.1
62.0,53.3719233,-6.2531595,17.6,226.22,16.78,36.7,S,Cloudy,0,16.1
63.0,53.3719623,-6.2531296,17.8,230.41,16.816,36.7,S,Cloudy,0,16.1
64.0,53.3720003,-6.2531015,17.8,230.41,16.884,36.7,S,Cloudy,0,16.1
65.0,53.3720378,-6.2530728,17.8,240.89,16.772,36.7,S,Cloudy,0,16.1
66.0,53.3720745,-6.2530421,18.0,245.08,16.614,36.7,S,Cloudy,0,16.1
67.0,53.3721123,-6.253014,18.0,245.08,16.448,36.7,S,Cloudy,0,16.1
68.0,53.3721528,-6.2529868,18.2,249.27,16.333,36.7,S,Cloudy,0,16.1
69.0,53.3721928,-6.2529578,18.2,259.75,16.463,36.7,S,Cloudy,0,16.1
70.0,53.3722315,-6.2529281,18.4,263.94,16.682,36.7,S,Cloudy,0,16.1
71.0,53.3722698,-6.2528986,18.4,263.94,16.945,36.7,S,Cloudy,0,16.1
72.0,53.3723083,-6.2528683,18.4,272.32,16.924,36.7,S,Cloudy,0,16.1
73.0,53.3723466,-6.2528368,18.6,278.6,16.787,36.7,S,Cloudy,0,16.1
74.0,53.3723856,-6.2528078,18.6,278.6,16.65,36.7,S,Cloudy,0,16.1
75.0,53.3724251,-6.2527816,18.8,286.98,16.65,36.7,S,Cloudy,0,16.1
76.0,53.3724646,-6.2527538,18.8,291.17,16.657,36.7,S,Cloudy,0,16.1
77.0,53.372505,-6.2527273,19.0,291.17,16.675,36.7,S,Cloudy,0,16.1
78.0,53.3725456,-6.2527013,19.0,301.65,16.758,36.7,S,Cloudy,0,16.1
79.0,53.372586,-6.2526761,19.0,305.84,16.909,36.7,S,Cloudy,0,16.1
80.0,53.3726236,-6.2526518,19.2,310.03,17.014,36.7,S,Cloudy,0,16.1
81.0,53.3726618,-6.2526281,19.2,310.03,17.035,36.7,S,Cloudy,0,16.1
82.0,53.3727006,-6.252606,19.2,314.22,16.826,36.7,S,Cloudy,0,16.1
