timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
0.0,53.3704286,-6.2548536,13.8,0.0,0.0,39.2,SSE,Cloudy,0,15.8
1.0,53.3704288,-6.2548535,13.6,0.0,0.0,39.2,SSE,Cloudy,0,15.8
6.0,53.3704246,-6.2547475,13.0,0.0,2.254,39.2,SSE,Cloudy,0,15.8
7.0,53.3704233,-6.2546928,13.0,8.38,5.612,39.2,SSE,Cloudy,0,15.8
8.0,53.3704218,-6.2546353,13.2,8.38,8.964,39.2,SSE,Cloudy,0,15.8
9.0,53.3704198,-6.2545808,13.2,12.57,10.156,39.2,SSE,Cloudy,0,15.8
10.0,53.370416,-6.254526,13.2,14.66,10.364,39.2,SSE,Cloudy,0,15.8
11.0,53.370413,-6.2544648,13.2,23.04,11.542,39.2,SSE,Cloudy,0,15.8
12.0,53.3704105,-6.254395,13.4,29.32,13.021,39.2,SSE,Cloudy,0,15.8
13.0,53.3704058,-6.2543243,13.2,29.32,14.389,39.2,SSE,Cloudy,0,15.8
14.0,53.370398,-6.2542593,13.2,37.7,15.314,39.2,SSE,Cloudy,0,15.8
15.0,53.3703933,-6.2542021,13.2,41.89,15.491,39.2,SSE,Cloudy,0,15.8
16.0,53.370397,-6.2541528,13.2,43.98,15.556,39.2,SSE,Cloudy,0,15.8
17.0,53.3704085,-6.2541133,13.4,43.98,15.091,39.2,SSE,Cloudy,0,15.8
18.0,53.3704216,-6.2540806,13.4,50.26,14.274,39.2,SSE,Cloudy,0,15.8
19.0,53.3704405,-6.2540493,13.4,52.35,13.075,39.2,SSE,Cloudy,0,15.8
20.0,53.3704658,-6.2540265,13.6,52.35,11.884,39.2,SSE,Cloudy,0,15.8
21.0,53.3704965,-6.2540105,13.6,56.54,11.218,39.2,SSE,Cloudy,0,15.8
22.0,53.3705325,-6.2539908,13.6,58.63,10.962,39.2,SSE,Cloudy,0,15.8
23.0,53.3705723,-6.253966,13.6,69.11,11.567,39.2,SSE,Cloudy,0,15.8
24.0,53.3706141,-6.2539413,13.8,73.3,13.118,39.2,SSE,Cloudy,0,15.8
25.0,53.3706551,-6.2539168,13.8,73.3,14.756,39.2,SSE,Cloudy,0,15.8
