timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
0.0,53.385183,-6.2537058,63.4,0.0,0.0,14.4,S,Patchy rain possible,0,10.3
1.0,53.385178,-6.2537028,62.8,0.0,0.0,14.4,S,Patchy rain possible,0,10.3
5.0,53.385105,-6.2536565,63.0,0.0,15.516,14.4,S,Patchy rain possible,0,10.3
6.0,53.3850705,-6.253628,62.8,12.92,15.401,14.4,S,Patchy rain possible,0,10.3
8.0,53.3850101,-6.2535336,62.4,22.09,16.88,14.4,S,Patchy rain possible,0,10.3
9.0,53.384983,-6.2534681,62.2,27.37,19.868,14.4,S,Patchy rain possible,0,10.3
10.0,53.3849538,-6.2533925,61.8,33.33,22.288,14.4,S,Patchy rain possible,0,10.3
11.0,53.3849235,-6.2533055,61.4,40.0,24.523,14.4,S,Patchy rain possible,0,10.3
12.0,53.3848913,-6.253216,61.0,46.92,25.207,14.4,S,Patchy rain possible,0,10.3
13.0,53.384856,-6.253129,60.8,53.89,24.984,14.4,S,Patchy rain possible,0,10.3
14.0,53.3848116,-6.2530591,60.4,60.65,24.498,14.4,S,Patchy rain possible,0,10.3
15.0,53.3847591,-6.253017,60.0,67.11,23.623,14.4,S,Patchy rain possible,0,10.3
16.0,53.3847026,-6.2529996,59.8,73.48,23.018,14.4,S,Patchy rain possible,0,10.3
17.0,53.3846445,-6.2530113,59.4,79.98,23.62,14.4,S,Patchy rain possible,0,10.3
18.0,53.3845875,-6.2530275,59.4,86.4,22.727,14.4,S,Patchy rain possible,0,10.3
19.0,53.3845328,-6.2530396,59.2,92.52,21.658,14.4,S,Patchy rain possible,0,10.3
20.0,53.3844813,-6.2530515,59.2,98.29,20.383,14.4,S,Patchy rain possible,0,10.3
21.0,53.3844308,-6.2530638,59.2,103.95,19.958,14.4,S,Patchy rain possible,0,10.3
22.0,53.3843793,-6.2530733,59.2,109.71,20.884,14.4,S,Patchy rain possible,0,10.3
23.0,53.3843248,-6.2530838,59.2,115.79,21.964,14.4,S,Patchy rain possible,0,10.3
24.0,53.3842681,-6.2530983,59.0,122.16,22.954,14.4,S,Patchy rain possible,0,10.3
25.0,53.3842095,-6.2531175,59.0,128.79,23.868,14.4,S,Patchy rain possible,0,10.3
26.0,53.3841488,-6.2531341,58.8,135.62,24.152,14.4,S,Patchy rain possible,0,10.3
27.0,53.3840923,-6.2531421,58.8,141.91,22.522,14.4,S,Patchy rain possible,0,10.3
28.0,53.3840371,-6.253154,59.0,148.09,22.19,14.4,S,Patchy rain possible,0,10.3
29.0,53.3839818,-6.253167,59.0,154.29,22.68,14.4,S,Patchy rain possible,0,10.3
30.0,53.3839255,-6.2531806,59.2,160.6,22.9,14.4,S,Patchy rain possible,0,10.3
31.0,53.383869,-6.2531961,59.2,166.95,23.18,14.4,S,Patchy rain possible,0,10.3
32.0,53.3838125,-6.2532175,59.4,173.38,23.375,14.4,S,Patchy rain possible,0,10.3
33.0,53.3837568,-6.2532476,59.4,179.88,23.641,14.4,S,Patchy rain possible,0,10.3
34.0,53.383703,-6.2532908,59.6,186.5,24.077,14.4,S,Patchy rain possible,0,10.3
35.0,53.3836506,-6.2533415,59.6,193.22,24.102,14.4,S,Patchy rain possible,0,10.3
36.0,53.3836,-6.2533913,59.8,199.73,23.252,14.4,S,Patchy rain possible,0,10.3
37.0,53.3835513,-6.2534448,60.0,206.19,23.389,14.4,S,Patchy rain possible,0,10.3
38.0,53.3835053,-6.2535053,60.0,212.68,23.594,14.4,S,Patchy rain possible,0,10.3
39.0,53.3834675,-6.2535793,60.2,219.13,23.54,14.4,S,Patchy rain possible,0,10.3
40.0,53.3834458,-6.2536683,60.6,225.5,23.101,14.4,S,Patchy rain possible,0,10.3
41.0,53.383445,-6.2537636,60.8,231.81,23.101,14.4,S,Patchy rain possible,0,10.3
42.0,53.3834626,-6.2538551,61.0,238.17,23.202,14.4,S,Patchy rain possible,0,10.3
43.0,53.3834916,-6.2539395,61.0,244.62,23.357,14.4,S,Patchy rain possible,0,10.3
44.0,53.3835246,-6.2540208,61.2,251.13,23.364,14.4,S,Patchy rain possible,0,10.3
45.0,53.383558,-6.254102,61.2,257.66,23.663,14.4,S,Patchy rain possible,0,10.3
46.0,53.3835903,-6.254185,61.2,264.22,23.652,14.4,S,Patchy rain possible,0,10.3
47.0,53.3836226,-6.2542673,61.2,270.75,23.544,14.4,S,Patchy rain possible,0,10.3
48.0,53.3836536,-6.2543501,61.0,277.22,23.465,14.4,S,Patchy rain possible,0,10.3
49.0,53.3836831,-6.254434,61.0,283.67,23.159,14.4,S,Patchy rain possible,0,10.3
50.0,53.3837111,-6.2545125,60.8,289.72,21.031,14.4,S,Patchy rain possible,0,10.3
51.0,53.3837411,-6.2545945,60.8,296.09,24.008,14.4,S,Patchy rain possible,0,10.3
52.0,53.3837743,-6.2546778,60.8,302.72,23.951,14.4,S,Patchy rain possible,0,10.3
53.0,53.383808,-6.2547598,60.8,309.32,23.688,14.4,S,Patchy rain possible,0,10.3
54.0,53.3838366,-6.2548456,60.8,315.82,23.548,14.4,S,Patchy rain possible,0,10.3
55.0,53.3838545,-6.2549385,60.8,322.29,23.299,14.4,S,Patchy rain possible,0,10.3
56.0,53.3838576,-6.2550353,60.8,328.71,23.166,14.4,S,Patchy rain possible,0,10.3
57.0,53.3838458,-6.2551281,60.8,334.99,22.543,14.4,S,Patchy rain possible,0,10.3
58.0,53.3838213,-6.2552161,60.6,341.42,23.346,14.4,S,Patchy rain possible,0,10.3
59.0,53.3837913,-6.2553021,60.4,348.01,23.944,14.4,S,Patchy rain possible,0,10.3
60.0,53.383759,-6.255387,60.4,354.68,24.102,14.4,S,Patchy rain possible,0,10.3
61.0,53.3837276,-6.2554695,60.2,361.16,23.044,14.4,S,Patchy rain possible,0,10.3
62.0,53.3836963,-6.2555513,60.2,367.59,23.317,14.4,S,Patchy rain possible,0,10.3
63.0,53.3836666,-6.2556356,60.2,374.08,23.245,14.4,S,Patchy rain possible,0,10.3
64.0,53.3836381,-6.2557213,60.0,380.57,23.454,14.4,S,Patchy rain possible,0,10.3
65.0,53.3836091,-6.2558063,60.0,387.06,23.389,14.4,S,Patchy rain possible,0,10.3
66.0,53.3835796,-6.2558908,60.0,393.54,23.386,14.4,S,Patchy rain possible,0,10.3
67.0,53.3835503,-6.255976,60.0,400.05,23.609,14.4,S,Patchy rain possible,0,10.3
68.0,53.3835223,-6.2560626,59.8,406.57,23.501,14.4,S,Patchy rain possible,0,10.3
69.0,53.3834918,-6.2561456,59.8,413.03,23.418,14.4,S,Patchy rain possible,0,10.3
