timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,Wind speed,Weather,Precipitation,temperature
2460.0,53.3838586,-6.2548235,52.4,255,0,8586.67,18.968,34,Light drizzle,1.2,16
2461.0,53.383833,-6.2547643,52.6,255,0,8592.95,18.061,34,Light drizzle,1.2,16
2462.0,53.3838061,-6.2547021,52.6,255,0,8597.14,17.716,34,Light drizzle,1.2,16
2463.0,53.383778,-6.2546346,52.6,255,0,8603.42,18.403,34,Light drizzle,1.2,16
2464.0,53.3837493,-6.2545616,52.6,255,0,8609.7,19.638,34,Light drizzle,1.2,16
2465.0,53.3837201,-6.2544858,52.6,255,0,8615.98,20.855,34,Light drizzle,1.2,16
2466.0,53.383691,-6.2544055,52.6,255,0,8622.26,21.661,34,Light drizzle,1.2,16
2467.0,53.3836615,-6.254321,52.6,255,0,8628.54,22.316,34,Light drizzle,1.2,16
2468.0,53.383631,-6.2542358,52.6,255,0,8634.82,22.831,34,Light drizzle,1.2,16
2469.0,53.3835991,-6.2541533,52.6,255,0,8643.2,22.892,34,Light drizzle,1.2,16
2470.0,53.3835658,-6.2540735,52.6,255,0,8649.48,22.741,34,Light drizzle,1.2,16
2471.0,53.3835326,-6.2539941,52.6,255,0,8655.76,22.741,34,Light drizzle,1.2,16
2472.0,53.3835025,-6.253911,52.6,255,0,8662.04,22.741,34,Light drizzle,1.2,16
2473.0,53.3834821,-6.2538238,52.8,255,0,8666.23,22.302,34,Light drizzle,1.2,16
2474.0,53.3834751,-6.2537433,52.8,255,0,8672.51,21.323,34,Light drizzle,1.2,16
2475.0,53.3834808,-6.2536716,53.0,255,0,8676.7,19.807,34,Light drizzle,1.2,16
2476.0,53.383498,-6.2536111,53.2,255,0,8680.89,18.238,34,Light drizzle,1.2,16
2477.0,53.3835231,-6.2535585,53.4,255,0,8685.08,17.014,34,Light drizzle,1.2,16
2478.0,53.3835558,-6.2535108,53.6,255,0,8691.36,16.916,34,Light drizzle,1.2,16
2479.0,53.3835943,-6.2534675,53.6,255,0,8695.55,17.759,34,Light drizzle,1.2,16
2480.0,53.3836371,-6.2534205,53.8,255,0,8701.83,19.246,34,Light drizzle,1.2,16
2481.0,53.3836845,-6.2533718,53.6,255,0,8710.21,20.786,34,Light drizzle,1.2,16
2482.0,53.383735,-6.2533236,53.6,255,0,8716.49,22.266,34,Light drizzle,1.2,16
2483.0,53.3837901,-6.2532866,53.4,255,0,8722.77,23.328,34,Light drizzle,1.2,16
2484.0,53.3838485,-6.2532663,53.4,255,0,8729.05,23.713,34,Light drizzle,1.2,16
2485.0,53.3839071,-6.2532518,53.2,255,0,8735.33,23.555,34,Light drizzle,1.2,16
2486.0,53.3839645,-6.2532351,53.2,255,0,8741.61,23.126,34,Light drizzle,1.2,16
2487.0,53.3840215,-6.2532175,53.2,255,0,8745.8,22.867,34,Light drizzle,1.2,16
2488.0,53.3840783,-6.2532033,53.2,255,0,8754.18,22.644,34,Light drizzle,1.2,16
2489.0,53.3841355,-6.2531905,53.0,255,0,8760.46,22.644,34,Light drizzle,1.2,16
2490.0,53.384193,-6.2531755,53.0,255,0,8766.74,22.644,34,Light drizzle,1.2,16
2491.0,53.3842493,-6.253161,52.8,255,0,8773.02,22.644,34,Light drizzle,1.2,16
2492.0,53.3843053,-6.2531478,52.6,255,0,8779.3,22.583,34,Light drizzle,1.2,16
2493.0,53.3843625,-6.2531336,52.4,255,0,8785.58,22.673,34,Light drizzle,1.2,16
2494.0,53.3844195,-6.2531195,52.2,255,0,8791.86,22.892,34,Light drizzle,1.2,16
2495.0,53.3844765,-6.2531045,52.2,255,0,8800.24,22.892,34,Light drizzle,1.2,16
2496.0,53.3845328,-6.2530895,52.2,255,0,8804.43,22.802,34,Light drizzle,1.2,16
2497.0,53.384589,-6.2530731,52.2,255,0,8812.81,22.802,34,Light drizzle,1.2,16
2498.0,53.3846445,-6.2530571,52.2,255,0,8819.09,22.961,34,Light drizzle,1.2,16
2499.0,53.3846995,-6.2530501,52.2,255,0,8823.28,22.892,34,Light drizzle,1.2,16
2500.0,53.3847535,-6.253068,52.4,255,0,8831.66,22.673,34,Light drizzle,1.2,16
2501.0,53.384806,-6.2531113,52.6,255,0,8837.94,22.453,34,Light drizzle,1.2,16
2502.0,53.3848491,-6.2531735,52.8,255,0,8844.22,22.385,34,Light drizzle,1.2,16
2503.0,53.3848855,-6.253248,52.8,255,0,8850.5,22.453,34,Light drizzle,1.2,16
2504.0,53.3849176,-6.2533285,53.0,255,0,8856.78,22.583,34,Light drizzle,1.2,16
2505.0,53.3849456,-6.2534131,53.2,255,0,8863.06,22.709,34,Light drizzle,1.2,16
2506.0,53.3849731,-6.2534968,53.4,255,0,8869.34,22.777,34,Light drizzle,1.2,16
2507.0,53.3850053,-6.2535758,53.6,255,0,8875.62,22.709,34,Light drizzle,1.2,16
2508.0,53.3850428,-6.253644,54.0,255,0,8881.9,22.212,34,Light drizzle,1.2,16
2509.0,53.3850786,-6.253689,54.2,255,0,8886.09,21.449,34,Light drizzle,1.2,16
2510.0,53.3851181,-6.2537165,54.6,255,0,8890.28,20.29,34,Light drizzle,1.2,16
2511.0,53.3851555,-6.2537375,55.0,255,0,8894.47,18.878,34,Light drizzle,1.2,16
2512.0,53.3851925,-6.2537626,55.2,255,0,8898.66,17.262,34,Light drizzle,1.2,16
2513.0,53.3852233,-6.2537945,55.6,255,12,8900.75,15.858,34,Light drizzle,1.2,16
2514.0,53.3852455,-6.2538311,55.8,255,25,8904.94,15.142,34,Light drizzle,1.2,16
2515.0,53.3852628,-6.2538751,56.0,255,0,8909.13,14.864,34,Light drizzle,1.2,16
2516.0,53.3852828,-6.2539308,56.2,255,10,8915.41,15.181,34,Light drizzle,1.2,16
2517.0,53.3853078,-6.2539988,56.2,255,20,8921.69,16.265,34,Light drizzle,1.2,16
2518.0,53.385336,-6.2540741,56.2,255,31,8925.88,17.942,34,Light drizzle,1.2,16
2519.0,53.3853638,-6.254149,56.0,255,31,8932.16,19.141,34,Light drizzle,1.2,16
2520.0,53.3853883,-6.2542196,56.0,255,0,8936.35,19.285,34,Light drizzle,1.2,16
2521.0,53.3854025,-6.2542908,56.0,255,0,8938.44,18.742,34,Light drizzle,1.2,16
2522.0,53.385414,-6.2543516,55.8,255,20,8946.82,18.22,34,Light drizzle,1.2,16
2523.0,53.3854225,-6.254417,56.0,255,40,8953.1,18.432,34,Light drizzle,1.2,16
2524.0,53.3854318,-6.2544995,56.0,255,60,8959.38,19.328,34,Light drizzle,1.2,16
2525.0,53.385441,-6.2545863,55.8,255,52,8965.66,20.077,34,Light drizzle,1.2,16
2526.0,53.3854405,-6.2546696,55.8,255,45,8969.85,19.858,34,Light drizzle,1.2,16
2527.0,53.3854361,-6.2547466,55.6,255,37,8976.13,19.17,34,Light drizzle,1.2,16
2528.0,53.3854421,-6.2548226,55.6,255,39,8980.32,18.947,34,Light drizzle,1.2,16
2529.0,53.3854596,-6.2549023,55.6,255,40,8986.6,19.645,34,Light drizzle,1.2,16
2530.0,53.3854875,-6.2549803,55.6,255,43,8990.79,20.416,34,Light drizzle,1.2,16
2531.0,53.3855186,-6.2550571,55.4,255,45,8999.17,21.398,34,Light drizzle,1.2,16
2532.0,53.3855506,-6.2551381,55.4,255,47,9005.45,22.176,34,Light drizzle,1.2,16
2533.0,53.3855836,-6.2552205,55.4,255,51,9009.64,22.831,34,Light drizzle,1.2,16
2534.0,53.3856151,-6.255303,55.6,255,54,9018.02,22.741,34,Light drizzle,1.2,16
2535.0,53.3856448,-6.2553838,55.8,255,57,9024.3,22.093,34,Light drizzle,1.2,16
2536.0,53.3856705,-6.2554593,56.0,255,0,9028.49,21.179,34,Light drizzle,1.2,16
2537.0,53.3856945,-6.2555225,56.2,255,0,9032.68,20.07,34,Light drizzle,1.2,16
2538.0,53.385714,-6.2555743,56.4,255,0,9036.87,18.515,34,Light drizzle,1.2,16
2539.0,53.3857323,-6.255625,56.6,255,0,9038.96,16.772,34,Light drizzle,1.2,16
2540.0,53.3857465,-6.2556686,56.8,255,0,9041.05,14.99,34,Light drizzle,1.2,16
2541.0,53.385758,-6.2557041,57.0,255,0,9043.14,13.46,34,Light drizzle,1.2,16
2542.0,53.385766,-6.2557373,57.2,255,0,9047.33,11.776,34,Light drizzle,1.2,16
2543.0,53.385772,-6.2557723,57.2,255,10,9049.42,10.548,34,Light drizzle,1.2,16
2544.0,53.385779,-6.255816,57.2,255,26,9055.7,9.99,34,Light drizzle,1.2,16
2545.0,53.3857888,-6.2558746,57.2,255,41,9059.89,10.872,34,Light drizzle,1.2,16
2546.0,53.3858146,-6.2559421,57.0,255,47,9066.17,14.22,34,Light drizzle,1.2,16
2547.0,53.385842,-6.2560178,57.0,255,48,9072.45,17.737,34,Light drizzle,1.2,16
2548.0,53.3858643,-6.256096,56.8,255,51,9076.64,20.401,34,Light drizzle,1.2,16
2549.0,53.3858833,-6.2561721,56.8,255,0,9082.92,20.333,34,Light drizzle,1.2,16
2550.0,53.3859103,-6.2562431,56.8,255,0,9089.2,19.292,34,Light drizzle,1.2,16
2551.0,53.385926,-6.2563068,57.0,255,0,9091.29,18.259,34,Light drizzle,1.2,16
2552.0,53.3859571,-6.2563543,57.0,255,0,9095.48,17.042,34,Light drizzle,1.2,16
2553.0,53.3859581,-6.2564038,57.2,255,0,9099.67,15.926,34,Light drizzle,1.2,16
2554.0,53.3859656,-6.256444,57.2,255,0,9103.86,14.605,34,Light drizzle,1.2,16
2555.0,53.3859621,-6.2564716,57.2,255,0,9108.05,14.087,34,Light drizzle,1.2,16
2556.0,53.3859391,-6.256501,57.4,255,0,9110.14,14.238,34,Light drizzle,1.2,16
2557.0,53.3859163,-6.2565345,57.4,255,0,9114.33,14.454,34,Light drizzle,1.2,16
2559.0,53.385894,-6.2565583,57.4,255,0,9118.52,14.054,34,Light drizzle,1.2,16
2560.0,53.3858831,-6.2566015,57.4,255,0,9122.71,13.669,34,Light drizzle,1.2,16
2561.0,53.3858641,-6.2566571,57.4,255,8,9126.9,13.694,34,Light drizzle,1.2,16
2562.0,53.3858431,-6.2567103,57.2,255,16,9131.09,14.494,34,Light drizzle,1.2,16
2563.0,53.3858158,-6.2567691,57.0,255,33,9135.28,15.376,34,Light drizzle,1.2,16
2564.0,53.385778,-6.2568198,57.0,255,38,9141.56,16.16,34,Light drizzle,1.2,16
2565.0,53.3857301,-6.2568421,57.0,255,43,9145.75,16.51,34,Light drizzle,1.2,16
2566.0,53.3856811,-6.2568381,56.8,255,41,9152.03,17.075,34,Light drizzle,1.2,16
2567.0,53.3856388,-6.2567976,56.8,255,47,9158.31,18.342,34,Light drizzle,1.2,16
2568.0,53.3856048,-6.2567433,56.6,255,56,9162.5,19.948,34,Light drizzle,1.2,16
2569.0,53.3855695,-6.2566716,56.4,255,65,9170.88,21.744,34,Light drizzle,1.2,16
2570.0,53.385544,-6.2566053,56.2,255,72,9177.16,22.763,34,Light drizzle,1.2,16
2571.0,53.3855101,-6.256535,55.8,255,77,9183.44,23.285,34,Light drizzle,1.2,16
2572.0,53.3854535,-6.2564058,55.8,255,80,9189.72,22.99,34,Light drizzle,1.2,16
2573.0,53.3854296,-6.2563356,55.8,255,81,9196.0,22.46,34,Light drizzle,1.2,16
2574.0,53.3854063,-6.2562596,55.8,255,81,9202.28,22.01,34,Light drizzle,1.2,16
2575.0,53.3853815,-6.2561916,55.8,255,0,9208.56,21.503,34,Light drizzle,1.2,16
2576.0,53.3853593,-6.256122,55.8,255,0,9212.75,20.959,34,Light drizzle,1.2,16
2577.0,53.3853381,-6.2560595,56.0,255,0,9219.03,19.933,34,Light drizzle,1.2,16
2578.0,53.3853051,-6.2560146,56.2,255,0,9223.22,18.742,34,Light drizzle,1.2,16
2579.0,53.3852903,-6.2559868,56.4,255,0,9225.31,17.744,34,Light drizzle,1.2,16
2580.0,53.3852758,-6.2559623,56.6,255,0,9227.4,17.309,34,Light drizzle,1.2,16
2581.0,53.3852676,-6.255949,56.8,255,9,9229.49,16.312,34,Light drizzle,1.2,16
2582.0,53.385265,-6.2559408,57.0,255,19,9229.49,15.314,34,Light drizzle,1.2,16
2583.0,53.385262,-6.2559355,57.2,255,29,9231.58,12.856,34,Light drizzle,1.2,16
2584.0,53.3852575,-6.2559331,57.4,255,0,9231.58,11.39,34,Light drizzle,1.2,16
2585.0,53.3852508,-6.2559316,57.4,255,0,9231.58,9.929,34,Light drizzle,1.2,16
2586.0,53.3852476,-6.25593,57.4,255,0,9231.58,0.0,34,Light drizzle,1.2,16
2587.0,53.3852443,-6.2559283,57.6,255,0,9231.58,0.0,34,Light drizzle,1.2,16
2594.0,53.3852445,-6.2559278,57.6,255,0,9231.58,2.686,34,Light drizzle,1.2,16
2595.0,53.3852433,-6.2559323,57.6,255,0,9233.67,3.953,34,Light drizzle,1.2,16
2596.0,53.3852435,-6.2559368,57.6,255,0,9235.76,3.953,34,Light drizzle,1.2,16
2597.0,53.385246,-6.2559436,57.8,255,0,9235.76,3.953,34,Light drizzle,1.2,16
2598.0,53.3852486,-6.255948,57.8,255,22,9237.85,4.097,34,Light drizzle,1.2,16
2599.0,53.3852553,-6.255961,57.8,255,45,9237.85,4.162,34,Light drizzle,1.2,16
2600.0,53.38526,-6.255973,57.8,255,68,9239.94,4.255,34,Light drizzle,1.2,16
2601.0,53.385262,-6.2559848,58.0,255,62,9242.03,4.313,34,Light drizzle,1.2,16
2602.0,53.3852636,-6.2559951,58.0,255,56,9244.12,4.428,34,Light drizzle,1.2,16
2603.0,53.3852651,-6.2560081,58.0,255,42,9244.12,4.504,34,Light drizzle,1.2,16
2604.0,53.3852655,-6.2560196,58.2,255,34,9246.21,4.622,34,Light drizzle,1.2,16
2605.0,53.3852646,-6.2560236,58.2,255,27,9246.21,4.698,34,Light drizzle,1.2,16
2606.0,53.3852666,-6.256024,58.2,255,28,9248.3,4.788,34,Light drizzle,1.2,16
2607.0,53.3852721,-6.2560231,58.4,255,29,9250.39,4.806,34,Light drizzle,1.2,16
2608.0,53.3852751,-6.2560176,58.4,255,31,9252.48,4.874,34,Light drizzle,1.2,16
2609.0,53.3852801,-6.256013,58.4,255,31,9252.48,4.918,34,Light drizzle,1.2,16
2610.0,53.3852881,-6.2559981,58.6,255,31,9254.57,4.972,34,Light drizzle,1.2,16
2611.0,53.3853015,-6.2559846,58.6,255,31,9256.66,5.008,34,Light drizzle,1.2,16
2612.0,53.3853126,-6.2559708,58.6,255,31,9258.75,5.069,34,Light drizzle,1.2,16
2613.0,53.3853241,-6.255964,58.8,255,31,9258.75,5.13,34,Light drizzle,1.2,16
2614.0,53.3853391,-6.2559576,58.8,255,31,9260.84,5.213,34,Light drizzle,1.2,16
2615.0,53.3853498,-6.2559465,59.0,255,30,9262.93,5.303,34,Light drizzle,1.2,16
2616.0,53.3853611,-6.2559435,59.0,255,29,9262.93,5.4,34,Light drizzle,1.2,16
2617.0,53.3853688,-6.2559418,59.0,255,29,9262.93,5.44,34,Light drizzle,1.2,16
2618.0,53.3853785,-6.2559418,59.2,255,29,9265.02,5.44,34,Light drizzle,1.2,16
2619.0,53.3853865,-6.2559356,59.2,255,29,9265.02,5.44,34,Light drizzle,1.2,16
2620.0,53.3853935,-6.2559295,59.2,255,30,9267.11,5.44,34,Light drizzle,1.2,16
2621.0,53.385407,-6.2559186,59.2,255,0,9269.2,5.371,34,Light drizzle,1.2,16
2622.0,53.3854205,-6.2559058,59.2,255,11,9269.2,5.296,34,Light drizzle,1.2,16
2623.0,53.3854265,-6.2558946,59.2,255,22,9271.29,5.213,34,Light drizzle,1.2,16
2624.0,53.3854338,-6.2558823,59.2,255,34,9273.38,5.206,34,Light drizzle,1.2,16
2625.0,53.385441,-6.2558798,59.2,255,0,9275.47,5.227,34,Light drizzle,1.2,16
2626.0,53.38545,-6.2558818,59.4,255,0,9275.47,5.267,34,Light drizzle,1.2,16
2627.0,53.3854528,-6.2558798,59.4,255,0,9277.56,5.249,34,Light drizzle,1.2,16
2628.0,53.3854565,-6.2558755,59.4,255,0,9277.56,5.198,34,Light drizzle,1.2,16
2629.0,53.3854636,-6.2558708,59.4,255,0,9277.56,5.144,34,Light drizzle,1.2,16
2630.0,53.3854705,-6.2558676,59.4,255,0,9277.56,0.0,34,Light drizzle,1.2,16
2631.0,53.3854756,-6.2558628,59.4,255,0,9277.56,0.0,34,Light drizzle,1.2,16
2634.0,53.38549,-6.2558675,59.4,255,16,9277.56,0.0,34,Light drizzle,1.2,16
2635.0,53.3855,-6.2558616,59.2,255,24,9279.65,1.876,34,Light drizzle,1.2,16
2636.0,53.3855018,-6.255849,59.2,255,0,9281.74,4.014,34,Light drizzle,1.2,16
2637.0,53.3855085,-6.2558386,59.2,255,8,9283.83,6.012,34,Light drizzle,1.2,16
2638.0,53.3855131,-6.2558301,59.2,255,17,9285.92,6.17,34,Light drizzle,1.2,16
2639.0,53.3855196,-6.255834,59.2,255,26,9288.01,6.134,34,Light drizzle,1.2,16
2640.0,53.3855278,-6.2558341,59.2,255,0,9290.1,6.217,34,Light drizzle,1.2,16
2641.0,53.3855345,-6.2558281,59.2,255,0,9290.1,6.275,34,Light drizzle,1.2,16
2642.0,53.3855333,-6.2558143,59.2,255,0,9292.19,6.314,34,Light drizzle,1.2,16
2643.0,53.385533,-6.2558111,59.2,255,0,9294.28,6.39,34,Light drizzle,1.2,16
2644.0,53.3855313,-6.255803,59.0,255,12,9296.37,6.48,34,Light drizzle,1.2,16
2645.0,53.3855366,-6.2557968,59.0,255,24,9296.37,6.516,34,Light drizzle,1.2,16
2646.0,53.3855443,-6.2557908,59.0,255,37,9298.46,6.487,34,Light drizzle,1.2,16
2647.0,53.3855528,-6.2557928,59.0,255,38,9298.46,6.451,34,Light drizzle,1.2,16
2648.0,53.3855563,-6.2557868,59.2,255,39,9298.46,6.412,34,Light drizzle,1.2,16
2649.0,53.3855596,-6.255781,59.2,255,0,9298.46,0.0,34,Light drizzle,1.2,16
2650.0,53.385571,-6.2557848,59.2,255,0,9298.46,0.0,34,Light drizzle,1.2,16
2687.0,53.3854683,-6.2559796,59.2,255,255,9298.46,0.0,34,Light drizzle,1.2,16
2688.0,53.3854608,-6.2559828,59.2,255,255,9298.46,0.0,34,Light drizzle,1.2,16
2689.0,53.3854391,-6.2559798,59.2,255,255,9298.46,0.0,34,Light drizzle,1.2,16
2690.0,53.3854286,-6.2559828,59.2,255,255,9298.46,0.0,34,Light drizzle,1.2,16
2691.0,53.385418,-6.2559855,59.2,255,0,9298.46,0.0,34,Light drizzle,1.2,16
2692.0,53.3853571,-6.2560015,59.2,255,0,9298.46,0.0,34,Light drizzle,1.2,16
2693.0,53.3853571,-6.2560015,59.2,255,0,9298.46,0.0,34,Light drizzle,1.2,16
2694.0,53.3853571,-6.2560015,59.2,255,0,9298.46,0.0,34,Light drizzle,1.2,16
2742.0,53.3853571,-6.2560015,66.2,255,0,9298.46,3.395,34,Light drizzle,1.2,16
2743.0,53.3853571,-6.2560015,66.2,255,0,9300.55,4.964,34,Light drizzle,1.2,16
2744.0,53.3853571,-6.2560015,66.2,255,7,9302.64,5.04,34,Light drizzle,1.2,16
2745.0,53.3853571,-6.2560015,66.2,255,14,9304.73,5.191,34,Light drizzle,1.2,16
2746.0,53.3856183,-6.2560125,66.2,255,22,9306.82,5.53,34,Light drizzle,1.2,16
2747.0,53.3856111,-6.2560101,66.2,255,23,9308.91,5.702,34,Light drizzle,1.2,16
2748.0,53.3856153,-6.2560218,66.2,255,25,9308.91,5.792,34,Light drizzle,1.2,16
2749.0,53.385621,-6.256037,66.0,255,25,9311.0,5.875,34,Light drizzle,1.2,16
2750.0,53.3856286,-6.2560496,66.0,255,26,9313.09,5.922,34,Light drizzle,1.2,16
2751.0,53.385623,-6.2560435,66.0,255,25,9313.09,5.965,34,Light drizzle,1.2,16
2752.0,53.3856193,-6.2560348,66.0,255,25,9313.09,5.965,34,Light drizzle,1.2,16
2753.0,53.385616,-6.2560286,66.0,255,25,9313.09,0.0,34,Light drizzle,1.2,16
2754.0,53.3856055,-6.2560133,66.0,255,0,9313.09,0.0,34,Light drizzle,1.2,16
2755.0,53.3856013,-6.2559908,66.0,255,0,9313.09,0.0,34,Light drizzle,1.2,16
2759.0,53.3855841,-6.255961,66.0,255,14,9313.09,1.876,34,Light drizzle,1.2,16
2760.0,53.3855803,-6.2559588,66.0,255,21,9315.18,3.388,34,Light drizzle,1.2,16
2761.0,53.3855811,-6.2559543,66.0,255,20,9315.18,4.903,34,Light drizzle,1.2,16
2762.0,53.3855805,-6.2559446,66.0,255,20,9315.18,4.532,34,Light drizzle,1.2,16
2763.0,53.3855766,-6.2559375,66.0,255,20,9315.18,4.532,34,Light drizzle,1.2,16
2764.0,53.3855746,-6.255947,66.0,255,0,9315.18,0.0,34,Light drizzle,1.2,16
2765.0,53.3855786,-6.2559401,66.0,255,0,9315.18,0.0,34,Light drizzle,1.2,16
2768.0,53.3856,-6.2559176,66.0,255,16,9315.18,2.894,34,Light drizzle,1.2,16
2769.0,53.3856096,-6.2559096,66.0,255,25,9317.27,4.489,34,Light drizzle,1.2,16
2770.0,53.3856161,-6.2559108,66.0,255,28,9317.27,4.655,34,Light drizzle,1.2,16
2771.0,53.3856151,-6.2559153,66.0,255,32,9319.36,4.856,34,Light drizzle,1.2,16
2772.0,53.3856118,-6.2559238,66.0,255,36,9319.36,4.939,34,Light drizzle,1.2,16
2773.0,53.3856031,-6.2559231,66.0,255,0,9319.36,5.022,34,Light drizzle,1.2,16
2774.0,53.3856056,-6.2559703,66.0,255,0,9319.36,5.022,34,Light drizzle,1.2,16
2775.0,53.3855961,-6.256009,66.0,255,0,9319.36,0.0,34,Light drizzle,1.2,16
2776.0,53.3856011,-6.2559801,66.0,255,0,9319.36,0.0,34,Light drizzle,1.2,16
2777.0,53.3855866,-6.2559791,66.0,255,0,9319.36,0.0,34,Light drizzle,1.2,16
2778.0,53.3855828,-6.2559788,66.0,255,0,9319.36,0.0,34,Light drizzle,1.2,16
2779.0,53.3855778,-6.2559341,66.0,255,0,9319.36,0.0,34,Light drizzle,1.2,16
2780.0,53.3855815,-6.2559113,66.0,255,0,9319.36,0.0,34,Light drizzle,1.2,16
2781.0,53.3855811,-6.2559066,66.0,255,9,9321.45,1.343,34,Light drizzle,1.2,16
2782.0,53.3855853,-6.255878,66.0,255,17,9321.45,2.686,34,Light drizzle,1.2,16
2783.0,53.3855801,-6.2558996,66.0,255,27,9323.54,3.931,34,Light drizzle,1.2,16
2784.0,53.3855781,-6.2559275,66.0,255,27,9323.54,3.823,34,Light drizzle,1.2,16
2785.0,53.385567,-6.2559501,66.0,255,29,9323.54,3.712,34,Light drizzle,1.2,16
2786.0,53.3855633,-6.2559213,66.0,255,0,9323.54,3.712,34,Light drizzle,1.2,16
2787.0,53.3855608,-6.255912,66.0,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2788.0,53.3855616,-6.2558951,66.0,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2789.0,53.3855601,-6.2558961,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2790.0,53.3855523,-6.255883,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2791.0,53.3855866,-6.2558556,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2792.0,53.3855828,-6.2558526,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2793.0,53.3855815,-6.2558495,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2794.0,53.3856423,-6.2558283,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2795.0,53.3856521,-6.2558288,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2811.0,53.3857608,-6.2558371,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2812.0,53.3857545,-6.2558401,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2813.0,53.38575,-6.255844,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2814.0,53.3857476,-6.2558445,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2815.0,53.3857435,-6.2558435,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2816.0,53.3857436,-6.2558401,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2817.0,53.3857416,-6.255837,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2820.0,53.3857301,-6.2558425,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2821.0,53.3857248,-6.2558486,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2822.0,53.385716,-6.2558548,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2823.0,53.3857108,-6.2558595,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2824.0,53.3857045,-6.2558603,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2825.0,53.3857036,-6.2558516,66.2,255,0,9323.54,0.0,34,Light drizzle,1.2,16
2826.0,53.3857038,-6.2558455,66.2,255,0,9323.95,3.91,34,Light drizzle,1.2,16
2827.0,53.385709,-6.255843,66.2,255,255,9324.55,3.388,34,Light drizzle,1.2,16
2828.0,53.3857091,-6.2558428,66.2,255,255,9324.56,3.413,34,Light drizzle,1.2,16
2829.0,53.3857088,-6.2558405,66.2,255,255,9324.72,3.431,34,Light drizzle,1.2,16
2830.0,53.3857061,-6.2558445,66.2,255,255,9325.12,3.359,34,Light drizzle,1.2,16
2831.0,53.3857046,-6.2558461,66.2,255,255,9325.32,3.424,34,Light drizzle,1.2,16
2832.0,53.3857181,-6.255848,66.2,255,255,9326.82,3.55,34,Light drizzle,1.2,16
2833.0,53.3857371,-6.2558358,66.2,255,255,9326.82,0.0,34,Light drizzle,1.2,16
2834.0,53.3857558,-6.255823,66.2,255,255,9326.82,0.0,34,Light drizzle,1.2,16
2835.0,53.3857731,-6.2558156,66.2,255,255,9326.82,0.0,34,Light drizzle,1.2,16
2836.0,53.3857825,-6.2558165,66.2,255,255,9326.82,0.0,34,Light drizzle,1.2,16
2872.0,53.385926,-6.2558366,66.0,255,0,9326.82,0.0,34,Light drizzle,1.2,16
2873.0,53.3859185,-6.2558333,66.0,255,0,9341.95,0.0,34,Light drizzle,1.2,16
2874.0,53.3859085,-6.2558376,66.0,255,0,9343.1,0.0,34,Light drizzle,1.2,16
2875.0,53.3859021,-6.2558361,66.0,255,0,9343.82,0.0,34,Light drizzle,1.2,16
2876.0,53.3858955,-6.2558408,66.0,255,0,9344.61,0.0,34,Light drizzle,1.2,16
2877.0,53.3858878,-6.2558461,66.0,255,0,9345.54,0.0,34,Light drizzle,1.2,16
2878.0,53.3858788,-6.2558485,66.0,255,0,9346.55,0.0,34,Light drizzle,1.2,16
2879.0,53.3858793,-6.255841,66.0,255,0,9347.05,0.0,34,Light drizzle,1.2,16
2880.0,53.3858693,-6.2558448,66.0,255,0,9348.19,0.0,34,Light drizzle,1.2,16
2881.0,53.38586,-6.2558478,66.0,255,0,9349.24,0.0,34,Light drizzle,1.2,16
2882.0,53.3858538,-6.2558525,66.0,255,0,9349.99,0.0,34,Light drizzle,1.2,16
2883.0,53.3858386,-6.2558566,66.0,255,0,9351.7,0.0,34,Light drizzle,1.2,16
2884.0,53.385824,-6.2558668,66.0,255,0,9353.46,0.0,34,Light drizzle,1.2,16
2885.0,53.3858118,-6.2558686,66.0,255,0,9354.82,0.0,34,Light drizzle,1.2,16
2886.0,53.3857993,-6.2558708,66.0,255,0,9356.21,0.0,34,Light drizzle,1.2,16
