timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
2023-07-08T05:57:17,53.3704286,-6.2548536,13.8,0.0,0.0,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:18,53.3704288,-6.2548535,13.6,0.0,0.0,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:23,53.3704246,-6.2547475,13.0,0.0,2.254,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:24,53.3704233,-6.2546928,13.0,8.38,5.612,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:25,53.3704218,-6.2546353,13.2,8.38,8.964,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:26,53.3704198,-6.2545808,13.2,12.57,10.156,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:27,53.370416,-6.254526,13.2,14.66,10.364,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:28,53.370413,-6.2544648,13.2,23.04,11.542,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:29,53.3704105,-6.254395,13.4,29.32,13.021,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:30,53.3704058,-6.2543243,13.2,29.32,14.389,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:31,53.370398,-6.2542593,13.2,37.7,15.314,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:32,53.3703933,-6.2542021,13.2,41.89,15.491,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:33,53.370397,-6.2541528,13.2,43.98,15.556,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:34,53.3704085,-6.2541133,13.4,43.98,15.091,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:35,53.3704216,-6.2540806,13.4,50.26,14.274,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:36,53.3704405,-6.2540493,13.4,52.35,13.075,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:37,53.3704658,-6.2540265,13.6,52.35,11.884,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:38,53.3704965,-6.2540105,13.6,56.54,11.218,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:39,53.3705325,-6.2539908,13.6,58.63,10.962,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:40,53.3705723,-6.253966,13.6,69.11,11.567,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:41,53.3706141,-6.2539413,13.8,73.3,13.118,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:42,53.3706551,-6.2539168,13.8,73.3,14.756,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:43,53.3706941,-6.253893,14.0,83.78,15.966,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:44,53.3707325,-6.25387,14.0,87.97,16.229,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:45,53.3707715,-6.2538448,14.2,92.16,16.416,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:46,53.3708115,-6.25382,14.2,92.16,16.16,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:47,53.3708518,-6.2537956,14.4,102.64,16.297,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:48,53.3708936,-6.2537705,14.4,106.83,16.621,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:49,53.3709361,-6.2537451,14.6,106.83,16.938,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:50,53.3709771,-6.2537196,14.8,111.02,17.158,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:51,53.3710166,-6.2536978,15.0,117.3,17.262,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:52,53.3710556,-6.2536775,15.4,125.68,17.042,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:53,53.3710956,-6.2536553,15.6,125.68,16.704,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:54,53.371137,-6.253634,15.8,129.87,16.333,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:55,53.371178,-6.2536115,16.2,140.35,16.456,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:56,53.3712181,-6.253588,16.4,144.54,16.6,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:57,53.3712583,-6.253565,16.6,148.73,16.758,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:58,53.3712995,-6.2535391,16.8,148.73,16.744,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:57:59,53.3713423,-6.2535126,17.0,159.21,16.967,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:00,53.3713858,-6.253488,17.2,163.4,17.359,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:01,53.3714281,-6.2534596,17.4,163.4,17.752,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:02,53.3714711,-6.253432,17.6,173.88,17.942,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:03,53.3715148,-6.253406,17.6,180.16,18.018,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:04,53.3715575,-6.2533801,17.6,180.16,18.094,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:05,53.3715993,-6.2533555,17.8,184.35,18.094,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:06,53.371639,-6.2533316,18.0,188.54,17.964,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:07,53.3716758,-6.253309,18.2,196.92,17.46,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:08,53.3717093,-6.2532881,18.4,196.92,16.985,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:09,53.3717416,-6.253269,18.6,205.3,15.829,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:10,53.3717768,-6.253248,18.8,205.3,15.059,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:11,53.3718151,-6.2532225,18.8,213.68,14.357,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:12,53.3718563,-6.2531938,18.8,219.96,14.99,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:13,53.371898,-6.2531665,19.0,219.96,15.624,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:14,53.371941,-6.253138,19.0,224.15,16.567,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:15,53.3719813,-6.2531081,19.2,234.63,16.992,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:16,53.3720203,-6.2530786,19.2,238.82,17.284,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:17,53.3720583,-6.2530548,19.2,238.82,17.194,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:18,53.372095,-6.253031,19.4,243.01,16.877,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:19,53.3721321,-6.2530045,19.4,251.39,16.394,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:20,53.372171,-6.2529743,19.4,251.39,15.919,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:21,53.3722115,-6.2529443,19.4,257.67,15.746,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:22,53.3722516,-6.2529143,19.6,266.05,16.243,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:23,53.372292,-6.2528855,19.6,272.33,16.733,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:24,53.3723316,-6.2528591,19.8,276.52,17.068,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:25,53.3723706,-6.2528316,19.8,276.52,17.028,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:26,53.3724096,-6.2528056,20.0,284.9,16.87,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:27,53.372449,-6.2527801,20.0,289.09,16.682,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:28,53.3724875,-6.2527536,20.0,289.09,16.492,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:29,53.3725258,-6.2527245,20.0,295.37,16.416,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:30,53.3725656,-6.2526968,20.0,299.56,16.402,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:31,53.3726051,-6.2526718,20.0,307.94,16.517,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:32,53.372645,-6.2526486,20.0,314.22,16.6,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:33,53.3726861,-6.2526243,20.0,318.41,16.682,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:34,53.3727256,-6.2526005,20.0,322.6,16.628,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:35,53.3727645,-6.2525763,20.0,326.79,16.621,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:36,53.372803,-6.25255,20.2,326.79,16.621,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:37,53.3728438,-6.252523,20.2,330.98,16.607,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:38,53.372885,-6.2524931,20.4,337.26,16.675,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:39,53.3729246,-6.2524663,20.6,345.64,16.841,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:40,53.3729635,-6.2524418,20.6,349.83,16.916,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:41,53.3730021,-6.2524185,20.6,356.11,16.772,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:42,53.3730391,-6.2523933,20.6,360.3,16.47,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:43,53.3730773,-6.252368,20.8,360.3,16.265,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:44,53.3731183,-6.2523405,20.8,364.49,16.16,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:45,53.3731593,-6.2523126,21.0,374.97,16.423,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:46,53.3731978,-6.252286,21.0,374.97,16.697,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:47,53.3732336,-6.2522575,21.2,379.16,16.978,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:48,53.3732663,-6.2522291,21.2,383.35,16.726,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:49,53.3732976,-6.2522061,21.4,383.35,16.47,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:50,53.3733301,-6.2521813,21.4,391.73,15.754,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:51,53.373367,-6.2521568,21.4,400.11,15.314,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:52,53.3734076,-6.2521333,21.6,404.3,15.239,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:53,53.3734483,-6.2521105,21.8,404.3,15.664,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:54,53.3734891,-6.2520881,21.8,410.58,16.276,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:55,53.3735308,-6.2520645,22.0,418.96,16.6,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:56,53.3735726,-6.2520473,22.0,423.15,16.992,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:57,53.3736133,-6.2520401,22.2,423.15,17.125,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:58,53.3736525,-6.2520328,22.4,427.34,17.06,39.2,SSE,Cloudy,0,15.8
2023-07-08T05:58:59,53.3736928,-6.2520196,22.4,433.62,16.718,39.2,SSE,Cloudy,0,15.8
