timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,Wind speed,Weather,Precipitation,temperature
2023-03-10T09:24:30,53.3853148,-6.2559811,55.2,255,43,0.0,11.981,34,Light drizzle,1.2,16
2023-03-10T09:24:31,53.3853286,-6.2560346,55.2,255,45,4.19,12.884,34,Light drizzle,1.2,16
2023-03-10T09:24:32,53.3853413,-6.256078,55.2,255,46,8.38,13.068,34,Light drizzle,1.2,16
2023-03-10T09:24:33,53.3853541,-6.2561066,55.2,255,47,12.57,13.068,34,Light drizzle,1.2,16
2023-03-10T09:24:34,53.3853868,-6.25609,55.2,255,47,14.66,13.043,34,Light drizzle,1.2,16
2023-03-10T09:24:35,53.3853685,-6.2561291,55.2,255,48,18.85,13.068,34,Light drizzle,1.2,16
2023-03-10T09:24:36,53.3853866,-6.2561846,55.2,255,49,23.04,13.255,34,Light drizzle,1.2,16
2023-03-10T09:24:37,53.3853993,-6.2562406,55.2,255,50,27.23,13.475,34,Light drizzle,1.2,16
2023-03-10T09:24:38,53.3854083,-6.2563086,55.2,255,51,31.42,13.723,34,Light drizzle,1.2,16
2023-03-10T09:24:39,53.3854178,-6.2563645,55.2,255,52,35.61,13.957,34,Light drizzle,1.2,16
2023-03-10T09:24:40,53.3854366,-6.2564391,55.2,255,53,39.8,14.238,34,Light drizzle,1.2,16
2023-03-10T09:24:41,53.3854571,-6.256507,55.4,255,54,43.99,14.357,34,Light drizzle,1.2,16
2023-03-10T09:24:42,53.385483,-6.2565701,55.4,255,54,48.18,14.378,34,Light drizzle,1.2,16
2023-03-10T09:24:43,53.3854975,-6.256635,55.4,255,52,50.27,14.321,34,Light drizzle,1.2,16
2023-03-10T09:24:44,53.3854928,-6.256679,55.6,255,51,52.36,14.116,34,Light drizzle,1.2,16
2023-03-10T09:24:45,53.3854913,-6.2566885,55.6,255,47,56.55,13.482,34,Light drizzle,1.2,16
2023-03-10T09:24:46,53.3855176,-6.2567201,55.6,255,45,58.64,12.69,34,Light drizzle,1.2,16
2023-03-10T09:24:47,53.3855485,-6.2567393,55.6,255,43,64.92,12.168,34,Light drizzle,1.2,16
2023-03-10T09:24:48,53.3855886,-6.2567561,55.4,255,43,69.11,12.546,34,Light drizzle,1.2,16
2023-03-10T09:24:49,53.3856323,-6.2567435,55.4,255,44,73.3,13.46,34,Light drizzle,1.2,16
2023-03-10T09:24:50,53.3856388,-6.2567311,55.4,255,0,75.39,14.321,34,Light drizzle,1.2,16
2023-03-10T09:24:51,53.3856438,-6.2567315,55.4,255,0,79.58,14.555,34,Light drizzle,1.2,16
2023-03-10T09:24:52,53.3856596,-6.2567435,55.4,255,0,81.67,14.396,34,Light drizzle,1.2,16
2023-03-10T09:24:53,53.3856905,-6.2567553,55.4,255,14,85.86,14.011,34,Light drizzle,1.2,16
2023-03-10T09:24:54,53.3857096,-6.256767,55.4,255,31,90.05,13.777,34,Light drizzle,1.2,16
2023-03-10T09:24:55,53.385728,-6.2567781,55.4,255,48,94.24,13.745,34,Light drizzle,1.2,16
2023-03-10T09:24:56,53.385747,-6.256791,55.4,255,51,98.43,14.198,34,Light drizzle,1.2,16
2023-03-10T09:24:57,53.3857695,-6.2568085,55.4,255,52,102.62,14.713,34,Light drizzle,1.2,16
2023-03-10T09:24:58,53.3857916,-6.2568176,55.4,255,54,106.81,15.142,34,Light drizzle,1.2,16
2023-03-10T09:24:59,53.3858091,-6.2568133,55.4,255,55,111.0,15.307,34,Light drizzle,1.2,16
2023-03-10T09:25:00,53.385822,-6.2568191,55.4,255,57,115.19,15.376,34,Light drizzle,1.2,16
2023-03-10T09:25:01,53.3858255,-6.2568733,55.4,255,57,119.38,15.347,34,Light drizzle,1.2,16
2023-03-10T09:25:02,53.3858523,-6.2568943,55.4,255,58,123.57,15.314,34,Light drizzle,1.2,16
2023-03-10T09:25:03,53.3858725,-6.2569521,55.4,255,58,127.76,15.314,34,Light drizzle,1.2,16
2023-03-10T09:25:04,53.3858918,-6.2569953,55.4,255,58,131.95,15.21,34,Light drizzle,1.2,16
2023-03-10T09:25:05,53.385911,-6.257046,55.4,255,58,138.23,14.9,34,Light drizzle,1.2,16
2023-03-10T09:25:06,53.3859301,-6.2570931,55.6,255,59,140.32,14.515,34,Light drizzle,1.2,16
2023-03-10T09:25:07,53.3859458,-6.2571405,55.6,255,0,144.51,13.95,34,Light drizzle,1.2,16
2023-03-10T09:25:08,53.3859558,-6.2572008,55.6,255,10,146.6,13.453,34,Light drizzle,1.2,16
2023-03-10T09:25:09,53.3859651,-6.2572661,55.6,255,21,150.79,12.827,34,Light drizzle,1.2,16
2023-03-10T09:25:10,53.3859775,-6.2573206,55.6,255,35,154.98,12.395,34,Light drizzle,1.2,16
2023-03-10T09:25:11,53.3859831,-6.2574038,55.6,255,38,157.07,12.092,34,Light drizzle,1.2,16
2023-03-10T09:25:12,53.3859801,-6.257474,55.6,255,40,161.26,12.161,34,Light drizzle,1.2,16
2023-03-10T09:25:13,53.3859621,-6.2575275,55.4,255,38,165.45,12.546,34,Light drizzle,1.2,16
2023-03-10T09:25:14,53.3859363,-6.2575616,55.4,255,36,169.64,12.985,34,Light drizzle,1.2,16
2023-03-10T09:25:15,53.3859093,-6.2575706,55.4,255,35,171.73,13.255,34,Light drizzle,1.2,16
2023-03-10T09:25:16,53.3858853,-6.2575565,55.4,255,33,173.82,13.309,34,Light drizzle,1.2,16
2023-03-10T09:25:17,53.3858688,-6.2575355,55.4,255,32,178.01,12.946,34,Light drizzle,1.2,16
2023-03-10T09:25:18,53.3858526,-6.2574983,55.2,255,31,182.2,12.492,34,Light drizzle,1.2,16
2023-03-10T09:25:19,53.3858348,-6.2574545,55.0,255,31,186.39,12.125,34,Light drizzle,1.2,16
2023-03-10T09:25:20,53.385815,-6.2574065,55.0,255,32,190.58,12.517,34,Light drizzle,1.2,16
2023-03-10T09:25:21,53.3857961,-6.2573593,55.0,255,33,194.77,13.392,34,Light drizzle,1.2,16
2023-03-10T09:25:22,53.3857751,-6.2573113,55.0,255,36,196.86,14.22,34,Light drizzle,1.2,16
2023-03-10T09:25:23,53.3857561,-6.257275,55.2,255,37,203.14,14.515,34,Light drizzle,1.2,16
2023-03-10T09:25:24,53.3857373,-6.257237,55.2,255,40,205.23,14.364,34,Light drizzle,1.2,16
2023-03-10T09:25:25,53.3857178,-6.257193,55.4,255,46,209.42,14.087,34,Light drizzle,1.2,16
2023-03-10T09:25:26,53.385699,-6.2571443,55.4,255,51,213.61,13.997,34,Light drizzle,1.2,16
2023-03-10T09:25:27,53.3856826,-6.2570983,55.2,255,55,217.8,14.054,34,Light drizzle,1.2,16
2023-03-10T09:25:28,53.3856638,-6.2570513,55.2,255,54,221.99,14.357,34,Light drizzle,1.2,16
2023-03-10T09:25:29,53.3856433,-6.2569993,55.2,255,54,226.18,14.771,34,Light drizzle,1.2,16
2023-03-10T09:25:30,53.3856238,-6.256953,55.2,255,54,230.37,15.134,34,Light drizzle,1.2,16
2023-03-10T09:25:31,53.3856046,-6.2569011,55.2,255,54,234.56,15.307,34,Light drizzle,1.2,16
2023-03-10T09:25:32,53.3855848,-6.2568545,55.2,255,54,240.84,15.142,34,Light drizzle,1.2,16
2023-03-10T09:25:33,53.3855631,-6.2568143,55.4,255,54,242.93,14.782,34,Light drizzle,1.2,16
