timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
2023-10-27T07:32:21,53.384251,-6.2533783,58.8,2.02,7.769,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:22,53.3842396,-6.2533543,58.8,4.05,7.229,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:23,53.3842263,-6.253327,58.6,6.39,8.935,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:24,53.3842096,-6.2532945,58.6,9.23,10.825,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:25,53.3841921,-6.2532613,58.4,12.16,10.541,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:26,53.3841728,-6.2532345,58.4,14.94,9.9,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:27,53.3841493,-6.2532091,58.4,18.05,11.952,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:28,53.38412,-6.253188,58.4,21.59,13.237,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:29,53.384086,-6.2531716,58.4,25.51,14.666,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:30,53.3840478,-6.253166,58.4,29.77,15.754,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:31,53.3840068,-6.253173,58.4,34.34,17.014,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:32,53.3839645,-6.2531855,58.4,39.11,17.561,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:33,53.3839223,-6.2531985,58.6,43.87,17.28,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:34,53.3838806,-6.2532073,58.6,48.54,16.873,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:35,53.3838398,-6.2532165,58.8,53.11,16.499,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:36,53.3837996,-6.2532305,58.8,57.67,16.819,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:37,53.3837603,-6.253255,59.0,62.32,17.122,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:38,53.383722,-6.253288,59.0,67.1,17.514,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:39,53.3836846,-6.2533241,59.2,71.89,17.179,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:40,53.3836476,-6.2533595,59.2,76.62,17.143,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:41,53.3836111,-6.2533935,59.4,81.25,16.643,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:42,53.3835756,-6.253428,59.4,85.81,16.456,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:43,53.3835396,-6.2534675,59.6,90.58,17.608,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:44,53.383504,-6.2535098,59.6,95.43,17.428,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:45,53.3834716,-6.2535551,59.6,100.11,16.765,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:46,53.3834481,-6.25361,59.8,104.58,16.045,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:47,53.3834366,-6.2536748,59.8,109.06,16.499,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:48,53.3834383,-6.2537443,60.0,113.67,16.97,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:49,53.3834515,-6.2538111,60.2,118.32,16.985,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:50,53.3834706,-6.2538746,60.2,123.03,17.024,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:51,53.383492,-6.253936,60.2,127.74,16.942,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:52,53.383514,-6.2539953,60.2,132.36,16.643,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:53,53.3835356,-6.2540533,60.2,136.89,16.265,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:54,53.3835583,-6.254111,60.2,141.47,16.61,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:55,53.3835825,-6.2541695,60.2,146.18,17.06,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:56,53.3836063,-6.25423,60.0,150.98,17.356,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:57,53.3836298,-6.2542905,60.0,155.76,17.19,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:58,53.3836536,-6.2543491,60.0,160.45,16.902,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:32:59,53.383676,-6.2544085,60.0,165.11,16.787,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:00,53.3836955,-6.2544701,60.0,169.72,16.672,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:01,53.3837168,-6.2545313,60.0,174.41,17.075,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:02,53.3837408,-6.254593,59.8,179.29,17.798,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:03,53.3837651,-6.254654,59.8,184.15,17.42,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:04,53.3837885,-6.2547143,59.8,188.91,17.104,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:05,53.3838118,-6.254773,59.8,193.58,16.726,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:06,53.3838333,-6.2548318,59.8,198.14,16.391,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:07,53.3838498,-6.2548943,59.8,202.67,16.366,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:08,53.3838596,-6.2549611,59.8,207.22,16.546,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:09,53.3838591,-6.255032,59.8,211.92,17.003,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:10,53.3838495,-6.255101,59.6,216.61,16.837,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:11,53.3838315,-6.2551643,59.6,221.25,16.754,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:12,53.3838101,-6.2552251,59.6,225.93,16.909,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:13,53.3837886,-6.2552865,59.6,230.64,17.093,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:14,53.3837678,-6.2553485,59.4,235.35,16.924,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:15,53.3837455,-6.255409,59.4,240.06,16.87,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:16,53.3837241,-6.2554678,59.4,244.62,16.366,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:17,53.3837001,-6.2555281,59.4,249.42,17.665,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:18,53.3836761,-6.2555905,59.4,254.33,17.82,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:19,53.383654,-6.2556523,59.4,259.1,17.118,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:20,53.3836335,-6.255713,59.4,263.72,16.556,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:21,53.383614,-6.2557728,59.4,268.23,16.438,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:22,53.3835928,-6.2558326,59.4,272.84,16.816,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:23,53.38357,-6.255893,59.4,277.57,17.266,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:24,53.3835478,-6.2559541,59.4,282.31,17.1,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:25,53.3835271,-6.2560156,59.2,286.98,16.945,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:26,53.3835073,-6.2560771,59.2,291.61,16.585,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:27,53.3834878,-6.2561386,59.2,296.22,16.744,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:28,53.3834665,-6.2561981,59.2,300.82,16.56,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:33:29,53.3834426,-6.2562563,59.2,305.5,16.996,14.8,S,Patchy rain possible,0,10.0
