timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
2023-10-27T09:23:08,53.3851131,-6.2537935,65.2,0.0,0.0,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:09,53.3851116,-6.2537921,65.2,0.0,0.0,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:13,53.3850533,-6.2537021,65.0,0.0,17.06,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:14,53.3850338,-6.2536323,64.6,13.66,18.774,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:15,53.3850108,-6.253553,64.4,19.5,21.892,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:16,53.3849838,-6.2534685,64.0,25.84,22.219,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:17,53.3849565,-6.2533848,63.6,32.16,22.684,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:18,53.3849281,-6.253304,63.2,38.37,22.216,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:19,53.3848988,-6.2532221,63.0,44.69,22.27,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:20,53.3848658,-6.2531468,62.6,50.88,22.126,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:21,53.3848253,-6.253085,62.6,56.95,21.478,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:22,53.38478,-6.2530428,62.4,62.71,19.912,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:23,53.3847283,-6.2530265,62.2,68.55,21.006,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:24,53.3846775,-6.2530458,62.2,74.33,20.524,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:25,53.3846248,-6.2530658,62.0,80.33,21.575,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:26,53.3845723,-6.2530826,62.0,86.26,21.107,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:27,53.3845221,-6.2530975,62.0,91.92,19.75,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:28,53.3844745,-6.2531085,62.0,97.25,18.522,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:29,53.384429,-6.253116,62.0,102.33,17.777,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:30,53.3843861,-6.2531235,62.0,107.11,17.334,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:31,53.384344,-6.2531318,62.0,111.82,16.826,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:32,53.384299,-6.2531473,62.2,116.92,18.209,13.7,S,Patchy rain possible,0,11.1
2023-10-27T09:23:33,53.3842511,-6.2531585,62.2,122.29,19.613,13.7,S,Patchy rain possible,0,11.1
