timestamp,position_lat,position_long,altitude,distance,speed,cycle_length,cycle_length.1,Wind speed,Wind Direction,Weather,Precipitation,temperature
2023-07-06T09:16:45,53.384105,-6.2531973,52.8,3633.67,22.784,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:46,53.3840495,-6.2532088,53.0,3639.95,22.77,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:47,53.3839938,-6.2532206,53.2,3646.23,22.687,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:48,53.3839371,-6.2532328,53.4,3652.51,22.59,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:49,53.3838795,-6.2532465,53.6,3658.79,22.514,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:50,53.3838216,-6.2532643,54.0,3671.36,22.741,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:51,53.3837655,-6.2532925,54.2,3671.36,22.99,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:52,53.3837123,-6.2533336,54.4,3677.64,23.245,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:53,53.3836603,-6.25338,54.6,3690.21,23.224,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:54,53.3836086,-6.253426,54.6,3690.21,23.195,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:55,53.3835588,-6.2534748,54.8,3696.49,23.177,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:56,53.3835138,-6.253534,54.8,3709.06,23.094,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:57,53.383479,-6.2536005,54.8,3709.06,23.011,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:58,53.3834581,-6.2536748,54.8,3715.34,22.756,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:16:59,53.383451,-6.2537533,55.0,3721.62,22.158,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:00,53.3834576,-6.2538298,55.0,3725.81,21.208,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:01,53.3834753,-6.2539008,55.2,3732.09,20.092,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:02,53.3835013,-6.2539726,55.2,3736.28,19.292,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:03,53.3835316,-6.2540485,55.4,3742.56,18.839,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:04,53.3835635,-6.2541313,55.4,3748.84,19.127,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:05,53.3835958,-6.2542166,55.4,3757.22,20.311,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:06,53.3836288,-6.2542996,55.4,3763.5,22.018,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:07,53.38366,-6.2543825,55.2,3769.78,23.328,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:08,53.383689,-6.2544636,55.2,3776.06,23.677,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:09,53.3837185,-6.2545426,55.0,3788.63,23.148,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:10,53.3837513,-6.2546213,55.0,3788.63,22.568,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:11,53.3837846,-6.2547043,55.0,3794.91,22.316,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:12,53.3838181,-6.2547876,55.0,3801.19,22.694,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:13,53.3838461,-6.2548733,55.0,3807.47,23.188,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:14,53.3838605,-6.2549576,55.0,3813.75,23.548,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:15,53.3838611,-6.2550401,55.0,3820.03,23.209,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:16,53.3838515,-6.2551178,55.0,3820.03,22.763,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:17,53.383834,-6.2551888,55.2,3830.51,21.233,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:18,53.3838121,-6.255259,55.2,3834.7,19.919,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:19,53.3837838,-6.2553325,55.2,3840.98,18.529,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:20,53.3837555,-6.2554131,55.0,3847.26,18.644,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:21,53.3837261,-6.2554981,55.0,3859.83,20.023,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:22,53.3836975,-6.2555863,54.8,3859.83,21.467,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:23,53.3836695,-6.2556743,54.8,3866.11,22.853,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:24,53.383641,-6.2557593,54.8,3880.78,23.101,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:25,53.3836123,-6.2558416,54.8,3880.78,23.36,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:26,53.3835831,-6.2559236,54.8,3887.06,23.094,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:27,53.3835573,-6.2560108,54.8,3893.34,22.838,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:28,53.3835333,-6.2561015,54.6,3899.62,22.68,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:29,53.383507,-6.2561905,54.4,3905.9,22.86,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:30,53.3834816,-6.2562776,54.4,3912.18,23.195,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:31,53.3834541,-6.2563673,54.2,3918.46,23.328,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:32,53.3834265,-6.2564491,54.2,3924.74,23.216,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:33,53.383404,-6.2565163,54.4,3935.22,22.612,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:34,53.3833876,-6.2565713,54.4,3935.22,22.108,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:35,53.3833793,-6.2566168,54.6,3939.41,21.33,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:36,53.3833823,-6.2566565,54.6,3945.69,18.796,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:37,53.3833963,-6.2566953,54.8,3945.69,16.265,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:38,53.383417,-6.2567396,54.8,3947.78,13.475,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:39,53.3834396,-6.2567913,54.8,3956.16,12.65,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:40,53.3834641,-6.256849,54.8,3956.16,11.837,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:41,53.383493,-6.2569086,54.8,3956.16,11.642,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:42,53.3835253,-6.2569648,54.8,3966.64,13.158,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:43,53.3835608,-6.2570091,54.8,3972.92,15.383,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:44,53.3835978,-6.257038,54.8,3977.11,17.633,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:45,53.3836353,-6.2570528,54.8,3985.49,17.752,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:46,53.3836726,-6.25706,54.8,3985.49,17.165,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:47,53.3837075,-6.2570516,54.8,3989.68,16.319,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:48,53.3837351,-6.2570266,55.0,3998.06,15.548,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:49,53.383752,-6.256992,55.2,3998.06,14.771,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:50,53.3837536,-6.2569528,55.4,4000.15,14.177,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:51,53.3837471,-6.2569208,55.6,4004.34,13.687,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:52,53.383732,-6.2569016,55.8,4004.34,13.194,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:53,53.3837136,-6.2568941,55.8,4006.43,12.344,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:54,53.3836898,-6.2568843,56.0,4010.62,11.408,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:55,53.383658,-6.2568708,56.2,4012.71,10.199,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:56,53.3836186,-6.2568581,56.0,4012.71,9.4,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:57,53.3835728,-6.2568381,55.6,4027.38,10.224,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:58,53.3835241,-6.2568058,55.4,4027.38,11.333,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:17:59,53.3834776,-6.256767,55.0,4033.66,14.548,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:00,53.3834361,-6.2567288,54.8,4044.14,16.931,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:01,53.3834008,-6.2566901,54.8,4044.14,19.321,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:02,53.3833751,-6.256645,54.8,4048.33,19.094,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:03,53.3833621,-6.2565925,54.6,4056.71,17.647,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:04,53.383363,-6.2565421,54.6,4056.71,16.193,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:05,53.3833736,-6.2564918,54.8,4058.8,14.998,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:06,53.3833918,-6.2564375,54.8,4067.18,14.378,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:07,53.3834163,-6.2563791,54.8,4067.18,13.756,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:08,53.383445,-6.2563163,54.8,4073.46,13.738,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:09,53.383474,-6.2562491,54.8,4077.65,14.893,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:10,53.3835036,-6.2561761,54.6,4083.93,16.697,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:11,53.3835335,-6.2560951,54.6,4090.21,18.673,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:12,53.3835631,-6.2560091,54.4,4096.49,20.243,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:13,53.3835923,-6.255922,54.2,4102.77,21.607,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:14,53.3836238,-6.2558388,54.2,4111.15,22.658,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:15,53.3836566,-6.2557578,54.2,4123.72,23.141,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:16,53.3836871,-6.2556761,54.2,4123.72,23.195,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:17,53.3837171,-6.2555933,54.0,4130.0,22.975,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:18,53.3837471,-6.25551,54.0,4136.28,22.867,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:19,53.383776,-6.255425,54.0,4142.56,22.784,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:20,53.3838048,-6.2553385,54.0,4148.84,22.867,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:21,53.3838331,-6.2552518,54.0,4155.12,23.087,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:22,53.3838595,-6.2551673,54.0,4161.4,23.278,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:23,53.3838795,-6.255088,54.2,4167.68,23.224,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:24,53.3838886,-6.2550098,54.4,4178.16,21.992,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:25,53.383885,-6.2549365,54.8,4178.16,20.765,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:26,53.3838706,-6.2548688,55.0,4182.35,19.321,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:27,53.3838491,-6.2548045,55.2,4192.83,18.59,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:28,53.3838228,-6.2547363,55.2,4192.83,17.852,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:29,53.3837945,-6.2546638,55.2,4199.11,17.752,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:30,53.3837665,-6.2545858,55.2,4211.68,18.936,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:31,53.3837383,-6.2545055,55.2,4211.68,20.113,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:32,53.3837073,-6.2544235,55.0,4217.96,21.352,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:33,53.3836746,-6.2543406,54.8,4224.24,21.841,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:34,53.383642,-6.2542561,55.0,4230.52,22.46,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:35,53.383609,-6.254175,55.2,4236.8,22.968,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:36,53.3835765,-6.2540943,55.2,4249.37,23.119,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:37,53.3835463,-6.2540108,55.0,4249.37,23.148,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:38,53.3835175,-6.2539258,54.8,4257.75,22.921,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:39,53.3834936,-6.2538475,54.6,4268.23,22.543,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:40,53.3834795,-6.2537763,54.8,4268.23,22.158,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:41,53.3834766,-6.2537083,54.8,4272.42,21.715,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:42,53.3834838,-6.2536461,55.0,4276.61,21.035,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:43,53.3835028,-6.253586,55.0,4280.8,19.588,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:44,53.3835323,-6.2535301,55.2,4287.08,17.77,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:45,53.3835703,-6.2534806,55.2,4291.27,16.697,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:46,53.3836143,-6.2534346,55.2,4297.55,16.916,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:47,53.3836626,-6.2533855,55.2,4303.83,18.191,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:48,53.3837145,-6.2533375,55.2,4310.11,19.796,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:49,53.3837705,-6.2532961,55.2,4316.39,21.301,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:50,53.3838295,-6.2532686,55.0,4322.67,22.536,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:51,53.3838896,-6.253252,55.0,4331.05,23.436,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:52,53.3839496,-6.2532416,55.0,4337.33,23.933,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:53,53.3840101,-6.2532278,55.0,4343.61,24.044,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:54,53.3840706,-6.2532088,54.8,4349.89,24.055,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:55,53.3841303,-6.2531875,54.6,4349.89,24.03,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:56,53.3841911,-6.2531671,54.6,4364.56,24.077,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:57,53.3842506,-6.2531511,54.4,4370.84,24.221,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:58,53.3843083,-6.2531388,54.4,4377.12,24.361,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:18:59,53.3843643,-6.2531295,54.2,4383.4,24.196,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:00,53.3844185,-6.2531215,54.2,4389.68,23.587,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:01,53.3844698,-6.2531128,54.2,4395.96,22.709,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:02,53.3845203,-6.2531023,54.2,4402.24,21.827,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:03,53.384574,-6.253088,54.2,4406.43,21.067,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:04,53.3846298,-6.2530668,54.2,4412.71,20.675,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:05,53.3846865,-6.2530506,54.2,4421.09,21.02,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:06,53.3847443,-6.2530565,54.2,4427.37,21.949,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:07,53.3847971,-6.2530901,54.4,4427.37,22.784,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:08,53.384842,-6.253146,54.8,4439.94,23.148,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:09,53.3848801,-6.2532183,55.0,4446.22,22.817,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:10,53.3849136,-6.2532995,55.2,4452.5,22.522,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:11,53.3849431,-6.2533846,55.6,4458.78,22.493,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:12,53.3849705,-6.25347,55.6,4465.06,22.838,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:13,53.3849985,-6.2535528,55.4,4471.34,23.141,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:14,53.3850293,-6.2536276,55.6,4477.62,23.087,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:15,53.3850578,-6.2536855,55.8,4483.9,22.709,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:16,53.385085,-6.2537218,56.2,4488.09,22.212,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:17,53.3851101,-6.2537293,56.4,4490.18,21.089,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:18,53.3851306,-6.253724,56.8,4494.37,19.292,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:19,53.3851631,-6.2537326,57.2,4494.37,17.633,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:20,53.385195,-6.2537541,57.4,4502.75,15.556,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:21,53.3852228,-6.2537841,57.4,4504.84,14.418,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:22,53.3852485,-6.2538218,57.6,4509.03,13.345,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:23,53.3852715,-6.2538695,57.8,4513.22,13.378,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:24,53.3852931,-6.2539243,57.8,4517.41,13.399,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:25,53.3853156,-6.2539861,57.8,4521.6,13.594,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:26,53.3853408,-6.2540555,57.8,4527.88,14.328,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:27,53.385367,-6.2541261,57.6,4534.16,15.808,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:28,53.385387,-6.2542026,57.6,4538.35,17.618,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:29,53.3854065,-6.2542695,57.6,4544.63,19.058,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:30,53.385429,-6.2543318,57.8,4548.82,19.465,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:31,53.3854438,-6.2544078,57.8,4555.1,19.148,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:32,53.3854566,-6.2544933,57.8,4559.29,18.742,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:33,53.3854588,-6.2545898,57.4,4565.57,19.08,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:34,53.3854508,-6.2546873,57.4,4573.95,20.282,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:35,53.3854493,-6.2547783,57.2,4578.14,21.632,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:36,53.3854605,-6.2548601,57.2,4584.42,22.41,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:37,53.38548,-6.2549305,57.2,4590.7,22.082,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:38,53.3855045,-6.2549968,57.2,4594.89,21.118,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:39,53.3855343,-6.2550598,57.6,4601.17,19.807,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:40,53.3855663,-6.2551283,57.8,4607.45,18.936,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:41,53.3855953,-6.2552071,58.2,4611.64,19.03,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:42,53.3856243,-6.2552908,58.2,4617.92,19.94,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:43,53.3856568,-6.2553775,58.2,4626.3,21.15,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:44,53.3856865,-6.255467,58.2,4632.58,22.28,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:45,53.3857155,-6.255551,58.2,4638.86,23.17,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:46,53.3857418,-6.2556255,58.2,4645.14,23.245,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:47,53.3857671,-6.2556933,58.0,4649.33,22.493,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:48,53.3857861,-6.2557635,58.0,4655.61,21.056,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:49,53.3858043,-6.2558331,58.2,4659.8,19.609,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:50,53.3858228,-6.2558955,58.2,4663.99,18.396,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:51,53.3858436,-6.2559616,58.4,4668.18,17.586,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:52,53.3858666,-6.2560333,58.4,4674.46,17.143,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:53,53.385894,-6.256107,58.4,4680.74,17.15,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:54,53.385925,-6.2561828,58.4,4684.93,17.806,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:55,53.3859498,-6.2562538,58.4,4691.21,19.03,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:56,53.3859708,-6.2563096,58.4,4695.4,20.106,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:57,53.3859888,-6.2563538,58.6,4699.59,20.588,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:58,53.385996,-6.2563993,58.6,4703.78,19.897,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:19:59,53.3859613,-6.2564125,58.8,4707.97,18.302,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:00,53.3859346,-6.2564241,58.8,4712.16,16.47,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:01,53.385916,-6.256437,59.0,4714.25,15.174,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:02,53.385902,-6.2564343,59.2,4716.34,14.666,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:03,53.3858898,-6.2564441,59.4,4720.53,13.828,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:04,53.3858751,-6.2564578,59.4,4722.62,12.719,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:05,53.385857,-6.2564735,59.6,4724.71,11.347,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:06,53.3858463,-6.2564913,59.6,4726.8,10.447,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:07,53.3858558,-6.2565303,59.8,4730.99,9.814,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:08,53.3858475,-6.2565845,59.8,4733.08,9.475,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:09,53.385818,-6.2566428,59.6,4739.36,9.421,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:10,53.3857768,-6.256695,59.4,4743.55,10.267,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:11,53.38573,-6.2567251,59.2,4749.83,12.593,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:12,53.3856968,-6.2567155,59.0,4754.02,15.808,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:13,53.38567,-6.2567023,59.0,4758.21,18.061,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:14,53.3856525,-6.256659,59.0,4762.4,18.144,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:15,53.3856298,-6.2566086,58.8,4766.59,16.848,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:16,53.3856058,-6.2565498,58.6,4772.87,15.865,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:17,53.3855818,-6.25649,58.2,4777.06,16.085,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:18,53.3855588,-6.2564208,58.0,4783.34,17.082,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:19,53.3855328,-6.2563533,58.2,4789.62,18.176,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:20,53.3855026,-6.2562896,58.4,4795.9,19.12,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:21,53.385476,-6.2562198,58.6,4800.09,20.084,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:22,53.3854511,-6.256153,58.8,4806.37,20.869,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:23,53.3854276,-6.2560846,59.0,4812.65,21.089,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:24,53.3854115,-6.2560323,59.0,4816.84,20.786,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:25,53.3853883,-6.2559756,58.8,4823.12,20.196,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:26,53.3853676,-6.255915,58.6,4827.31,19.519,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:27,53.3853465,-6.2558596,58.6,4833.59,18.749,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:28,53.3853265,-6.2558028,58.6,4837.78,18.018,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:29,53.3853051,-6.255752,58.4,4841.97,17.366,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:30,53.3852711,-6.2557201,58.4,4846.16,16.733,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:31,53.3852336,-6.2556665,58.6,4852.44,16.441,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:32,53.3852001,-6.255613,58.6,4856.63,16.607,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:33,53.3851773,-6.2555623,58.8,4860.82,17.262,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:34,53.385155,-6.2555281,58.8,4860.82,17.867,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:35,53.3851441,-6.2555243,59.0,4867.1,18.13,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:36,53.385148,-6.2555143,59.2,4869.19,16.931,65535,14,16.9,S,Cloudy,0,16
2023-07-06T09:20:37,53.3851523,-6.2555236,59.4,4871.28,14.756,65535,14,16.9,S,Cloudy,0,16
