timestamp,position_lat,position_long,altitude,distance,speed,Wind speed,Wind Direction,Weather,Precipitation,temperature
2023-10-27T07:45:45,53.3852056,-6.2537123,62.6,1.25,5.332,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:46,53.3851931,-6.2537103,62.4,2.64,4.979,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:48,53.385154,-6.2536981,62.2,2.64,9.792,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:49,53.3851336,-6.2536771,62.0,9.6,10.094,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:50,53.3851075,-6.2536498,61.8,13.02,13.093,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:51,53.3850736,-6.253603,61.6,17.89,19.307,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:52,53.3850391,-6.253538,61.2,23.65,21.474,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:53,53.3850081,-6.2534646,60.8,29.6,21.73,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:54,53.3849796,-6.2533861,60.4,35.69,22.01,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:55,53.384951,-6.2533068,60.0,41.82,22.169,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:56,53.384922,-6.2532263,59.8,48.05,22.18,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:57,53.384891,-6.2531483,59.4,54.26,22.054,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:58,53.3848536,-6.2530823,59.4,60.28,21.337,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:45:59,53.3848076,-6.2530376,59.0,66.18,21.172,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:00,53.3847583,-6.2530206,58.8,71.77,19.645,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:01,53.3847106,-6.2530476,58.8,77.36,19.793,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:02,53.3846615,-6.2530803,58.8,83.22,21.42,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:03,53.3846086,-6.2531025,58.6,89.28,21.564,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:04,53.3845555,-6.2531263,58.6,95.38,21.15,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:05,53.3845043,-6.2531476,58.6,101.23,20.7,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:06,53.3844578,-6.2531655,58.6,106.53,18.695,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:07,53.3844136,-6.253179,58.8,111.52,17.77,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:08,53.3843701,-6.2531866,58.8,116.37,17.676,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:09,53.3843238,-6.2531953,58.8,121.54,19.116,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:10,53.384277,-6.2531951,58.8,126.74,19.649,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:11,53.3842315,-6.2531835,58.8,131.85,20.714,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:12,53.3841833,-6.2531895,58.6,137.21,20.038,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:13,53.3841375,-6.2531951,58.6,142.31,18.472,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:14,53.3840921,-6.2531936,58.6,147.35,18.446,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:15,53.3840455,-6.2531978,58.6,152.53,19.238,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:16,53.3839956,-6.253203,58.6,158.08,20.027,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:17,53.383945,-6.2532106,58.8,163.72,20.164,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:18,53.3838956,-6.2532251,59.0,169.28,19.804,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:19,53.3838478,-6.2532446,59.0,174.74,19.418,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:20,53.3838006,-6.253269,59.2,180.23,19.343,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:21,53.3837548,-6.2533013,59.4,185.74,19.897,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:22,53.3837095,-6.2533406,59.4,191.4,20.452,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:23,53.3836653,-6.2533801,59.6,196.96,19.76,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:24,53.3836225,-6.2534188,59.8,202.36,19.033,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:25,53.3835806,-6.25346,60.0,207.75,19.404,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:26,53.3835391,-6.2535065,60.0,213.29,20.16,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:27,53.3835006,-6.2535613,60.0,218.9,20.095,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:28,53.3834745,-6.2536311,60.0,224.35,19.814,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:29,53.3834621,-6.253708,60.2,229.63,19.278,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:30,53.383464,-6.2537896,60.4,235.03,19.865,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:31,53.3834801,-6.2538658,60.4,240.39,19.613,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:32,53.3835041,-6.2539346,60.4,245.66,19.372,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:33,53.38353,-6.254003,60.4,251.03,19.678,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:34,53.3835558,-6.254073,60.4,256.48,19.922,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:35,53.3835831,-6.2541426,60.4,261.99,19.922,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:36,53.383611,-6.25421,60.4,267.42,19.688,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:37,53.3836386,-6.2542773,60.4,272.83,19.67,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:38,53.3836656,-6.254346,60.4,278.28,19.811,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:39,53.3836893,-6.2544185,60.4,283.75,19.93,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:40,53.3837113,-6.2544911,60.4,289.14,19.465,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:41,53.3837366,-6.2545615,60.4,294.58,19.886,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:42,53.3837641,-6.254631,60.4,300.1,20.146,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:43,53.3837931,-6.2546976,60.2,305.56,19.652,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:44,53.383822,-6.254763,60.2,310.95,19.544,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:45,53.3838491,-6.2548326,60.2,316.46,20.038,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:46,53.383868,-6.2549096,60.2,321.97,20.063,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:47,53.3838756,-6.2549916,60.4,327.46,19.944,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:48,53.3838676,-6.2550731,60.4,332.93,19.771,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:49,53.3838525,-6.2551495,60.2,338.26,18.954,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:50,53.383831,-6.2552201,60.2,343.51,19.17,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:51,53.3838055,-6.2552898,60.0,348.92,20.016,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:52,53.3837783,-6.2553615,60.0,354.55,20.437,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:53,53.3837518,-6.2554328,59.8,360.11,19.966,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:54,53.3837276,-6.2555045,59.8,365.56,19.408,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:55,53.3837056,-6.255575,59.8,370.83,19.055,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:56,53.3836806,-6.2556451,59.8,376.24,19.793,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:57,53.383655,-6.2557165,59.6,381.75,20.027,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:58,53.3836313,-6.2557886,59.6,387.2,19.811,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:46:59,53.3836073,-6.2558605,59.6,392.66,19.681,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:00,53.3835833,-6.2559316,59.6,398.07,19.541,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:01,53.3835583,-6.2560026,59.6,403.53,19.818,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:02,53.3835313,-6.2560718,59.6,409.0,19.793,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:03,53.3835023,-6.2561385,59.4,414.47,19.642,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:04,53.3834743,-6.256205,59.4,419.86,19.422,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:05,53.383451,-6.2562753,59.4,425.18,19.433,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:06,53.3834251,-6.2563486,59.4,430.82,20.873,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:07,53.3833998,-6.2564215,59.2,436.4,19.98,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:08,53.3833756,-6.2564925,59.2,441.82,19.638,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:09,53.3833515,-6.2565621,59.2,447.15,19.17,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:10,53.3833265,-6.2566308,59.2,452.47,19.447,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:11,53.3832968,-6.2566976,59.0,457.99,20.192,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:12,53.3832671,-6.2567663,59.0,463.61,20.236,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:13,53.383239,-6.2568348,59.0,469.11,19.804,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:14,53.3832115,-6.2569025,58.8,474.54,19.508,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:15,53.3831838,-6.2569691,58.8,479.91,19.343,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:16,53.3831536,-6.2570346,58.8,485.39,19.951,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:17,53.3831238,-6.2571001,58.6,490.85,19.436,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:18,53.3830953,-6.2571661,58.6,496.24,19.508,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:19,53.3830656,-6.2572345,58.6,501.84,20.358,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:20,53.3830353,-6.2573006,58.4,507.36,19.714,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:21,53.383005,-6.2573633,58.4,512.7,19.206,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:22,53.3829745,-6.257425,58.4,518.01,19.192,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:23,53.3829446,-6.2574891,58.4,523.4,19.526,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:24,53.3829153,-6.2575555,58.2,528.87,19.847,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:25,53.3828866,-6.2576233,58.2,534.37,19.85,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:26,53.3828586,-6.2576913,58.2,539.84,19.613,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:27,53.3828316,-6.2577593,58.0,545.25,19.541,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:28,53.3828056,-6.25783,58.0,550.75,19.775,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:29,53.382792,-6.2579061,58.0,556.01,19.087,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:30,53.3827923,-6.2579861,58.0,561.3,19.152,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:31,53.3828056,-6.2580531,58.0,565.98,16.898,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:32,53.3828368,-6.2581103,58.0,571.11,19.022,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:33,53.3828748,-6.2581566,58.0,576.33,19.048,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:34,53.3829006,-6.2582106,58.0,580.91,15.109,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:35,53.382932,-6.2582665,58.2,585.99,19.703,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:36,53.3829716,-6.258315,58.4,591.43,19.523,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:37,53.3830046,-6.2583536,58.4,595.9,15.174,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:38,53.383043,-6.2583948,58.4,600.96,18.49,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:39,53.3830845,-6.2584366,58.6,606.34,18.421,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:40,53.3831241,-6.2584841,58.6,611.74,19.094,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:41,53.383167,-6.258535,58.8,617.57,20.941,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:42,53.3832051,-6.2586056,58.6,623.88,20.624,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:43,53.383242,-6.2586666,58.8,629.63,21.355,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:44,53.3832858,-6.2587131,58.8,635.38,20.959,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:45,53.3833183,-6.2587648,58.8,640.36,17.737,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:46,53.383351,-6.2588158,59.0,645.31,18.425,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:47,53.3833876,-6.2588583,59.0,650.26,18.004,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:48,53.3834311,-6.2588911,59.2,655.55,18.972,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:49,53.38348,-6.2589105,59.2,661.13,19.253,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:50,53.3835295,-6.2589088,59.4,666.62,19.249,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:51,53.383575,-6.2588955,59.4,671.75,16.294,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:52,53.3836091,-6.2588745,59.6,675.78,12.863,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:53,53.3836323,-6.2588488,59.8,678.87,9.634,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:54,53.3836505,-6.2588281,60.0,681.31,7.837,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:55,53.3836671,-6.2588111,60.0,683.47,7.29,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:56,53.383684,-6.2587971,60.2,685.56,6.923,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:57,53.3836998,-6.2587848,60.2,687.5,6.448,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:58,53.3837151,-6.2587723,60.4,689.38,5.998,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:47:59,53.3837265,-6.2587585,60.4,690.95,5.414,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:48:00,53.3837368,-6.2587508,60.4,692.2,4.306,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:48:01,53.3837461,-6.2587505,60.4,692.2,0.0,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:48:02,53.3837536,-6.2587493,60.6,692.2,0.0,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:48:03,53.3837586,-6.2587523,60.6,692.2,0.0,14.8,S,Patchy rain possible,0,10.0
2023-10-27T07:48:04,53.3837641,-6.258759,60.6,692.95,2.999,14.8,S,Patchy rain possible,0,10.0
